"divergence","sequence.lengths_bp","percent.of.genome","repeat.group"
0,19528,0.000820505587231914,"DNA"
1,36435,0.00153088493807839,"DNA"
2,245478,0.0103142190978347,"DNA"
3,1227034,0.0515561374807212,"DNA"
4,1995306,0.083836528125633,"DNA"
5,1261432,0.0530014340389762,"DNA"
6,772062,0.032439634611299,"DNA"
7,1080790,0.0454114212220596,"DNA"
8,1757652,0.0738510490787253,"DNA"
9,2207004,0.0927314170956157,"DNA"
10,1992826,0.0837323262689997,"DNA"
11,1714405,0.0720339451699267,"DNA"
12,1483449,0.0623298951696843,"DNA"
13,1454340,0.0611068258774509,"DNA"
14,1728108,0.0726097024447034,"DNA"
15,2036444,0.0855650184394156,"DNA"
16,2414054,0.101431011618166,"DNA"
17,2624484,0.110272623187257,"DNA"
18,2726934,0.114577252305032,"DNA"
19,2767587,0.116285364433143,"DNA"
20,2758587,0.11590721253407,"DNA"
21,2637975,0.110839472883967,"DNA"
22,2562213,0.107656190197575,"DNA"
23,2451802,0.103017064716632,"DNA"
24,2329659,0.0978849972268084,"DNA"
25,2247088,0.0944156216203291,"DNA"
26,2063298,0.0866933396724925,"DNA"
27,1908230,0.0801778664852292,"DNA"
28,1718703,0.0722145337101727,"DNA"
29,1542489,0.0648105716275997,"DNA"
30,1380241,0.0579934172586319,"DNA"
31,1219013,0.0512191201048923,"DNA"
32,989273,0.0415661626279024,"DNA"
33,820528,0.0344760246046819,"DNA"
34,686871,0.028860174785312,"DNA"
35,532483,0.0223732730748674,"DNA"
36,423859,0.0178092317543287,"DNA"
37,336941,0.0141572087805975,"DNA"
38,251103,0.010550564034755,"DNA"
39,189533,0.00796358487632253,"DNA"
40,134595,0.00565526165062881,"DNA"
41,107892,0.00453328496608079,"DNA"
42,71999,0.0030251731757021,"DNA"
43,52257,0.00219567597664779,"DNA"
44,34676,0.00145697725024856,"DNA"
45,23995,0.00100819497980488,"DNA"
46,18028,0.000757480270719835,"DNA"
47,10403,0.000437101578450102,"DNA"
48,5246,0.000220420540281576,"DNA"
49,6269,0.000263403806142814,"DNA"
50,2191,9.20589789853095e-05,"DNA"
51,1282,5.38656371789898e-05,"DNA"
52,1057,4.44118397021781e-05,"DNA"
53,599,2.51681097271567e-05,"DNA"
54,952,4.00000675463326e-05,"DNA"
55,109,4.57983966654438e-06,"DNA"
56,0,0,"DNA"
57,0,0,"DNA"
58,0,0,"DNA"
59,0,0,"DNA"
60,0,0,"DNA"
61,0,0,"DNA"
62,0,0,"DNA"
63,0,0,"DNA"
64,0,0,"DNA"
65,0,0,"DNA"
66,0,0,"DNA"
67,0,0,"DNA"
68,0,0,"DNA"
69,0,0,"DNA"
70,0,0,"DNA"
0,2342825,0.0984381914382737,"LINE"
1,13908148,0.584376953197889,"LINE"
2,26324388,1.10606859045784,"LINE"
3,38847633,1.63225624371338,"LINE"
4,47131771,1.98032985669987,"LINE"
5,32309775,1.3575558638727,"LINE"
6,19572145,0.822360422296864,"LINE"
7,13854069,0.582104722470117,"LINE"
8,11883521,0.499308448201955,"LINE"
9,11382416,0.478253580714765,"LINE"
10,9802305,0.411862250115287,"LINE"
11,9760952,0.410124726172804,"LINE"
12,10933327,0.459384263136703,"LINE"
13,12334767,0.518268396185161,"LINE"
14,13326371,0.559932500154924,"LINE"
15,14162565,0.595066761165258,"LINE"
16,14264216,0.59933781879777,"LINE"
17,13814812,0.580455265903241,"LINE"
18,13499622,0.567211966228946,"LINE"
19,13622749,0.572385378326401,"LINE"
20,13850643,0.581960772647204,"LINE"
21,14514449,0.609851828148948,"LINE"
22,14458991,0.607521656146864,"LINE"
23,13904601,0.584227919332776,"LINE"
24,13495119,0.567022764228777,"LINE"
25,12803926,0.537980992498155,"LINE"
26,12641101,0.531139594390769,"LINE"
27,12360362,0.519343818169246,"LINE"
28,12056969,0.50659619160088,"LINE"
29,11723732,0.49259461333519,"LINE"
30,11104766,0.466587594628379,"LINE"
31,10406743,0.437258847623239,"LINE"
32,9823711,0.412761663398792,"LINE"
33,9193709,0.386290946429964,"LINE"
34,8405765,0.353183999767435,"LINE"
35,7426145,0.312023426059727,"LINE"
36,6420232,0.269758102587317,"LINE"
37,5481055,0.230296817463407,"LINE"
38,4484114,0.188408469417495,"LINE"
39,3725663,0.156540726528227,"LINE"
40,2869968,0.120587094386358,"LINE"
41,2236049,0.0939517973076779,"LINE"
42,1659512,0.0697275127037284,"LINE"
43,1151057,0.0483638211656291,"LINE"
44,812223,0.0341270744355933,"LINE"
45,598904,0.0251640761068999,"LINE"
46,360661,0.0151538491190419,"LINE"
47,272012,0.0114290949300557,"LINE"
48,161160,0.00677144000605772,"LINE"
49,106885,0.00449097397026235,"LINE"
50,68665,0.00288508890553458,"LINE"
51,43354,0.00182159971470977,"LINE"
52,23874,0.00100311093760624,"LINE"
53,17568,0.000738152506989465,"LINE"
54,10431,0.000438278051024995,"LINE"
55,6270,0.000263445823020489,"LINE"
56,4963,0.000208529763899631,"LINE"
57,2268,9.52942785662628e-05,"LINE"
58,1316,5.52942110199303e-05,"LINE"
59,519,2.18067595131792e-05,"LINE"
60,129,5.42017722003876e-06,"LINE"
61,0,0,"LINE"
62,555,2.33193671094691e-05,"LINE"
63,451,1.89496118312983e-05,"LINE"
64,0,0,"LINE"
65,0,0,"LINE"
66,143,6.00841350748483e-06,"LINE"
67,0,0,"LINE"
68,0,0,"LINE"
69,0,0,"LINE"
70,0,0,"LINE"
0,7761,0.000326092987633495,"LTR"
1,8537,0.000358698084709077,"LTR"
2,43021,0.00180760809444409,"LTR"
3,109937,0.00461920948092559,"LTR"
4,256969,0.0107970350391949,"LTR"
5,548350,0.0230399548729322,"LTR"
6,901490,0.0378777950549825,"LTR"
7,1257148,0.0528214337350177,"LTR"
8,1573750,0.0661240612405891,"LTR"
9,1749211,0.073496384614273,"LTR"
10,2089128,0.0877786356228305,"LTR"
11,2318760,0.0974270552770316,"LTR"
12,2745019,0.11533712753778,"LTR"
13,3275950,0.137645190418496,"LTR"
14,3765785,0.158226527694292,"LTR"
15,4373745,0.183771108645414,"LTR"
16,4912973,0.206427785560198,"LTR"
17,5340900,0.224407941972907,"LTR"
18,5611691,0.235785734295322,"LTR"
19,5572155,0.234124555019574,"LTR"
20,5213550,0.219057092601032,"LTR"
21,5013311,0.210643675032324,"LTR"
22,4729880,0.1987347893761,"LTR"
23,4577588,0.192335955041262,"LTR"
24,4277755,0.179737908557418,"LTR"
25,4147400,0.17426079846813,"LTR"
