"divergence","sequence.lengths_bp","percent.of.genome","repeat.group"
0,1350,0.00012170854992493,"DNA"
1,27255,0.00245716039126219,"DNA"
2,55828,0.00503314438904368,"DNA"
3,5082,0.000458165074606291,"DNA"
4,1782,0.000160655285900907,"DNA"
5,84,7.5729764397734e-06,"DNA"
6,1013,9.13264896844102e-05,"DNA"
7,1261,0.000113684801078027,"DNA"
8,746,6.72552431437019e-05,"DNA"
9,2811,0.000253424247288131,"DNA"
10,2464,0.000222140642233353,"DNA"
11,2734,0.000246482352218339,"DNA"
12,3758,0.000338800541198434,"DNA"
13,5899,0.00053182128593123,"DNA"
14,8608,0.000776049776113922,"DNA"
15,11029,0.000994313775645963,"DNA"
16,9724,0.000876662177385197,"DNA"
17,13437,0.00121140576691947,"DNA"
18,19325,0.00174223535355501,"DNA"
19,16898,0.00152343042713442,"DNA"
20,17863,0.00161042950171038,"DNA"
21,29135,0.00262665081634283,"DNA"
22,28855,0.00260140756154359,"DNA"
23,36332,0.00327549261916485,"DNA"
24,39516,0.00356254448802483,"DNA"
25,39647,0.00357435472509162,"DNA"
26,44896,0.00404757559809603,"DNA"
27,48193,0.00434481492335714,"DNA"
28,46051,0.00415170402414292,"DNA"
29,49714,0.00448193988960589,"DNA"
30,48073,0.00433399638558603,"DNA"
31,49851,0.00449429105356124,"DNA"
32,44061,0.00397229660610543,"DNA"
33,46237,0.00416847275768813,"DNA"
34,43897,0.00395751127115158,"DNA"
35,36918,0.00332832314528041,"DNA"
36,37021,0.00333760905686728,"DNA"
37,28993,0.00261384887998036,"DNA"
38,22070,0.00198970940506904,"DNA"
39,21164,0.00190802944489719,"DNA"
40,13196,0.00118967853689583,"DNA"
41,9615,0.000866835338909777,"DNA"
42,9223,0.000831494782190834,"DNA"
43,8922,0.000804358283281646,"DNA"
44,5063,0.000456452139459199,"DNA"
45,4623,0.000416784167631815,"DNA"
46,1187,0.000107013369452512,"DNA"
47,1182,0.000106562597045383,"DNA"
48,456,4.11104435301985e-05,"DNA"
49,1969,0.000177514173927546,"DNA"
50,715,6.44604542194998e-05,"DNA"
51,1163,0.000104849661898291,"DNA"
52,599,5.40025343740984e-05,"DNA"
53,0,0,"DNA"
54,328,2.95706699076866e-05,"DNA"
55,193,1.73998149151936e-05,"DNA"
56,0,0,"DNA"
