"divergence","sequence.lengths_bp","percent.of.genome","repeat.group"
0,48063,0.00396561776149758,"Satellite"
1,16476,0.00135941406567285,"Satellite"
2,10936,0.000902315624071271,"Satellite"
3,36740,0.00303137125350937,"Satellite"
4,56639,0.00467321274979634,"Satellite"
5,54934,0.00453253534132509,"Satellite"
6,97733,0.0080638270745572,"Satellite"
7,233067,0.0192300654311832,"Satellite"
8,155578,0.012836545369583,"Satellite"
9,101096,0.00834130398053303,"Satellite"
10,99318,0.00819460343375188,"Satellite"
11,88989,0.00734237061727125,"Satellite"
12,87151,0.00719071954585181,"Satellite"
13,110027,0.00907818957294164,"Satellite"
14,65749,0.00542486740737582,"Satellite"
15,30958,0.00255430569586672,"Satellite"
16,17019,0.00140421631364932,"Satellite"
17,32217,0.00265818420452671,"Satellite"
18,43065,0.0035532390591285,"Satellite"
19,32507,0.00268211174027842,"Satellite"
20,17802,0.00146882066017893,"Satellite"
21,18063,0.00149035544235547,"Satellite"
22,10873,0.000897117573201073,"Satellite"
23,8716,0.000719146212454755,"Satellite"
24,17303,0.0014276487969372,"Satellite"
25,28321,0.00233673013801413,"Satellite"
26,27989,0.00230933723501562,"Satellite"
27,11900,0.000981854053259704,"Satellite"
28,16709,0.00137863860301819,"Satellite"
29,8822,0.000727892139315724,"Satellite"
30,5119,0.000422362260389616,"Satellite"
31,7024,0.00057954141765514,"Satellite"
32,10499,0.000866259302955768,"Satellite"
33,16193,0.00133606409112894,"Satellite"
34,19693,0.00162484469502885,"Satellite"
35,30203,0.00249201159416831,"Satellite"
36,20041,0.0016535577379309,"Satellite"
37,11919,0.000983421719395161,"Satellite"
38,12743,0.0010514089244276,"Satellite"
39,9116,0.000752149710043316,"Satellite"
40,12484,0.001030039159739,"Satellite"
41,4891,0.000403550266764136,"Satellite"
42,1860,0.000153466263786811,"Satellite"
43,3731,0.000307840123757307,"Satellite"
44,1026,8.46539713146602e-05,"Satellite"
45,1995,0.00016460494422295,"Satellite"
46,1021,8.42414275948032e-05,"Satellite"
47,1010,8.33338314111178e-05,"Satellite"
48,1258,0.000103795999916026,"Satellite"
49,0,0,"Satellite"
50,0,0,"Satellite"
51,0,0,"Satellite"
52,0,0,"Satellite"
53,0,0,"Satellite"
54,0,0,"Satellite"
55,0,0,"Satellite"
56,0,0,"Satellite"
57,0,0,"Satellite"
58,0,0,"Satellite"
59,0,0,"Satellite"
60,0,0,"Satellite"
61,0,0,"Satellite"
62,0,0,"Satellite"
63,0,0,"Satellite"
64,0,0,"Satellite"
65,0,0,"Satellite"
66,0,0,"Satellite"
67,0,0,"Satellite"
68,0,0,"Satellite"
69,0,0,"Satellite"
70,0,0,"Satellite"
0,77034,0.00635597858309311,"DNA"
1,499,4.11718632417305e-05,"DNA"
2,199,1.64192400503093e-05,"DNA"
3,210,1.73268362339948e-05,"DNA"
4,766,6.32016978820953e-05,"DNA"
5,277,2.28549220800788e-05,"DNA"
6,671,5.53633672048119e-05,"DNA"
7,540,4.4554721744558e-05,"DNA"
8,1862,0.000153631281274754,"DNA"
9,3197,0.000263780454476578,"DNA"
10,2557,0.000210974858334879,"DNA"
11,3195,0.000263615436988635,"DNA"
12,3602,0.000297196495784996,"DNA"
13,5506,0.000454293144306549,"DNA"
14,7327,0.000604541567078475,"DNA"
15,9553,0.00078820603115882,"DNA"
16,11840,0.00097690352862142,"DNA"
17,12329,0.00101725030442344,"DNA"
18,16501,0.00136147678427213,"DNA"
19,15812,0.00130462825967584,"DNA"
20,17722,0.00146221996066122,"DNA"
21,24671,0.0020355732225185,"DNA"
22,23920,0.00197360915579598,"DNA"
23,31340,0.00258582403606379,"DNA"
24,36239,0.0029900343727797,"DNA"
25,34586,0.00285364741899497,"DNA"
26,39997,0.00330010223262424,"DNA"
27,41627,0.00343459148529762,"DNA"
28,45857,0.00378360347229666,"DNA"
29,42456,0.00350299123404992,"DNA"
30,38803,0.00320158679232238,"DNA"
31,38174,0.00314968879236437,"DNA"
32,39445,0.00325455740595202,"DNA"
33,40243,0.0033203993836412,"DNA"
34,30616,0.0025260877054285,"DNA"
35,28465,0.00234861139714601,"DNA"
36,25781,0.00212715792832676,"DNA"
37,21993,0.00181461480616308,"DNA"
38,14752,0.00121716899106615,"DNA"
39,15266,0.00125957848546745,"DNA"
40,16426,0.00135528862847428,"DNA"
