"divergence","sequence.lengths_bp","percent.of.genome","repeat.group"
0,15233,0.000623266038070783,"DNA"
1,19946,0.000816100859670441,"DNA"
2,32869,0.00134485205838302,"DNA"
3,31578,0.0012920301286811,"DNA"
4,23279,0.00095247227074442,"DNA"
5,34344,0.0014052024428217,"DNA"
6,56392,0.00230730771475662,"DNA"
7,100292,0.00410349881771121,"DNA"
8,208578,0.00853407626132264,"DNA"
9,425347,0.0174032915049756,"DNA"
10,806848,0.0330126013447998,"DNA"
11,1396688,0.0571462086378918,"DNA"
12,1770606,0.0724452561284288,"DNA"
13,1892416,0.0774291749951919,"DNA"
14,1721472,0.0704349132206254,"DNA"
15,1707062,0.0698453206512956,"DNA"
16,1800143,0.0736537776912527,"DNA"
17,1917163,0.0784417112417709,"DNA"
18,2091117,0.0855591287161072,"DNA"
19,2310317,0.0945278095764181,"DNA"
20,2399808,0.0981893799179787,"DNA"
21,2608195,0.10671564131596,"DNA"
22,2615067,0.106996812734172,"DNA"
23,2537335,0.103816367932011,"DNA"
24,2435938,0.0996676574703647,"DNA"
25,2378583,0.0973209481147848,"DNA"
26,2186898,0.0894780576462232,"DNA"
27,2127433,0.0870450165542598,"DNA"
28,1902758,0.0778523232500155,"DNA"
29,1681698,0.0688075395320396,"DNA"
30,1536167,0.0628530637369579,"DNA"
31,1303610,0.0533378743444793,"DNA"
32,1087516,0.0444962770733661,"DNA"
33,912479,0.0373345480964216,"DNA"
34,770210,0.0315135387108578,"DNA"
35,638141,0.0261098675770057,"DNA"
36,517079,0.0211565535153681,"DNA"
37,389802,0.0159489495287906,"DNA"
38,287564,0.0117658291191352,"DNA"
39,218214,0.00892833816264543,"DNA"
40,157860,0.00645892317795928,"DNA"
41,106862,0.0043723137504313,"DNA"
42,85134,0.00348330144325596,"DNA"
43,56561,0.00231422243677027,"DNA"
44,44698,0.00182884168382379,"DNA"
45,26832,0.00109784509509061,"DNA"
46,23575,0.00096458326314703,"DNA"
47,12534,0.000512835063426718,"DNA"
48,7896,0.000323068905442585,"DNA"
49,6461,0.000264355141598853,"DNA"
50,1970,8.06035643011516e-05,"DNA"
51,2427,9.93019545984238e-05,"DNA"
52,2069,8.4654200273646e-05,"DNA"
53,1036,4.23884734091335e-05,"DNA"
54,1157,4.73392507088489e-05,"DNA"
55,810,3.31415670476816e-05,"DNA"
56,334,1.36657819678095e-05,"DNA"
57,174,7.11929958802049e-06,"DNA"
58,248,1.01470476886729e-05,"DNA"
59,0,0,"DNA"
60,0,0,"DNA"
61,0,0,"DNA"
62,0,0,"DNA"
63,0,0,"DNA"
64,0,0,"DNA"
65,0,0,"DNA"
66,0,0,"DNA"
67,0,0,"DNA"
68,0,0,"DNA"
69,0,0,"DNA"
70,0,0,"DNA"
0,17404812,0.712126844259622,"LINE"
1,5195039,0.212557695473853,"LINE"
2,5088762,0.208209317299623,"LINE"
3,5752276,0.235357334235518,"LINE"
4,6871953,0.281169495182737,"LINE"
5,7912160,0.323730100162944,"LINE"
6,9204179,0.376593722774522,"LINE"
7,8856759,0.362378854597108,"LINE"
8,9175934,0.375438064056915,"LINE"
9,10258948,0.41975013948232,"LINE"
10,11838265,0.484368707686077,"LINE"
11,11960984,0.48938981875586,"LINE"
12,11820709,0.483650394906955,"LINE"
13,11216690,0.458936646528469,"LINE"
14,11064949,0.452728085386022,"LINE"
15,11913414,0.487443467713319,"LINE"
16,12722383,0.520542850865166,"LINE"
17,13662518,0.559008958440934,"LINE"
18,13572522,0.555326725764363,"LINE"
19,13489875,0.551945181206598,"LINE"
20,12971321,0.530728277306791,"LINE"
21,12586404,0.514979200068158,"LINE"
22,12360608,0.50574064047174,"LINE"
23,12271186,0.502081893300706,"LINE"
24,12318669,0.504024684693453,"LINE"
25,12193364,0.498897766102206,"LINE"
26,12230499,0.500417163747041,"LINE"
27,12086823,0.49453858623205,"LINE"
28,11767523,0.481474262332883,"LINE"
29,11658297,0.477005224305291,"LINE"
30,11280500,0.461547465532558,"LINE"
31,10791612,0.441544361296994,"LINE"
32,10041648,0.410859198100269,"LINE"
33,9448336,0.386583532139536,"LINE"
34,8428897,0.344872660572225,"LINE"
35,7639307,0.312566179183115,"LINE"
36,6605966,0.270286500128031,"LINE"
37,5652228,0.231263818803436,"LINE"
38,4849463,0.198418275505866,"LINE"
39,4002535,0.163765780324929,"LINE"
40,3127245,0.127952839311145,"LINE"
41,2351848,0.0962270718246369,"LINE"
42,1821881,0.0745431991535768,"LINE"
43,1339650,0.0548124695005268,"LINE"
44,940054,0.0384627934190633,"LINE"
45,627126,0.0256591831806721,"LINE"
46,472347,0.0193263207040386,"LINE"
47,321448,0.013152210425115,"LINE"
48,197685,0.00808838355780363,"LINE"
49,139787,0.00571945707764725,"LINE"
50,76614,0.0031347012565322,"LINE"
51,60287,0.00246667364518961,"LINE"
52,36194,0.00148089614533801,"LINE"
53,15024,0.000614714695462183,"LINE"
54,14719,0.000602235463425711,"LINE"
55,10622,0.00043460459898824,"LINE"
56,4602,0.00018829319944868,"LINE"
57,2345,9.59468823787819e-05,"LINE"
58,1774,7.25841233859101e-05,"LINE"
59,1514,6.1946089518753e-05,"LINE"
60,1544,6.31735549649635e-05,"LINE"
61,401,1.64071214643461e-05,"LINE"
62,475,1.94348695649985e-05,"LINE"
63,0,0,"LINE"
64,470,1.92302919906301e-05,"LINE"
65,109,4.45979112123123e-06,"LINE"
66,0,0,"LINE"
67,0,0,"LINE"
68,0,0,"LINE"
69,0,0,"LINE"
70,0,0,"LINE"
0,9983,0.000408459584983957,"LTR"
1,7435,0.000304206853085818,"LTR"
2,29745,0.00121703198991764,"LTR"
3,62432,0.00255443742459365,"LTR"
4,130483,0.00533877912726252,"LTR"
5,291894,0.0119429932985382,"LTR"
6,407768,0.0166840376690112,"LTR"
7,463983,0.0189841033376351,"LTR"
8,544103,0.0222622543893145,"LTR"
9,589064,0.02410185685355,"LTR"
10,618624,0.025311319473216,"LTR"
11,789489,0.0323023489221075,"LTR"
12,946425,0.0387234661643235,"LTR"
13,1176049,0.0481186503516777,"LTR"
14,1566036,0.0640751692507199,"LTR"
15,2035443,0.0832811983410299,"LTR"
16,2663562,0.108981010627972,"LTR"
17,3395048,0.138910136940861,"LTR"
18,4175874,0.170858034757618,"LTR"
19,4866893,0.199131432930114,"LTR"
20,5390255,0.220545058625433,"LTR"
21,5546537,0.226939417120922,"LTR"
22,5674217,0.232163510059994,"LTR"
23,5553530,0.227225539316434,"LTR"
24,5213499,0.213312995878421,"LTR"
25,5084893,0.208051015172576,"LTR"
26,4759030,0.194718162749294,"LTR"
27,4331792,0.177237500005692,"LTR"
28,4111109,0.168208141436824,"LTR"
29,3812662,0.155997028769318,"LTR"
30,3556758,0.145526584851084,"LTR"
31,3210677,0.131366502548085,"LTR"
32,2911323,0.11911827950859,"LTR"
33,2574461,0.105335397337212,"LTR"
34,2232454,0.0913420048418086,"LTR"
35,1914353,0.0783267386449758,"LTR"
36,1651878,0.0675874388785064,"LTR"
37,1356036,0.0554829111272469,"LTR"
38,1127630,0.0461375620370089,"LTR"
39,897593,0.036725479742012,"LTR"
40,710897,0.0290867167771552,"LTR"
41,607967,0.0248752828312072,"LTR"
42,447807,0.0183222539690385,"LTR"
43,313174,0.0128136754550502,"LTR"
44,246129,0.0100704947603442,"LTR"
45,203441,0.00832389326141654,"LTR"
46,143747,0.00588148251654702,"LTR"
