species,contig.name,contig.size_bp,contig.gene.count,contig.gene.dens_genes.per.bp,asmbly.size_bp,asmbly.gene.count
Papio anubis,1,218172882,3091,1.41676636054155e-05,2869804647,33798
Papio anubis,2,193660750,1903,9.82646199604205e-06,2869804647,33798
Papio anubis,3,184919515,1555,8.40906380270357e-06,2869804647,33798
Papio anubis,4,182120902,1939,1.06467735372846e-05,2869804647,33798
Papio anubis,5,173900761,1621,9.32140831747137e-06,2869804647,33798
Papio anubis,6,167138247,1779,1.06438833237254e-05,2869804647,33798
Papio anubis,7,161768468,2232,1.37974972971865e-05,2869804647,33798
Papio anubis,X,142711496,1500,1.05107159692307e-05,2869804647,33798
Papio anubis,8,140274886,1289,9.18910032120789e-06,2869804647,33798
Papio anubis,9,127591819,1658,1.29945635464293e-05,2869804647,33798
Papio anubis,10,126462689,1172,9.26755558708703e-06,2869804647,33798
Papio anubis,11,125913696,1373,1.09042943191819e-05,2869804647,33798
Papio anubis,12,123343450,1803,1.4617719870816e-05,2869804647,33798
Papio anubis,13,106849001,1272,1.19046503766563e-05,2869804647,33798
Papio anubis,14,106654974,1176,1.10262086792127e-05,2869804647,33798
Papio anubis,15,91985775,702,7.63161477956782e-06,2869804647,33798
Papio anubis,16,91184193,1501,1.64611864251516e-05,2869804647,33798
Papio anubis,17,74525926,1599,2.14556206923212e-05,2869804647,33798
Papio anubis,18,72894408,1146,1.57213705610998e-05,2869804647,33798
Papio anubis,19,72123344,537,7.44557823053795e-06,2869804647,33798
Papio anubis,20,50021108,1524,3.04671379930249e-05,2869804647,33798
Papio anubis,Y,8309886,45,5.41523674331994e-06,2869804647,33798
Papio anubis,VSMJ01000042.1,815767,7,8.58088155073691e-06,2869804647,33798
Papio anubis,VSMJ01000048.1,675809,2,2.9594160480254e-06,2869804647,33798
Papio anubis,VSMJ01000058.1,481610,3,6.2291065384855e-06,2869804647,33798
Papio anubis,VSMJ01000059.1,481507,4,8.30725202333507e-06,2869804647,33798
Papio anubis,VSMJ01000066.1,434621,3,6.90256568366462e-06,2869804647,33798
Papio anubis,VSMJ01000070.1,403405,26,6.44513578165863e-05,2869804647,33798
Papio anubis,VSMJ01000071.1,401198,9,2.24328137228999e-05,2869804647,33798
Papio anubis,VSMJ01000072.1,400076,9,2.24957258120957e-05,2869804647,33798
Papio anubis,VSMJ01000073.1,400012,6,1.49995500134996e-05,2869804647,33798
