"species","name","size.Mbp","genecount","genedens","asmblysize.Mbp"
"Lepidothrix coronata","KV388093.1",19.285141,188,9.74843792949193,1079.577334
"Lepidothrix coronata","KV388094.1",17.507729,268,15.3075250365139,1079.577334
"Lepidothrix coronata","KV388095.1",15.651333,248,15.8452957329577,1079.577334
"Lepidothrix coronata","KV388096.1",13.185216,105,7.96346453482446,1079.577334
"Lepidothrix coronata","KV388097.1",12.499328,96,7.68041289899745,1079.577334
"Lepidothrix coronata","KV388098.1",12.353897,136,11.0086720004222,1079.577334
"Lepidothrix coronata","KV388099.1",12.101426,108,8.92456806330097,1079.577334
"Lepidothrix coronata","KV388100.1",11.763412,213,18.1069914069149,1079.577334
"Lepidothrix coronata","KV388101.1",11.714238,216,18.4390994958443,1079.577334
"Lepidothrix coronata","KV388102.1",11.079049,126,11.3728172878376,1079.577334
"Lepidothrix coronata","KV388105.1",10.516705,177,16.8303665454151,1079.577334
"Lepidothrix coronata","KV388107.1",10.309704,101,9.79659551816425,1079.577334
"Lepidothrix coronata","KV388103.1",10.298958,144,13.9819970136785,1079.577334
"Lepidothrix coronata","KV388110.1",9.888297,111,11.2253909849188,1079.577334
"Lepidothrix coronata","KV388104.1",9.6892,143,14.7587004087025,1079.577334
"Lepidothrix coronata","KV388124.1",9.479568,120,12.6588047050245,1079.577334
"Lepidothrix coronata","KV388106.1",9.028731,108,11.9618139027511,1079.577334
"Lepidothrix coronata","KV388168.1",8.846209,63,7.12169472821635,1079.577334
"Lepidothrix coronata","KV388108.1",8.811508,75,8.51159642594661,1079.577334
"Lepidothrix coronata","KV388109.1",8.776316,110,12.533732832774,1079.577334
"Lepidothrix coronata","KV388130.1",8.610024,58,6.73633430057803,1079.577334
"Lepidothrix coronata","KV388111.1",8.600369,71,8.25545973666944,1079.577334
"Lepidothrix coronata","KV388112.1",8.24439,110,13.3424061695286,1079.577334
"Lepidothrix coronata","KV388113.1",8.004033,61,7.62115798373145,1079.577334
"Lepidothrix coronata","KV388114.1",7.995775,72,9.00475563657057,1079.577334
"Lepidothrix coronata","KV388115.1",7.8453,109,13.8936688208227,1079.577334
"Lepidothrix coronata","KV388116.1",7.794449,129,16.5502397924472,1079.577334
"Lepidothrix coronata","KV388120.1",7.446267,214,28.7392326920321,1079.577334
"Lepidothrix coronata","KV388117.1",7.431608,161,21.6642212560189,1079.577334
"Lepidothrix coronata","KV388118.1",7.364544,89,12.084930173545,1079.577334
"Lepidothrix coronata","KV388119.1",7.325723,19,2.59360065893837,1079.577334
"Lepidothrix coronata","KV388121.1",7.050156,224,31.7723465977207,1079.577334
"Lepidothrix coronata","KV388122.1",6.885759,157,22.8006818129998,1079.577334
"Lepidothrix coronata","KV388123.1",6.829307,80,11.7142193197641,1079.577334
"Lepidothrix coronata","KV388125.1",6.733022,68,10.0994768768021,1079.577334
"Lepidothrix coronata","KV388132.1",6.694545,77,11.5019019216392,1079.577334
"Lepidothrix coronata","KV388126.1",6.647791,73,10.9810913128887,1079.577334
"Lepidothrix coronata","KV388127.1",6.474457,182,28.1104654799623,1079.577334
"Lepidothrix coronata","KV388128.1",6.361429,58,9.11744829660128,1079.577334
"Lepidothrix coronata","KV388129.1",6.264148,63,10.0572336413507,1079.577334
"Lepidothrix coronata","KV388131.1",6.226812,82,13.1688575148888,1079.577334
"Lepidothrix coronata","KV388133.1",6.220029,62,9.96779918550219,1079.577334
"Lepidothrix coronata","KV388134.1",6.202384,148,23.8617924978524,1079.577334
"Lepidothrix coronata","KV388164.1",6.05974,96,15.8422638595055,1079.577334
"Lepidothrix coronata","KV388135.1",5.803904,44,7.58110402928787,1079.577334
"Lepidothrix coronata","KV388136.1",5.799847,51,8.79333541039962,1079.577334
"Lepidothrix coronata","KV388137.1",5.767537,233,40.3985271355867,1079.577334
"Lepidothrix coronata","KV388138.1",5.749169,48,8.34903270368291,1079.577334
"Lepidothrix coronata","KV388139.1",5.720132,124,21.6778214209043,1079.577334
"Lepidothrix coronata","KV388140.1",5.685253,37,6.50806569206331,1079.577334
"Lepidothrix coronata","KV388141.1",5.673593,85,14.9816879709207,1079.577334
"Lepidothrix coronata","KV388142.1",5.619395,86,15.3041386127866,1079.577334
"Lepidothrix coronata","KV388143.1",5.554586,12,2.1603770289991,1079.577334
"Lepidothrix coronata","KV388217.1",5.486339,63,11.4830673059029,1079.577334
"Lepidothrix coronata","KV388144.1",5.450682,79,14.493599149611,1079.577334
"Lepidothrix coronata","KV388145.1",5.361002,122,22.7569398407238,1079.577334
"Lepidothrix coronata","KV388146.1",5.345502,48,8.9795121206577,1079.577334
"Lepidothrix coronata","KV388147.1",5.279592,125,23.6760719388922,1079.577334
"Lepidothrix coronata","KV388148.1",5.249194,54,10.2872936302221,1079.577334
"Lepidothrix coronata","KV388149.1",5.240412,29,5.53391603560941,1079.577334
"Lepidothrix coronata","KV388150.1",5.230534,44,8.4121430049016,1079.577334
"Lepidothrix coronata","KV388151.1",5.222447,137,26.2329134216202,1079.577334
"Lepidothrix coronata","KV388152.1",5.199552,62,11.9241042305183,1079.577334
"Lepidothrix coronata","KV388153.1",5.188072,56,10.7939905228763,1079.577334
"Lepidothrix coronata","KV388154.1",5.162899,70,13.5582741401681,1079.577334
"Lepidothrix coronata","KV388155.1",5.144326,57,11.0801687140356,1079.577334
"Lepidothrix coronata","KV388156.1",5.119924,43,8.39856216615715,1079.577334
"Lepidothrix coronata","KV388157.1",5.044346,53,10.5068129743677,1079.577334
"Lepidothrix coronata","KV388158.1",5.005071,32,6.39351569638073,1079.577334
"Lepidothrix coronata","KV388159.1",4.972619,38,7.64184828960353,1079.577334
"Lepidothrix coronata","KV388160.1",4.902906,26,5.30297745867451,1079.577334
"Lepidothrix coronata","KV388161.1",4.898633,66,13.47314648801,1079.577334
"Lepidothrix coronata","KV388162.1",4.843655,54,11.1486057532999,1079.577334
"Lepidothrix coronata","KV388200.1",4.77064,51,10.6903895494106,1079.577334
"Lepidothrix coronata","KV388163.1",4.748508,26,5.47540406376066,1079.577334
"Lepidothrix coronata","KV388165.1",4.670855,56,11.9892396574075,1079.577334
"Lepidothrix coronata","KV388166.1",4.638326,103,22.2062873545327,1079.577334
"Lepidothrix coronata","KV388167.1",4.628501,27,5.833422094972,1079.577334
