"species","name","size.Mbp","genecount","genedens","asmblysize.Mbp"
"Fukomys damarensis","KN122054.1",22.23162,333,14.9786655223506,2333.892479
"Fukomys damarensis","KN122106.1",20.148509,332,16.4776460630412,2333.892479
"Fukomys damarensis","KN123630.1",19.261668,113,5.86657396441471,2333.892479
"Fukomys damarensis","KN122569.1",19.027027,245,12.8764204728358,2333.892479
"Fukomys damarensis","KN122016.1",18.76285,217,11.5654071742832,2333.892479
"Fukomys damarensis","KN122104.1",17.920974,372,20.7578003293794,2333.892479
"Fukomys damarensis","KN121850.1",17.696928,209,11.8099593330549,2333.892479
"Fukomys damarensis","KN124048.1",15.823062,142,8.97424278562519,2333.892479
"Fukomys damarensis","KN123755.1",15.348459,336,21.8914485161018,2333.892479
"Fukomys damarensis","KN122382.1",14.70383,145,9.86137625366996,2333.892479
"Fukomys damarensis","KN125438.1",14.674647,147,10.0172767358561,2333.892479
"Fukomys damarensis","KN122228.1",14.586769,195,13.3682791576394,2333.892479
"Fukomys damarensis","KN123809.1",14.329585,188,13.1197100264941,2333.892479
"Fukomys damarensis","KN121538.1",14.042794,140,9.96952600743128,2333.892479
"Fukomys damarensis","KN123358.1",13.930272,233,16.7261629923666,2333.892479
"Fukomys damarensis","KN125406.1",12.976642,144,11.0968615763616,2333.892479
"Fukomys damarensis","KN123337.1",12.320346,196,15.9086441241179,2333.892479
"Fukomys damarensis","KN123629.1",12.305956,190,15.4396781525954,2333.892479
"Fukomys damarensis","KN121930.1",12.294903,173,14.070871482272,2333.892479
"Fukomys damarensis","KN123762.1",12.258079,201,16.3973490462902,2333.892479
"Fukomys damarensis","KN124869.1",12.238657,205,16.7502038826646,2333.892479
"Fukomys damarensis","KN124353.1",12.160816,140,11.5123853530881,2333.892479
"Fukomys damarensis","KN124472.1",12.063405,175,14.5066836436313,2333.892479
"Fukomys damarensis","KN122191.1",12.063256,137,11.3568011820358,2333.892479
"Fukomys damarensis","KN122369.1",11.951376,93,7.78153076265026,2333.892479
"Fukomys damarensis","KN121161.1",11.54048,156,13.5176353149956,2333.892479
"Fukomys damarensis","KN124866.1",11.482743,165,14.3693889169165,2333.892479
"Fukomys damarensis","KN122100.1",11.176156,118,10.55819192216,2333.892479
"Fukomys damarensis","KN120688.1",11.06049,123,11.1206646360152,2333.892479
"Fukomys damarensis","KN122017.1",10.874107,77,7.08104122940854,2333.892479
"Fukomys damarensis","KN122430.1",10.810134,120,11.1006949590079,2333.892479
"Fukomys damarensis","KN120636.1",10.487584,182,17.3538538523267,2333.892479
"Fukomys damarensis","KN123095.1",10.474385,138,13.1749978638364,2333.892479
"Fukomys damarensis","KN124851.1",10.455881,162,15.4936728908831,2333.892479
"Fukomys damarensis","KN122620.1",10.291806,102,9.91079699714511,2333.892479
"Fukomys damarensis","KN122849.1",9.960353,109,10.9433872474198,2333.892479
"Fukomys damarensis","KN124514.1",9.908489,197,19.8819416361062,2333.892479
"Fukomys damarensis","KN122859.1",9.868745,110,11.1463007707667,2333.892479
"Fukomys damarensis","KN122563.1",9.816311,97,9.88151251524121,2333.892479
"Fukomys damarensis","KN125342.1",9.801401,161,16.4262231491192,2333.892479
"Fukomys damarensis","KN123961.1",9.788437,65,6.64048815965205,2333.892479
"Fukomys damarensis","KN121896.1",9.744432,257,26.3740359622808,2333.892479
"Fukomys damarensis","KN122133.1",9.729311,142,14.5950725596088,2333.892479
"Fukomys damarensis","KN125466.1",9.727995,106,10.8963871794753,2333.892479
"Fukomys damarensis","KN122776.1",9.663506,338,34.9769534990717,2333.892479
"Fukomys damarensis","KN123014.1",9.498425,132,13.8970408251894,2333.892479
"Fukomys damarensis","KN122654.1",9.380449,103,10.9802846324307,2333.892479
"Fukomys damarensis","KN122864.1",9.297612,115,12.3687673781182,2333.892479
"Fukomys damarensis","KN122248.1",9.157972,126,13.7585046121565,2333.892479
"Fukomys damarensis","KN121399.1",9.07831,91,10.0238921120781,2333.892479
"Fukomys damarensis","KN120575.1",9.04105,108,11.9455151779937,2333.892479
"Fukomys damarensis","KN122446.1",8.900116,95,10.6740181813361,2333.892479
