species,contig.name,contig.size_bp,contig.gene.count,contig.gene.dens_genes.per.bp,asmbly.size_bp,asmbly.gene.count
Chrysolophus pictus,KZ861793.1,18323375,190,1.03692687618957e-05,1023990748,15011
Chrysolophus pictus,KZ861027.1,7689023,77,1.00142761960785e-05,1023990748,15011
Chrysolophus pictus,KZ860518.1,7069952,107,1.51344733316436e-05,1023990748,15011
Chrysolophus pictus,KZ861074.1,7029206,136,1.93478466842485e-05,1023990748,15011
Chrysolophus pictus,KZ861780.1,6955451,87,1.25081752426981e-05,1023990748,15011
Chrysolophus pictus,KZ861399.1,6522520,91,1.39516628542343e-05,1023990748,15011
Chrysolophus pictus,KZ860492.1,6447561,52,8.06506522388854e-06,1023990748,15011
Chrysolophus pictus,KZ861384.1,5671033,97,1.71044675634933e-05,1023990748,15011
Chrysolophus pictus,KZ860631.1,5570954,60,1.07701481649283e-05,1023990748,15011
Chrysolophus pictus,KZ860819.1,5499262,78,1.41837213793414e-05,1023990748,15011
Chrysolophus pictus,KZ860380.1,5203800,28,5.38068334678504e-06,1023990748,15011
Chrysolophus pictus,KZ861792.1,5156872,23,4.46006804124671e-06,1023990748,15011
Chrysolophus pictus,KZ861794.1,4942317,38,7.68870147341824e-06,1023990748,15011
Chrysolophus pictus,KZ860827.1,4708129,64,1.35935102882695e-05,1023990748,15011
Chrysolophus pictus,KZ860321.1,4520595,65,1.43786382102356e-05,1023990748,15011
Chrysolophus pictus,KZ861101.1,4520005,34,7.522115572881e-06,1023990748,15011
Chrysolophus pictus,KZ860115.1,4480477,24,5.3565725256485e-06,1023990748,15011
Chrysolophus pictus,KZ860432.1,4362700,29,6.64725972448255e-06,1023990748,15011
Chrysolophus pictus,KZ861727.1,4325623,58,1.34084731840939e-05,1023990748,15011
Chrysolophus pictus,KZ860563.1,4313007,50,1.15928399837978e-05,1023990748,15011
Chrysolophus pictus,KZ860441.1,4285032,105,2.45039010210426e-05,1023990748,15011
Chrysolophus pictus,KZ861196.1,4280721,41,9.57782579149634e-06,1023990748,15011
Chrysolophus pictus,KZ859920.1,4110088,47,1.14352782714141e-05,1023990748,15011
Chrysolophus pictus,KZ860817.1,4094363,33,8.05986181489038e-06,1023990748,15011
Chrysolophus pictus,KZ860930.1,3908490,15,3.83779925239671e-06,1023990748,15011
Chrysolophus pictus,KZ861394.1,3886012,91,2.34173234668344e-05,1023990748,15011
Chrysolophus pictus,KZ860530.1,3875457,42,1.08374315596844e-05,1023990748,15011
Chrysolophus pictus,KZ861470.1,3874589,49,1.26465026355053e-05,1023990748,15011
Chrysolophus pictus,KZ861706.1,3809029,113,2.96663532884628e-05,1023990748,15011
Chrysolophus pictus,KZ861624.1,3725770,30,8.0520268293534e-06,1023990748,15011
Chrysolophus pictus,KZ861407.1,3685141,3,8.14080112538435e-07,1023990748,15011
Chrysolophus pictus,KZ861063.1,3654315,37,1.01250165899765e-05,1023990748,15011
Chrysolophus pictus,KZ861268.1,3571844,65,1.81978832222236e-05,1023990748,15011
Chrysolophus pictus,KZ861075.1,3557597,43,1.20868102823338e-05,1023990748,15011
Chrysolophus pictus,KZ861478.1,3471423,49,1.41152489915519e-05,1023990748,15011
Chrysolophus pictus,KZ861537.1,3462594,42,1.21296346034216e-05,1023990748,15011
Chrysolophus pictus,KZ861633.1,3438611,12,3.48978119362731e-06,1023990748,15011
Chrysolophus pictus,KZ861350.1,3307112,20,6.04757262529966e-06,1023990748,15011
Chrysolophus pictus,KZ861443.1,3259903,46,1.4110849310547e-05,1023990748,15011
Chrysolophus pictus,KZ861184.1,3219405,57,1.77051349550616e-05,1023990748,15011
Chrysolophus pictus,KZ861220.1,3193931,30,9.39281405891361e-06,1023990748,15011
Chrysolophus pictus,KZ861400.1,3191214,56,1.75481807236995e-05,1023990748,15011
Chrysolophus pictus,KZ860434.1,3176752,45,1.41654117161176e-05,1023990748,15011
Chrysolophus pictus,KZ861785.1,3170602,7,2.20778262298453e-06,1023990748,15011
Chrysolophus pictus,KZ861224.1,3155280,26,8.24015618265257e-06,1023990748,15011
Chrysolophus pictus,KZ861679.1,3148864,33,1.04799699193106e-05,1023990748,15011
Chrysolophus pictus,KZ861738.1,3072706,22,7.1598128815448e-06,1023990748,15011
Chrysolophus pictus,KZ861211.1,3054134,33,1.080502689142e-05,1023990748,15011
