species,contig.name,contig.size_bp,contig.gene.count,contig.gene.dens_genes.per.bp,asmbly.size_bp,asmbly.gene.count
Mus spicilegus,QGOO01037478.1,12187264,136,1.11591904466827e-05,2496083520,30872
Mus spicilegus,QGOO01037533.1,10598750,99,9.34072414199788e-06,2496083520,30872
Mus spicilegus,QGOO01037479.1,9587602,113,1.17860545316754e-05,2496083520,30872
Mus spicilegus,QGOO01037531.1,9512157,65,6.83336071934052e-06,2496083520,30872
Mus spicilegus,QGOO01037476.1,9367571,115,1.22763948092841e-05,2496083520,30872
Mus spicilegus,QGOO01000962.1,9169640,99,1.07964980086459e-05,2496083520,30872
Mus spicilegus,QGOO01037530.1,8922529,98,1.09834330602904e-05,2496083520,30872
Mus spicilegus,QGOO01037474.1,8849941,66,7.45767683648964e-06,2496083520,30872
Mus spicilegus,QGOO01037480.1,8241409,126,1.52886478513565e-05,2496083520,30872
Mus spicilegus,QGOO01037473.1,8103662,31,3.82543102118524e-06,2496083520,30872
Mus spicilegus,QGOO01037475.1,7948773,124,1.55998919581676e-05,2496083520,30872
Mus spicilegus,QGOO01037472.1,7761101,131,1.68790484752099e-05,2496083520,30872
Mus spicilegus,QGOO01037468.1,7364768,48,6.51751691295639e-06,2496083520,30872
Mus spicilegus,QGOO01037477.1,7344663,158,2.15122191447041e-05,2496083520,30872
Mus spicilegus,QGOO01037529.1,7283707,150,2.05939091179807e-05,2496083520,30872
Mus spicilegus,QGOO01037528.1,7270785,110,1.51290403993517e-05,2496083520,30872
Mus spicilegus,QGOO01037469.1,7212598,122,1.69148481587356e-05,2496083520,30872
Mus spicilegus,QGOO01037467.1,7114136,49,6.88769514667698e-06,2496083520,30872
Mus spicilegus,QGOO01037471.1,6782519,66,9.73089791565641e-06,2496083520,30872
Mus spicilegus,QGOO01037527.1,6622274,69,1.04193816202712e-05,2496083520,30872
Mus spicilegus,QGOO01037461.1,6412573,20,3.11887287676881e-06,2496083520,30872
Mus spicilegus,QGOO01037458.1,6409856,26,4.05625336981049e-06,2496083520,30872
Mus spicilegus,QGOO01000474.1,6234128,46,7.37873845387839e-06,2496083520,30872
Mus spicilegus,QGOO01037465.1,6108842,99,1.62060174416035e-05,2496083520,30872
Mus spicilegus,QGOO01000216.1,6076523,54,8.88666100663159e-06,2496083520,30872
Mus spicilegus,QGOO01037526.1,6051723,76,1.25584069198144e-05,2496083520,30872
Mus spicilegus,QGOO01037470.1,6002170,105,1.74936731215544e-05,2496083520,30872
Mus spicilegus,QGOO01037466.1,5956307,44,7.3871276279077e-06,2496083520,30872
Mus spicilegus,QGOO01037463.1,5950335,109,1.83182963648265e-05,2496083520,30872
Mus spicilegus,QGOO01037459.1,5943899,52,8.7484662845045e-06,2496083520,30872
Mus spicilegus,QGOO01037525.1,5932491,49,8.25959955101491e-06,2496083520,30872
Mus spicilegus,QGOO01037455.1,5838314,63,1.07907865181626e-05,2496083520,30872
Mus spicilegus,QGOO01037449.1,5800480,158,2.72391250379279e-05,2496083520,30872
Mus spicilegus,QGOO01037452.1,5795586,29,5.00380807048675e-06,2496083520,30872
Mus spicilegus,QGOO01037454.1,5706336,59,1.03393841512312e-05,2496083520,30872
Mus spicilegus,QGOO01037430.1,5634823,50,8.8733931837788e-06,2496083520,30872
Mus spicilegus,QGOO01037462.1,5608651,110,1.96125592410724e-05,2496083520,30872
Mus spicilegus,QGOO01037447.1,5607027,56,9.9874675117491e-06,2496083520,30872
Mus spicilegus,QGOO01037444.1,5585900,78,1.39637301061602e-05,2496083520,30872
Mus spicilegus,QGOO01037524.1,5575388,31,5.56015115001862e-06,2496083520,30872
