species,contig.name,contig.size_bp,contig.gene.count,contig.gene.dens_genes.per.bp,asmbly.size_bp,asmbly.gene.count
Salarias fasciatus,23,41705463,1055,2.52964461754087e-05,797490645,26821
Salarias fasciatus,6,41296897,1488,3.60317628707067e-05,797490645,26821
Salarias fasciatus,1,41082910,1111,2.70428750056897e-05,797490645,26821
Salarias fasciatus,14,41006365,1204,2.93612954964431e-05,797490645,26821
Salarias fasciatus,5,37109336,1316,3.54627741116144e-05,797490645,26821
Salarias fasciatus,11,36057378,1263,3.50275053277584e-05,797490645,26821
Salarias fasciatus,2,35747288,1083,3.02960045528489e-05,797490645,26821
Salarias fasciatus,16,34246461,1053,3.07477026604296e-05,797490645,26821
Salarias fasciatus,20,34145682,1269,3.71642891771791e-05,797490645,26821
Salarias fasciatus,7,33379828,1283,3.84363873894138e-05,797490645,26821
Salarias fasciatus,12,32729575,1173,3.58391454823352e-05,797490645,26821
Salarias fasciatus,22,31729373,1042,3.28402329286494e-05,797490645,26821
Salarias fasciatus,18,31625632,1278,4.04102596273807e-05,797490645,26821
Salarias fasciatus,15,30603455,989,3.23166126177584e-05,797490645,26821
Salarias fasciatus,3,30411982,885,2.91003723466626e-05,797490645,26821
Salarias fasciatus,13,29904995,939,3.13994367830525e-05,797490645,26821
Salarias fasciatus,CABFVL010000058.1,28306296,999,3.52925017105735e-05,797490645,26821
Salarias fasciatus,10,28124721,1044,3.71203682340529e-05,797490645,26821
Salarias fasciatus,4,27169852,1328,4.88777045969923e-05,797490645,26821
Salarias fasciatus,9,26188210,714,2.72641772767211e-05,797490645,26821
Salarias fasciatus,19,26030347,968,3.71873644250689e-05,797490645,26821
Salarias fasciatus,17,22427289,750,3.34414025698782e-05,797490645,26821
Salarias fasciatus,8,22082935,941,4.26120893803292e-05,797490645,26821
Salarias fasciatus,CABFVL010000139.1,18784263,557,2.96524809091525e-05,797490645,26821
Salarias fasciatus,CABFVL010000146.1,3127692,151,4.82784110455889e-05,797490645,26821
Salarias fasciatus,CABFVL010000145.1,2592612,15,5.78567097583441e-06,797490645,26821
Salarias fasciatus,CABFVL010000148.1,1045338,42,4.01783920607497e-05,797490645,26821
Salarias fasciatus,CABFVL010000149.1,1018356,22,2.16034471245812e-05,797490645,26821
Salarias fasciatus,CABFVL010000150.1,1005363,24,2.3871974600219e-05,797490645,26821
Salarias fasciatus,CABFVL010000152.1,864248,23,2.66127315307643e-05,797490645,26821
Salarias fasciatus,CABFVL010000153.1,808477,10,1.23689356654549e-05,797490645,26821
Salarias fasciatus,CABFVL010000154.1,788933,14,1.7745486625607e-05,797490645,26821
Salarias fasciatus,CABFVL010000155.1,774755,24,3.09775348335926e-05,797490645,26821
Salarias fasciatus,CABFVL010000157.1,681152,9,1.32129098938269e-05,797490645,26821
Salarias fasciatus,CABFVL010000158.1,577128,25,4.33179467986305e-05,797490645,26821
Salarias fasciatus,CABFVL010000159.1,567235,20,3.5258755189648e-05,797490645,26821
Salarias fasciatus,CABFVL010000160.1,560573,45,8.02750043259308e-05,797490645,26821
Salarias fasciatus,CABFVL010000162.1,556849,17,3.052892256249e-05,797490645,26821
Salarias fasciatus,CABFVL010000161.1,556827,9,1.61630093368317e-05,797490645,26821
Salarias fasciatus,CABFVL010000163.1,543053,21,3.86702587040307e-05,797490645,26821
Salarias fasciatus,CABFVL010000164.1,506529,16,3.15875300328313e-05,797490645,26821
Salarias fasciatus,CABFVL010000165.1,495185,32,6.46223128729667e-05,797490645,26821
Salarias fasciatus,CABFVL010000166.1,476436,16,3.35826847677338e-05,797490645,26821
Salarias fasciatus,CABFVL010000167.1,453822,6,1.32210426114203e-05,797490645,26821
Salarias fasciatus,CABFVL010000168.1,442065,12,2.71453293067762e-05,797490645,26821
Salarias fasciatus,CABFVL010000156.1,434604,17,3.91160688810964e-05,797490645,26821
