"species","name","size.Mbp","genecount","genedens","asmblysize.Mbp"
"Chrysemys picta bellii","1",77.392008,686,8.8639643514612,2365.749696
"Chrysemys picta bellii","3",75.876001,648,8.54024976883007,2365.749696
"Chrysemys picta bellii","2",68.452538,543,7.93250353989797,2365.749696
"Chrysemys picta bellii","6",62.603786,548,8.7534642074203,2365.749696
"Chrysemys picta bellii","8",51.558079,559,10.8421417330153,2365.749696
"Chrysemys picta bellii","4",49.328617,499,10.1158319520695,2365.749696
"Chrysemys picta bellii","KK088176.1",30.564305,217,7.0997851906006,2365.749696
"Chrysemys picta bellii","KK088209.1",30.347469,241,7.9413541867363,2365.749696
"Chrysemys picta bellii","KK088237.1",22.294289,185,8.29808925505541,2365.749696
"Chrysemys picta bellii","KK088230.1",21.39487,143,6.68384523953639,2365.749696
"Chrysemys picta bellii","15",19.094261,185,9.68877507225862,2365.749696
"Chrysemys picta bellii","KK088234.1",17.875221,302,16.8948960127542,2365.749696
"Chrysemys picta bellii","KK088222.1",17.655681,251,14.2163873486387,2365.749696
"Chrysemys picta bellii","KK088235.1",17.2676,110,6.37031202946559,2365.749696
"Chrysemys picta bellii","KK088220.1",15.704464,103,6.55864472674776,2365.749696
"Chrysemys picta bellii","KK088247.1",15.526681,117,7.53541597202905,2365.749696
"Chrysemys picta bellii","KK088198.1",15.366631,120,7.80912875437694,2365.749696
"Chrysemys picta bellii","KK088191.1",15.271215,98,6.41730209416867,2365.749696
"Chrysemys picta bellii","KK088219.1",14.964121,200,13.3653022452839,2365.749696
"Chrysemys picta bellii","KK082916.1",14.685897,124,8.44347471591282,2365.749696
"Chrysemys picta bellii","KK082917.1",13.974604,120,8.58700539922276,2365.749696
"Chrysemys picta bellii","KK082918.1",13.928035,228,16.3698612187577,2365.749696
"Chrysemys picta bellii","KK082919.1",13.331824,150,11.2512736441765,2365.749696
"Chrysemys picta bellii","24",13.185004,218,16.5339350674448,2365.749696
"Chrysemys picta bellii","KK088236.1",12.947826,130,10.0402955677656,2365.749696
"Chrysemys picta bellii","KK082920.1",12.8489,147,11.4406680727533,2365.749696
"Chrysemys picta bellii","KK082921.1",12.473771,141,11.3037188192729,2365.749696
"Chrysemys picta bellii","KK088210.1",12.209619,108,8.84548485910985,2365.749696
"Chrysemys picta bellii","KK082922.1",12.088935,117,9.67827190732682,2365.749696
"Chrysemys picta bellii","KK082923.1",11.608308,119,10.2512786531853,2365.749696
"Chrysemys picta bellii","KK088196.1",11.405497,72,6.31274551209825,2365.749696
"Chrysemys picta bellii","KK088203.1",11.360908,61,5.36928914484652,2365.749696
"Chrysemys picta bellii","KK088184.1",11.260263,146,12.9659493743619,2365.749696
"Chrysemys picta bellii","KK088241.1",11.0647,115,10.3934132873011,2365.749696
"Chrysemys picta bellii","KK088239.1",10.47012,75,7.16324168204376,2365.749696
"Chrysemys picta bellii","KK088240.1",10.383392,101,9.72707184704189,2365.749696
"Chrysemys picta bellii","KK082925.1",10.318479,82,7.94690767893214,2365.749696
"Chrysemys picta bellii","KK082924.1",10.308314,36,3.49232667922223,2365.749696
"Chrysemys picta bellii","KK088228.1",10.241952,39,3.80786787518629,2365.749696
"Chrysemys picta bellii","KK088205.1",10.181951,65,6.38384529644663,2365.749696
"Chrysemys picta bellii","KK088194.1",10.169084,188,18.4874075187106,2365.749696
"Chrysemys picta bellii","KK082926.1",9.986225,76,7.6104834409399,2365.749696
"Chrysemys picta bellii","KK088223.1",9.971662,88,8.82500830854476,2365.749696
"Chrysemys picta bellii","KK088206.1",9.794171,93,9.49544376956457,2365.749696
"Chrysemys picta bellii","KK082928.1",9.467029,61,6.44341535237718,2365.749696
"Chrysemys picta bellii","KK082927.1",9.398747,82,8.72456722156688,2365.749696
"Chrysemys picta bellii","19",9.077461,113,12.4484148155525,2365.749696
"Chrysemys picta bellii","KK082929.1",8.906613,50,5.61380628079383,2365.749696
"Chrysemys picta bellii","KK088245.1",8.675703,86,9.9127413651666,2365.749696
"Chrysemys picta bellii","KK082931.1",8.663912,116,13.3888709857626,2365.749696
