"species","name","size.Mbp","genecount","genedens","asmblysize.Mbp"
"Canis lupus dingo","QKWQ01000848.1",123.300533,1638,13.2846141062505,2439.831507
"Canis lupus dingo","QKWQ01000898.1",92.661007,731,7.8889710317955,2439.831507
"Canis lupus dingo","QKWQ01001577.1",78.367222,788,10.0552243640843,2439.831507
"Canis lupus dingo","QKWQ01001014.1",72.331038,949,13.1202320088369,2439.831507
"Canis lupus dingo","QKWQ01002178.1",65.364457,616,9.42408195940494,2439.831507
"Canis lupus dingo","QKWQ01001090.1",64.621675,839,12.9832598737188,2439.831507
"Canis lupus dingo","QKWQ01001382.1",64.341734,749,11.6409669655468,2439.831507
"Canis lupus dingo","QKWQ01002225.1",57.596979,825,14.3236679132077,2439.831507
"Canis lupus dingo","QKWQ01001938.1",56.891541,533,9.36870386407709,2439.831507
"Canis lupus dingo","QKWQ01001844.1",54.467416,631,11.5849079383535,2439.831507
"Canis lupus dingo","QKWQ01001821.1",51.693008,508,9.82724781657125,2439.831507
"Canis lupus dingo","QKWQ01002044.1",47.981342,647,13.4844081684918,2439.831507
"Canis lupus dingo","QKWQ01001620.1",46.459968,360,7.74860628401638,2439.831507
"Canis lupus dingo","QKWQ01000243.1",44.189516,634,14.3472945030672,2439.831507
"Canis lupus dingo","QKWQ01002203.1",43.945211,293,6.66739317738172,2439.831507
"Canis lupus dingo","QKWQ01002069.1",42.614794,407,9.5506738810001,2439.831507
"Canis lupus dingo","QKWQ01001042.1",41.514594,474,11.417671578337,2439.831507
"Canis lupus dingo","QKWQ01000609.1",40.759409,360,8.83231648427483,2439.831507
"Canis lupus dingo","QKWQ01001293.1",40.46087,503,12.4317643194524,2439.831507
"Canis lupus dingo","QKWQ01002035.1",37.286409,193,5.17614876777219,2439.831507
"Canis lupus dingo","QKWQ01001993.1",35.59729,208,5.84314143014819,2439.831507
"Canis lupus dingo","QKWQ01001345.1",34.446301,248,7.19961194091639,2439.831507
"Canis lupus dingo","QKWQ01000714.1",31.941072,598,18.7219765197611,2439.831507
"Canis lupus dingo","QKWQ01001689.1",31.606094,236,7.46691445010573,2439.831507
"Canis lupus dingo","QKWQ01000410.1",31.598887,285,9.019305015395,2439.831507
"Canis lupus dingo","QKWQ01002355.1",30.892997,290,9.38724073938181,2439.831507
"Canis lupus dingo","QKWQ01001341.1",30.105513,365,12.1240252574337,2439.831507
"Canis lupus dingo","QKWQ01001619.1",28.943202,450,15.5476923389472,2439.831507
"Canis lupus dingo","QKWQ01001430.1",28.28321,488,17.2540528461939,2439.831507
"Canis lupus dingo","QKWQ01000163.1",27.709824,177,6.38762628012361,2439.831507
"Canis lupus dingo","QKWQ01000528.1",27.699283,274,9.89195279892263,2439.831507
"Canis lupus dingo","QKWQ01002043.1",26.726472,218,8.1567069533158,2439.831507
"Canis lupus dingo","QKWQ01000695.1",26.452959,128,4.83877814954463,2439.831507
"Canis lupus dingo","QKWQ01000706.1",25.472688,155,6.08494871055618,2439.831507
"Canis lupus dingo","QKWQ01001282.1",24.971813,227,9.09024907402598,2439.831507
"Canis lupus dingo","QKWQ01000023.1",24.502922,150,6.1217188709167,2439.831507
"Canis lupus dingo","QKWQ01001746.1",24.283992,230,9.47125991476195,2439.831507
"Canis lupus dingo","QKWQ01000458.1",24.254295,457,18.8420236498319,2439.831507
"Canis lupus dingo","QKWQ01002411.1",24.149776,192,7.95038430170118,2439.831507
"Canis lupus dingo","QKWQ01001603.1",24.034524,267,11.1090196751972,2439.831507
"Canis lupus dingo","QKWQ01000558.1",23.844688,183,7.67466531749126,2439.831507
"Canis lupus dingo","QKWQ01000010.1",22.732171,165,7.25843563291865,2439.831507
"Canis lupus dingo","QKWQ01000972.1",22.687927,525,23.1400603501589,2439.831507
"Canis lupus dingo","QKWQ01002368.1",22.448187,276,12.2949795455642,2439.831507
"Canis lupus dingo","QKWQ01001902.1",22.222897,130,5.84982237014373,2439.831507
"Canis lupus dingo","QKWQ01000669.1",22.000683,261,11.863268063087,2439.831507
"Canis lupus dingo","QKWQ01001883.1",21.602666,113,5.23083586072201,2439.831507
"Canis lupus dingo","QKWQ01001964.1",20.766918,180,8.6676318556273,2439.831507
"Canis lupus dingo","QKWQ01001968.1",20.605139,512,24.8481701579397,2439.831507
"Canis lupus dingo","QKWQ01001007.1",20.032989,194,9.68402668218906,2439.831507
"Canis lupus dingo","QKWQ01002038.1",19.969091,167,8.36292448164015,2439.831507
"Canis lupus dingo","QKWQ01001483.1",19.188597,161,8.39039977753454,2439.831507
"Canis lupus dingo","QKWQ01001454.1",18.901958,175,9.25830011896122,2439.831507
"Canis lupus dingo","QKWQ01002290.1",18.203327,196,10.7672624899833,2439.831507
"Canis lupus dingo","QKWQ01002063.1",17.401832,295,16.9522381321691,2439.831507
"Canis lupus dingo","QKWQ01000751.1",17.04265,664,38.961077062546,2439.831507
"Canis lupus dingo","QKWQ01002226.1",16.18189,185,11.4325335297669,2439.831507
"Canis lupus dingo","QKWQ01001565.1",14.861265,145,9.75690831164104,2439.831507
"Canis lupus dingo","QKWQ01001739.1",14.23256,97,6.81535858622764,2439.831507
"Canis lupus dingo","QKWQ01001491.1",14.198927,206,14.5081385375106,2439.831507
"Canis lupus dingo","QKWQ01002087.1",13.248682,258,19.4736351887682,2439.831507
"Canis lupus dingo","QKWQ01000159.1",12.952762,66,5.09543833199437,2439.831507
"Canis lupus dingo","QKWQ01001453.1",12.717346,92,7.23421380530183,2439.831507
"Canis lupus dingo","QKWQ01001846.1",12.440549,93,7.47555433445903,2439.831507
"Canis lupus dingo","QKWQ01000284.1",11.10756,71,6.39204289690985,2439.831507
"Canis lupus dingo","QKWQ01001535.1",10.54362,96,9.10503223750477,2439.831507
"Canis lupus dingo","QKWQ01002314.1",10.428527,154,14.7671861999302,2439.831507
"Canis lupus dingo","QKWQ01001995.1",9.338928,137,14.669777944535,2439.831507
"Canis lupus dingo","QKWQ01000480.1",9.314153,54,5.7976286195857,2439.831507
"Canis lupus dingo","QKWQ01000452.1",9.160204,233,25.4361147415494,2439.831507
"Canis lupus dingo","QKWQ01001458.1",8.993624,101,11.2301781795637,2439.831507
"Canis lupus dingo","QKWQ01000775.1",8.736051,74,8.47064651980626,2439.831507
"Canis lupus dingo","QKWQ01000317.1",7.994369,117,14.635301422789,2439.831507
"Canis lupus dingo","QKWQ01001884.1",7.701677,40,5.19367405306663,2439.831507
"Canis lupus dingo","QKWQ01000484.1",7.25246,97,13.3747721462786,2439.831507
"Canis lupus dingo","QKWQ01000810.1",7.215597,36,4.98919216247803,2439.831507
