species,contig.name,contig.size_bp,contig.gene.count,contig.gene.dens_genes.per.bp,asmbly.size_bp,asmbly.gene.count
Sorex araneus,GeneScaffold_6994,2349312,2,8.51313065271875e-07,2944193050,19134
Sorex araneus,GeneScaffold_6563,1506279,2,1.32777526606957e-06,2944193050,19134
Sorex araneus,GeneScaffold_5513,1300615,3,2.3066011079374e-06,2944193050,19134
Sorex araneus,GeneScaffold_5462,1272687,2,1.57147829749184e-06,2944193050,19134
Sorex araneus,GeneScaffold_3845,1231085,5,4.06145798218645e-06,2944193050,19134
Sorex araneus,GeneScaffold_5223,1106244,3,2.71187911527656e-06,2944193050,19134
Sorex araneus,GeneScaffold_6269,1101044,7,6.357602420975e-06,2944193050,19134
Sorex araneus,GeneScaffold_1985,1083163,4,3.69288832798018e-06,2944193050,19134
Sorex araneus,GeneScaffold_6786,1076349,4,3.71626674991104e-06,2944193050,19134
Sorex araneus,GeneScaffold_7282,1065550,10,9.38482473839801e-06,2944193050,19134
Sorex araneus,GeneScaffold_2503,1053158,4,3.79810056990499e-06,2944193050,19134
Sorex araneus,GeneScaffold_2441,1009805,4,3.96116081817777e-06,2944193050,19134
Sorex araneus,GeneScaffold_6291,1005108,2,1.98983591813019e-06,2944193050,19134
Sorex araneus,GeneScaffold_764,961199,6,6.24220374761106e-06,2944193050,19134
Sorex araneus,GeneScaffold_4563,945004,2,2.1163931581242e-06,2944193050,19134
Sorex araneus,GeneScaffold_2118,920561,3,3.25888235543326e-06,2944193050,19134
Sorex araneus,GeneScaffold_6346,917263,2,2.18039973268299e-06,2944193050,19134
Sorex araneus,GeneScaffold_6455,875591,2,2.2841714910272e-06,2944193050,19134
Sorex araneus,GeneScaffold_5100,872819,2,2.29142582826451e-06,2944193050,19134
Sorex araneus,GeneScaffold_678,855092,5,5.84732403063062e-06,2944193050,19134
Sorex araneus,GeneScaffold_1153,830229,6,7.22692172882422e-06,2944193050,19134
Sorex araneus,GeneScaffold_4098,829670,3,3.61589547651476e-06,2944193050,19134
Sorex araneus,GeneScaffold_900,816052,9,1.10287089548215e-05,2944193050,19134
Sorex araneus,GeneScaffold_6406,813358,4,4.91788363795524e-06,2944193050,19134
Sorex araneus,GeneScaffold_4234,806996,2,2.47832703012159e-06,2944193050,19134
Sorex araneus,GeneScaffold_3280,792146,3,3.78718064599203e-06,2944193050,19134
Sorex araneus,GeneScaffold_5606,791974,2,2.52533542767818e-06,2944193050,19134
Sorex araneus,GeneScaffold_5556,785670,4,5.09119604923187e-06,2944193050,19134
Sorex araneus,GeneScaffold_5776,779237,2,2.56661323833442e-06,2944193050,19134
Sorex araneus,GeneScaffold_6564,778798,4,5.13612002085265e-06,2944193050,19134
Sorex araneus,GeneScaffold_6974,772523,2,2.58891968265023e-06,2944193050,19134
Sorex araneus,GeneScaffold_4816,747289,2,2.67634074635114e-06,2944193050,19134
Sorex araneus,GeneScaffold_6666,720001,2,2.77777391975845e-06,2944193050,19134
