species,contig.name,contig.size_bp,contig.gene.count,contig.gene.dens_genes.per.bp,asmbly.size_bp,asmbly.gene.count
Oryzias melastigma,NVQA01000009.1,37948421,1110,2.9250228883041e-05,779452910,24019
Oryzias melastigma,NVQA01000027.1,34248613,830,2.42345580534896e-05,779452910,24019
Oryzias melastigma,NVQA01000016.1,31735287,1071,3.37479223049094e-05,779452910,24019
Oryzias melastigma,NVQA01000024.1,31249060,1084,3.46890434464269e-05,779452910,24019
Oryzias melastigma,NVQA01000013.1,28752183,864,3.00498922116627e-05,779452910,24019
Oryzias melastigma,NVQA01000028.1,28699589,770,2.68296525082641e-05,779452910,24019
Oryzias melastigma,NVQA01000001.1,27581408,957,3.46972859398621e-05,779452910,24019
Oryzias melastigma,NVQA01000012.1,27105131,904,3.3351618924107e-05,779452910,24019
Oryzias melastigma,NVQA01000005.1,27038434,854,3.15846694375865e-05,779452910,24019
Oryzias melastigma,NVQA01000019.1,26049067,800,3.07112726916477e-05,779452910,24019
Oryzias melastigma,NVQA01000014.1,24877858,730,2.93433622782154e-05,779452910,24019
Oryzias melastigma,NVQA01000023.1,24725727,820,3.31638378115232e-05,779452910,24019
Oryzias melastigma,NVQA01000010.1,23749461,1004,4.22746436224384e-05,779452910,24019
Oryzias melastigma,NVQA01000031.1,23737187,754,3.17645052044288e-05,779452910,24019
Oryzias melastigma,NVQA01000015.1,23476457,555,2.36407052392957e-05,779452910,24019
Oryzias melastigma,NVQA01000020.1,23351003,752,3.22041841200569e-05,779452910,24019
Oryzias melastigma,NVQA01000017.1,22714381,747,3.28866544943488e-05,779452910,24019
Oryzias melastigma,NVQA01000006.1,22013087,854,3.87951040215305e-05,779452910,24019
Oryzias melastigma,NVQA01000018.1,20851454,759,3.64003392761004e-05,779452910,24019
Oryzias melastigma,NVQA01000011.1,20354890,672,3.30141798850301e-05,779452910,24019
Oryzias melastigma,NVQA01000003.1,19886060,505,2.53946734546713e-05,779452910,24019
Oryzias melastigma,NVQA01000004.1,16714535,544,3.25465231309157e-05,779452910,24019
Oryzias melastigma,NVQA01000022.1,16482950,527,3.19724321192505e-05,779452910,24019
Oryzias melastigma,NVQA01000036.1,15931566,551,3.45854261909972e-05,779452910,24019
Oryzias melastigma,NVQA01000025.1,10798367,223,2.06512706967637e-05,779452910,24019
Oryzias melastigma,NVQA01000021.1,8102460,212,2.61648931312219e-05,779452910,24019
Oryzias melastigma,NVQA01000035.1,7503894,266,3.54482619290731e-05,779452910,24019
Oryzias melastigma,NVQA01000034.1,6452966,225,3.48676871999636e-05,779452910,24019
Oryzias melastigma,NVQA01000030.1,6170691,256,4.14864396872247e-05,779452910,24019
Oryzias melastigma,NVQA01000002.1,6052185,172,2.84194881683227e-05,779452910,24019
Oryzias melastigma,NVQA01000008.1,5113705,217,4.24349859837437e-05,779452910,24019
Oryzias melastigma,NVQA01000033.1,4375376,131,2.99402839893074e-05,779452910,24019
Oryzias melastigma,NVQA01000037.1,3822263,107,2.79938873907944e-05,779452910,24019
Oryzias melastigma,NVQA01000038.1,3530036,70,1.98298260980908e-05,779452910,24019
Oryzias melastigma,NVQA01000039.1,2872209,83,2.8897618522886e-05,779452910,24019
Oryzias melastigma,NVQA01000032.1,2847845,76,2.66868456675135e-05,779452910,24019
Oryzias melastigma,NVQA01004962.1,2395571,38,1.5862606451656e-05,779452910,24019
Oryzias melastigma,NVQA01000026.1,2342937,55,2.34748096086237e-05,779452910,24019
Oryzias melastigma,NVQA01000007.1,2296279,49,2.13388704072981e-05,779452910,24019
Oryzias melastigma,NVQA01002253.1,1913119,40,2.09082655077912e-05,779452910,24019
Oryzias melastigma,NVQA01000029.1,1709687,42,2.45659000741071e-05,779452910,24019
Oryzias melastigma,NVQA01006290.1,1433635,45,3.13887426018478e-05,779452910,24019
Oryzias melastigma,NVQA01002201.1,1409161,32,2.27085478522326e-05,779452910,24019
Oryzias melastigma,NVQA01000040.1,1226830,33,2.68985923070026e-05,779452910,24019
Oryzias melastigma,NVQA01003741.1,1168345,17,1.45504966426869e-05,779452910,24019
Oryzias melastigma,NVQA01001247.1,1165644,28,2.40210561715241e-05,779452910,24019
Oryzias melastigma,NVQA01007968.1,1059856,32,3.01927809060854e-05,779452910,24019
Oryzias melastigma,NVQA01004123.1,1050022,48,4.57133279112247e-05,779452910,24019
