species,contig.name,contig.size_bp,contig.gene.count,contig.gene.dens_genes.per.bp,asmbly.size_bp,asmbly.gene.count
Petromyzon marinus,GL476399,4695893,38,8.09217756878191e-06,885550958,13114
Petromyzon marinus,GL476348,2637817,4,1.5164054216043e-06,885550958,13114
Petromyzon marinus,GL476598,2382300,17,7.13596104604794e-06,885550958,13114
Petromyzon marinus,GL476335,2214433,28,1.2644320239086e-05,885550958,13114
Petromyzon marinus,GL476685,2126184,9,4.23293562551501e-06,885550958,13114
Petromyzon marinus,GL477332,2105179,10,4.75018988884081e-06,885550958,13114
Petromyzon marinus,GL476367,1933853,16,8.27363817208443e-06,885550958,13114
Petromyzon marinus,GL476329,1836208,31,1.68826189625576e-05,885550958,13114
Petromyzon marinus,GL476962,1802261,28,1.55360405623825e-05,885550958,13114
Petromyzon marinus,GL477731,1759624,11,6.25133551258678e-06,885550958,13114
Petromyzon marinus,GL476343,1685948,25,1.4828452597589e-05,885550958,13114
Petromyzon marinus,GL476642,1560757,13,8.32929149124431e-06,885550958,13114
Petromyzon marinus,GL476328,1509122,15,9.93955425737614e-06,885550958,13114
Petromyzon marinus,GL476415,1507069,21,1.39343321374137e-05,885550958,13114
Petromyzon marinus,GL476857,1506856,6,3.98180051710316e-06,885550958,13114
Petromyzon marinus,GL476820,1433703,20,1.3949890597983e-05,885550958,13114
Petromyzon marinus,GL476362,1361343,8,5.87654984820137e-06,885550958,13114
Petromyzon marinus,GL476410,1346435,8,5.94161619387494e-06,885550958,13114
Petromyzon marinus,GL476470,1297202,22,1.69595791557522e-05,885550958,13114
Petromyzon marinus,GL476392,1189586,17,1.42906860033659e-05,885550958,13114
Petromyzon marinus,GL476422,1172104,16,1.36506658112249e-05,885550958,13114
Petromyzon marinus,GL476732,1171562,12,1.02427357664383e-05,885550958,13114
Petromyzon marinus,GL476534,1153998,13,1.12651841684301e-05,885550958,13114
Petromyzon marinus,GL477254,1112199,3,2.69735901578764e-06,885550958,13114
Petromyzon marinus,GL476437,1106680,12,1.08432428524958e-05,885550958,13114
Petromyzon marinus,GL501323,1105381,4,3.61866180077277e-06,885550958,13114
Petromyzon marinus,GL476333,1101516,8,7.2627179269298e-06,885550958,13114
Petromyzon marinus,GL476381,1094667,5,4.5675990963462e-06,885550958,13114
Petromyzon marinus,GL476420,1070441,36,3.36309988126389e-05,885550958,13114
Petromyzon marinus,GL476793,1070092,8,7.47599271838309e-06,885550958,13114
Petromyzon marinus,GL476409,1044520,9,8.61639796270057e-06,885550958,13114
Petromyzon marinus,GL476388,1038466,3,2.88887647741958e-06,885550958,13114
