species,contig.name,contig.size_bp,contig.gene.count,contig.gene.dens_genes.per.bp,asmbly.size_bp,asmbly.gene.count
Cyclopterus lumpus,3,31498552,1019,3.23506934540991e-05,572885595,23152
Cyclopterus lumpus,4,28177795,1031,3.65890943560346e-05,572885595,23152
Cyclopterus lumpus,5,28050196,1176,4.19248407390808e-05,572885595,23152
Cyclopterus lumpus,9,27995395,1127,4.02566207763813e-05,572885595,23152
Cyclopterus lumpus,1,27387776,1219,4.45089079157066e-05,572885595,23152
Cyclopterus lumpus,6,27064420,1129,4.1715285234267e-05,572885595,23152
Cyclopterus lumpus,7,26633010,1107,4.15649601753613e-05,572885595,23152
Cyclopterus lumpus,10,26151603,885,3.38411377688779e-05,572885595,23152
Cyclopterus lumpus,21,25790955,944,3.66019792597831e-05,572885595,23152
Cyclopterus lumpus,15,25263199,840,3.32499458995672e-05,572885595,23152
Cyclopterus lumpus,14,23863342,945,3.96004884814541e-05,572885595,23152
Cyclopterus lumpus,22,23786847,924,3.88449969850985e-05,572885595,23152
Cyclopterus lumpus,17,23584696,1064,4.51140010454237e-05,572885595,23152
Cyclopterus lumpus,11,22947575,1244,5.42105211552855e-05,572885595,23152
Cyclopterus lumpus,8,21980463,1123,5.10908255208273e-05,572885595,23152
Cyclopterus lumpus,13,21873678,1057,4.83229203611757e-05,572885595,23152
Cyclopterus lumpus,24,21858148,815,3.72858670368597e-05,572885595,23152
Cyclopterus lumpus,12,21746117,878,4.03750241939745e-05,572885595,23152
Cyclopterus lumpus,20,20970387,640,3.0519226946074e-05,572885595,23152
Cyclopterus lumpus,19,19600944,869,4.43345993948047e-05,572885595,23152
Cyclopterus lumpus,23,17613290,614,3.48600403445353e-05,572885595,23152
Cyclopterus lumpus,18,16667136,716,4.29587902804657e-05,572885595,23152
Cyclopterus lumpus,16,16278110,822,5.04972628886277e-05,572885595,23152
Cyclopterus lumpus,2,12788815,493,3.85493104716895e-05,572885595,23152
Cyclopterus lumpus,25,12494197,376,3.00939708250158e-05,572885595,23152
Cyclopterus lumpus,WNNC01000035.1,143954,6,4.16799811050752e-05,572885595,23152
Cyclopterus lumpus,WNNC01000036.1,66930,4,5.97639324667563e-05,572885595,23152
Cyclopterus lumpus,WNNC01000040.1,52054,80,0.0015368655626849,572885595,23152
Cyclopterus lumpus,WNNC01000042.1,45200,3,6.63716814159292e-05,572885595,23152
