"species","name","size.Mbp","genecount","genedens","asmblysize.Mbp"
"Takifugu rubripes","1",29.232231,1852,63.3547265003482,384.110215
"Takifugu rubripes","13",21.507415,1053,48.9598587277922,384.110215
"Takifugu rubripes","21",20.050447,1213,60.4974043720821,384.110215
"Takifugu rubripes","8",19.721368,1175,59.5800453599365,384.110215
"Takifugu rubripes","19",19.418397,1287,66.2773554377326,384.110215
"Takifugu rubripes","20",18.239318,1176,64.4760949943413,384.110215
"Takifugu rubripes","7",17.515293,1061,60.5756352462959,384.110215
"Takifugu rubripes","3",17.48428,1293,73.9521444406061,384.110215
"Takifugu rubripes","17",16.842301,1200,71.2491719510297,384.110215
"Takifugu rubripes","15",16.705553,1024,61.2969831049592,384.110215
"Takifugu rubripes","11",16.367601,965,58.9579376965506,384.110215
"Takifugu rubripes","4",16.363587,903,55.1834998035578,384.110215
"Takifugu rubripes","22",16.05698,1107,68.9419803723988,384.110215
"Takifugu rubripes","14",16.036328,847,52.8175776898552,384.110215
"Takifugu rubripes","2",15.686389,1070,68.2120021376494,384.110215
"Takifugu rubripes","9",15.473624,1044,67.4696502900678,384.110215
"Takifugu rubripes","5",14.586308,1193,81.7890311928145,384.110215
"Takifugu rubripes","12",13.571579,901,66.388737817464,384.110215
"Takifugu rubripes","16",13.527504,891,65.8658093910007,384.110215
"Takifugu rubripes","6",12.91324,886,68.6117504204987,384.110215
"Takifugu rubripes","10",12.556898,683,54.3924144322905,384.110215
"Takifugu rubripes","18",10.237708,598,58.4115116391286,384.110215
"Takifugu rubripes","CAAJGN020000062.1",1.82185,102,55.9870461344238,384.110215
"Takifugu rubripes","CAAJGN020000063.1",1.663156,62,37.2785234818622,384.110215
"Takifugu rubripes","CAAJGN020000064.1",0.709685,99,139.498509902281,384.110215
"Takifugu rubripes","CAAJGN020000065.1",0.593852,45,75.7764560867017,384.110215
"Takifugu rubripes","CAAJGN020000066.1",0.495635,33,66.5812543504797,384.110215
"Takifugu rubripes","CAAJGN020000067.1",0.488475,64,131.020011259532,384.110215
"Takifugu rubripes","CAAJGN020000068.1",0.424119,26,61.3035492397181,384.110215
"Takifugu rubripes","CAAJGN020000069.1",0.392854,48,122.182795644183,384.110215
"Takifugu rubripes","CAAJGN020000070.1",0.270242,19,70.307354149244,384.110215
"Takifugu rubripes","CAAJGN020000071.1",0.255904,9,35.1694385394523,384.110215
"Takifugu rubripes","CAAJGN020000072.1",0.254385,10,39.3104939363563,384.110215
"Takifugu rubripes","CAAJGN020000073.1",0.236423,17,71.9050177013235,384.110215
"Takifugu rubripes","CAAJGN020000074.1",0.211741,8,37.7820072635909,384.110215
"Takifugu rubripes","CAAJGN020000075.1",0.186832,28,149.867260426479,384.110215
"Takifugu rubripes","CAAJGN020000076.1",0.151935,3,19.7452858130121,384.110215
"Takifugu rubripes","CAAJGN020000077.1",0.151188,26,171.97132047517,384.110215
"Takifugu rubripes","CAAJGN020000078.1",0.145393,12,82.5349225891205,384.110215
"Takifugu rubripes","CAAJGN020000080.1",0.127178,14,110.081932409694,384.110215
"Takifugu rubripes","CAAJGN020000081.1",0.119523,13,108.765676899007,384.110215
"Takifugu rubripes","CAAJGN020000082.1",0.113683,6,52.7783397693587,384.110215
"Takifugu rubripes","CAAJGN020000084.1",0.113173,11,97.1963277460172,384.110215
