species,contig.name,contig.size_bp,contig.gene.count,contig.gene.dens_genes.per.bp,asmbly.size_bp,asmbly.gene.count
Pavo cristatus,QZWQ01000092.1,2488982,90,3.6159361538171e-05,1027510962,19406
Pavo cristatus,QZWQ01000255.1,1885202,80,4.24357708086454e-05,1027510962,19406
Pavo cristatus,QZWQ01179071.1,1797409,46,2.55923943854738e-05,1027510962,19406
Pavo cristatus,QZWQ01000097.1,1782247,82,4.60093354063718e-05,1027510962,19406
Pavo cristatus,QZWQ01000153.1,1680385,62,3.68963065011887e-05,1027510962,19406
Pavo cristatus,QZWQ01000098.1,1606395,33,2.05428926260353e-05,1027510962,19406
Pavo cristatus,QZWQ01179063.1,1563941,59,3.77252083038938e-05,1027510962,19406
Pavo cristatus,QZWQ01000058.1,1441181,98,6.7999786286386e-05,1027510962,19406
Pavo cristatus,QZWQ01002435.1,1364804,95,6.96070644576071e-05,1027510962,19406
Pavo cristatus,QZWQ01000180.1,1348220,55,4.07945290827906e-05,1027510962,19406
Pavo cristatus,QZWQ01000012.1,1283254,99,7.71476262688447e-05,1027510962,19406
Pavo cristatus,QZWQ01000181.1,1267184,69,5.44514450940037e-05,1027510962,19406
Pavo cristatus,QZWQ01000135.1,1259371,13,1.03226134316258e-05,1027510962,19406
Pavo cristatus,QZWQ01000088.1,1246699,45,3.60953205224357e-05,1027510962,19406
Pavo cristatus,QZWQ01000554.1,1186023,42,3.54124667059576e-05,1027510962,19406
Pavo cristatus,QZWQ01000219.1,1180702,26,2.20207977965651e-05,1027510962,19406
Pavo cristatus,QZWQ01000047.1,1179770,33,2.79715537774312e-05,1027510962,19406
Pavo cristatus,QZWQ01000140.1,1165693,27,2.31621876428871e-05,1027510962,19406
Pavo cristatus,QZWQ01000028.1,1151756,27,2.34424652443747e-05,1027510962,19406
Pavo cristatus,QZWQ01001456.1,1140670,50,4.38338871014404e-05,1027510962,19406
Pavo cristatus,QZWQ01000656.1,1139409,9,7.89883176278228e-06,1027510962,19406
Pavo cristatus,QZWQ01179058.1,1131370,38,3.3587597337741e-05,1027510962,19406
Pavo cristatus,QZWQ01000120.1,1125012,45,3.99995733378844e-05,1027510962,19406
Pavo cristatus,QZWQ01000053.1,1101963,37,3.35764449441587e-05,1027510962,19406
Pavo cristatus,QZWQ01179057.1,1099438,61,5.54828921685443e-05,1027510962,19406
Pavo cristatus,QZWQ01000165.1,1072519,31,2.89039168536874e-05,1027510962,19406
Pavo cristatus,QZWQ01000010.1,1070526,42,3.92330499212537e-05,1027510962,19406
Pavo cristatus,QZWQ01000095.1,1067893,13,1.21735042743046e-05,1027510962,19406
Pavo cristatus,QZWQ01000196.1,1061911,23,2.16590655902425e-05,1027510962,19406
Pavo cristatus,QZWQ01000594.1,1056422,12,1.13590970275136e-05,1027510962,19406
Pavo cristatus,QZWQ01000045.1,1051924,17,1.6160863332332e-05,1027510962,19406
Pavo cristatus,QZWQ01000396.1,1047592,23,2.19551122956265e-05,1027510962,19406
Pavo cristatus,QZWQ01000121.1,1029465,25,2.42844584322925e-05,1027510962,19406
Pavo cristatus,QZWQ01000077.1,1025024,23,2.2438499000999e-05,1027510962,19406
Pavo cristatus,QZWQ01000462.1,1009256,20,1.98165777562878e-05,1027510962,19406
Pavo cristatus,QZWQ01000471.1,1007215,11,1.09212035166275e-05,1027510962,19406
Pavo cristatus,QZWQ01000134.1,1002352,51,5.08803294650981e-05,1027510962,19406
Pavo cristatus,QZWQ01000282.1,989126,18,1.81978837883141e-05,1027510962,19406
Pavo cristatus,QZWQ01000108.1,978880,25,2.55393919581563e-05,1027510962,19406
Pavo cristatus,QZWQ01000671.1,977951,16,1.63607379101816e-05,1027510962,19406
Pavo cristatus,QZWQ01000038.1,976676,20,2.04776200090921e-05,1027510962,19406
Pavo cristatus,QZWQ01001084.1,975662,18,1.84490120554044e-05,1027510962,19406
Pavo cristatus,QZWQ01000091.1,967867,28,2.89295946653827e-05,1027510962,19406
Pavo cristatus,QZWQ01000030.1,950616,46,4.83896757470945e-05,1027510962,19406
Pavo cristatus,QZWQ01000080.1,946353,32,3.38140207723756e-05,1027510962,19406
Pavo cristatus,QZWQ01000125.1,946026,20,2.11410680044735e-05,1027510962,19406
Pavo cristatus,QZWQ01000064.1,941105,55,5.84419379346619e-05,1027510962,19406
Pavo cristatus,QZWQ01001012.1,923350,18,1.94942329560838e-05,1027510962,19406
Pavo cristatus,QZWQ01179143.1,922153,12,1.30130249535598e-05,1027510962,19406
Pavo cristatus,QZWQ01000500.1,921989,11,1.19307280238701e-05,1027510962,19406
Pavo cristatus,QZWQ01000174.1,919127,19,2.06717896438686e-05,1027510962,19406
Pavo cristatus,QZWQ01000034.1,909841,34,3.73691667005554e-05,1027510962,19406
Pavo cristatus,QZWQ01000156.1,903802,12,1.32772443521922e-05,1027510962,19406
Pavo cristatus,QZWQ01000778.1,900425,14,1.55482133436988e-05,1027510962,19406
Pavo cristatus,QZWQ01000186.1,899464,16,1.77883717413927e-05,1027510962,19406
Pavo cristatus,QZWQ01000119.1,889782,16,1.79819326531667e-05,1027510962,19406
Pavo cristatus,QZWQ01000689.1,883598,26,2.94251458242323e-05,1027510962,19406
Pavo cristatus,QZWQ01001517.1,877225,8,9.11966713214968e-06,1027510962,19406
Pavo cristatus,QZWQ01179062.1,874940,11,1.25722906713603e-05,1027510962,19406
Pavo cristatus,QZWQ01000192.1,871022,10,1.14807662722641e-05,1027510962,19406
Pavo cristatus,QZWQ01000546.1,868163,6,6.91114456617018e-06,1027510962,19406
Pavo cristatus,QZWQ01000109.1,867502,19,2.19019667966183e-05,1027510962,19406
Pavo cristatus,QZWQ01000406.1,863149,23,2.66466160535435e-05,1027510962,19406
Pavo cristatus,QZWQ01000317.1,849384,10,1.17732380171983e-05,1027510962,19406
Pavo cristatus,QZWQ01000223.1,848941,17,2.00249487302416e-05,1027510962,19406
Pavo cristatus,QZWQ01000334.1,840329,36,4.28403637146879e-05,1027510962,19406
Pavo cristatus,QZWQ01000018.1,837134,13,1.55291745407545e-05,1027510962,19406
Pavo cristatus,QZWQ01000076.1,836209,16,1.91339724877393e-05,1027510962,19406
Pavo cristatus,QZWQ01000707.1,829666,13,1.56689559413065e-05,1027510962,19406
Pavo cristatus,QZWQ01000037.1,828335,71,8.57141132512812e-05,1027510962,19406
Pavo cristatus,QZWQ01179059.1,827472,35,4.22975037221803e-05,1027510962,19406
Pavo cristatus,QZWQ01000623.1,827292,7,8.46134134017977e-06,1027510962,19406
Pavo cristatus,QZWQ01000189.1,826901,28,3.38613691360876e-05,1027510962,19406
Pavo cristatus,QZWQ01000079.1,825201,23,2.78719972467314e-05,1027510962,19406
Pavo cristatus,QZWQ01000036.1,824938,13,1.57587600522706e-05,1027510962,19406
Pavo cristatus,QZWQ01000709.1,824579,22,2.66802816952651e-05,1027510962,19406
Pavo cristatus,QZWQ01000025.1,823595,15,1.82128351920543e-05,1027510962,19406
Pavo cristatus,QZWQ01000099.1,819536,21,2.56242556763827e-05,1027510962,19406
