species,contig.name,contig.size_bp,contig.gene.count,contig.gene.dens_genes.per.bp,asmbly.size_bp,asmbly.gene.count
Amphiprion percula,1,46122984,1067,2.31338024443518e-05,908939294,24840
Amphiprion percula,2,43441817,1074,2.47227228087628e-05,908939294,24840
Amphiprion percula,3,43424015,1358,3.12730179371944e-05,908939294,24840
Amphiprion percula,4,42189036,1192,2.82537861258551e-05,908939294,24840
Amphiprion percula,5,40628858,1176,2.89449435177331e-05,908939294,24840
Amphiprion percula,6,40564683,1203,2.96563392347969e-05,908939294,24840
Amphiprion percula,7,40358139,1208,2.99320045456011e-05,908939294,24840
Amphiprion percula,8,39448480,1180,2.9912432620978e-05,908939294,24840
Amphiprion percula,9,39156057,1056,2.69690076301605e-05,908939294,24840
Amphiprion percula,10,38595198,1244,3.22319890676555e-05,908939294,24840
Amphiprion percula,11,38455735,945,2.45737079267891e-05,908939294,24840
Amphiprion percula,12,38416550,995,2.59002955757349e-05,908939294,24840
Amphiprion percula,13,37714444,935,2.47915626172296e-05,908939294,24840
Amphiprion percula,14,37445069,1402,3.74415119918727e-05,908939294,24840
Amphiprion percula,15,37440844,996,2.66019644215285e-05,908939294,24840
Amphiprion percula,16,36605909,985,2.6908224024706e-05,908939294,24840
Amphiprion percula,17,35436744,962,2.71469636149416e-05,908939294,24840
Amphiprion percula,18,35137006,1070,3.04522246431583e-05,908939294,24840
Amphiprion percula,19,34194249,942,2.75484921455652e-05,908939294,24840
Amphiprion percula,20,33652610,837,2.48717707185267e-05,908939294,24840
Amphiprion percula,21,30847160,652,2.11364676683364e-05,908939294,24840
Amphiprion percula,22,29768437,713,2.39515430386889e-05,908939294,24840
Amphiprion percula,23,27379192,797,2.9109697612698e-05,908939294,24840
Amphiprion percula,24,23731547,689,2.90330841053051e-05,908939294,24840
Amphiprion percula,PYAM01000025.1,2645011,94,3.55386045653496e-05,908939294,24840
Amphiprion percula,PYAM01000026.1,326293,14,4.29062223216557e-05,908939294,24840
Amphiprion percula,PYAM01000032.1,131405,2,1.5220120999962e-05,908939294,24840
