species,contig.name,contig.size_bp,contig.gene.count,contig.gene.dens_genes.per.bp,asmbly.size_bp,asmbly.gene.count
Struthio camelus australis,KL206666.1,19375980,317,1.63604627998171e-05,1225025301,19170
Struthio camelus australis,KL207003.1,12695660,163,1.28390331814179e-05,1225025301,19170
Struthio camelus australis,KL206236.1,11419392,107,9.37002600488712e-06,1225025301,19170
Struthio camelus australis,KL206928.1,11286609,151,1.33786861935237e-05,1225025301,19170
Struthio camelus australis,KL206341.1,11086764,165,1.48826113733457e-05,1225025301,19170
Struthio camelus australis,KL206526.1,10938614,150,1.37128890369475e-05,1225025301,19170
Struthio camelus australis,KL206566.1,10222013,148,1.44785572078611e-05,1225025301,19170
Struthio camelus australis,KL206811.1,10172080,105,1.03223726120911e-05,1225025301,19170
Struthio camelus australis,KL206036.1,9974483,122,1.22312103795254e-05,1225025301,19170
Struthio camelus australis,KL205903.1,9796603,89,9.08478173505653e-06,1225025301,19170
Struthio camelus australis,KL206458.1,9553781,119,1.24558015303051e-05,1225025301,19170
Struthio camelus australis,KL206936.1,8523352,100,1.17324733273951e-05,1225025301,19170
Struthio camelus australis,KL205919.1,8489217,170,2.00254039919112e-05,1225025301,19170
Struthio camelus australis,KL206987.1,8217524,118,1.4359556479543e-05,1225025301,19170
Struthio camelus australis,KL206564.1,8072128,100,1.23883070238728e-05,1225025301,19170
Struthio camelus australis,KL206356.1,7854729,129,1.64232273322224e-05,1225025301,19170
Struthio camelus australis,KL206788.1,7817453,152,1.94436730224026e-05,1225025301,19170
Struthio camelus australis,KL207004.1,7630573,67,8.78046773158451e-06,1225025301,19170
Struthio camelus australis,KL206556.1,7567319,93,1.22896893866903e-05,1225025301,19170
Struthio camelus australis,KL206273.1,7506109,83,1.10576598341431e-05,1225025301,19170
Struthio camelus australis,KL205917.1,7277173,101,1.3879015931049e-05,1225025301,19170
Struthio camelus australis,KL206989.1,7222003,105,1.45389028500819e-05,1225025301,19170
Struthio camelus australis,KL206226.1,7125706,150,2.10505457283812e-05,1225025301,19170
Struthio camelus australis,KL206939.1,7122331,104,1.46019610714526e-05,1225025301,19170
Struthio camelus australis,KL206555.1,7089420,149,2.10172341319882e-05,1225025301,19170
Struthio camelus australis,KL206502.1,7059826,96,1.35980688475892e-05,1225025301,19170
Struthio camelus australis,KL205832.1,7051706,70,9.92667589942065e-06,1225025301,19170
Struthio camelus australis,KL206996.1,6992703,76,1.08684724633665e-05,1225025301,19170
Struthio camelus australis,KL206081.1,6967226,105,1.50705603636225e-05,1225025301,19170
Struthio camelus australis,KL205930.1,6874971,81,1.17818678798791e-05,1225025301,19170
Struthio camelus australis,KL206071.1,6831113,62,9.07611980653811e-06,1225025301,19170
Struthio camelus australis,KL206414.1,6724916,72,1.07064534337678e-05,1225025301,19170
Struthio camelus australis,KL206020.1,6654852,88,1.32234345707463e-05,1225025301,19170
Struthio camelus australis,KL206410.1,6645092,82,1.2339934496016e-05,1225025301,19170
Struthio camelus australis,KL206368.1,6422201,108,1.68166645671788e-05,1225025301,19170
Struthio camelus australis,KL206171.1,6393001,146,2.28374749198381e-05,1225025301,19170
Struthio camelus australis,KL206200.1,6372965,40,6.27651336544293e-06,1225025301,19170
Struthio camelus australis,KL206993.1,6360297,101,1.58797615897497e-05,1225025301,19170
Struthio camelus australis,KL206793.1,6343108,49,7.72491970813046e-06,1225025301,19170
Struthio camelus australis,KL205735.1,6316135,89,1.40908957772435e-05,1225025301,19170
Struthio camelus australis,KL205757.1,6281126,65,1.03484629985133e-05,1225025301,19170
Struthio camelus australis,KL205988.1,6115189,40,6.54108973573834e-06,1225025301,19170
Struthio camelus australis,KL206307.1,6065349,87,1.43437747770161e-05,1225025301,19170
Struthio camelus australis,KL206992.1,5996945,72,1.20061131125932e-05,1225025301,19170
Struthio camelus australis,KL206825.1,5869911,84,1.43102680773184e-05,1225025301,19170
Struthio camelus australis,KL206553.1,5858279,89,1.51921750398026e-05,1225025301,19170
Struthio camelus australis,KL206495.1,5621736,117,2.08120765542886e-05,1225025301,19170
Struthio camelus australis,KL207001.1,5603049,46,8.20981576281057e-06,1225025301,19170
Struthio camelus australis,KL206239.1,5521519,67,1.21343420171152e-05,1225025301,19170
Struthio camelus australis,KL206121.1,5483258,71,1.29485061618476e-05,1225025301,19170
Struthio camelus australis,KL205708.1,5447490,85,1.56035164819027e-05,1225025301,19170
Struthio camelus australis,KL206461.1,5428559,46,8.47370361084774e-06,1225025301,19170
Struthio camelus australis,KL206854.1,5375430,115,2.13936373462216e-05,1225025301,19170
Struthio camelus australis,KL206894.1,5345643,105,1.96421646563379e-05,1225025301,19170
Struthio camelus australis,KL206162.1,5287391,94,1.77781442681277e-05,1225025301,19170
Struthio camelus australis,KL206563.1,5245956,86,1.6393580121526e-05,1225025301,19170
Struthio camelus australis,KL206995.1,5245540,67,1.27727555218338e-05,1225025301,19170
Struthio camelus australis,KL206085.1,5221362,55,1.05336500323096e-05,1225025301,19170
Struthio camelus australis,KL206523.1,5214576,91,1.74510832711998e-05,1225025301,19170
Struthio camelus australis,KL205999.1,5036275,94,1.86645884110776e-05,1225025301,19170
Struthio camelus australis,KL206634.1,4993128,45,9.01238662417627e-06,1225025301,19170
Struthio camelus australis,KL206364.1,4968272,69,1.3888128508262e-05,1225025301,19170
Struthio camelus australis,KL206025.1,4853192,58,1.19508974711901e-05,1225025301,19170
Struthio camelus australis,KL206449.1,4824430,59,1.22294239941299e-05,1225025301,19170
Struthio camelus australis,KL205964.1,4707045,83,1.76331435114812e-05,1225025301,19170
Struthio camelus australis,KL206277.1,4676238,60,1.28308268313118e-05,1225025301,19170
Struthio camelus australis,KL206301.1,4661792,68,1.45866653853282e-05,1225025301,19170
Struthio camelus australis,KL206415.1,4620940,37,8.0070288729133e-06,1225025301,19170
Struthio camelus australis,KL206132.1,4574270,80,1.74891294129992e-05,1225025301,19170
Struthio camelus australis,KL206979.1,4518185,40,8.85311247768739e-06,1225025301,19170
Struthio camelus australis,KL206805.1,4468122,48,1.07427684382835e-05,1225025301,19170
Struthio camelus australis,KL205812.1,4458634,62,1.39056042725193e-05,1225025301,19170
Struthio camelus australis,KL205752.1,4323082,43,9.9466075360125e-06,1225025301,19170
Struthio camelus australis,KL205686.1,4323074,84,1.94306181203468e-05,1225025301,19170
Struthio camelus australis,KL206304.1,4267643,74,1.73397821701581e-05,1225025301,19170
Struthio camelus australis,KL206630.1,4254606,77,1.80980330493587e-05,1225025301,19170
Struthio camelus australis,KL206022.1,4201611,75,1.78502959936082e-05,1225025301,19170
Struthio camelus australis,KL206730.1,4163248,49,1.1769656767985e-05,1225025301,19170
Struthio camelus australis,KL206699.1,4133303,96,2.32259769003144e-05,1225025301,19170
Struthio camelus australis,KL206260.1,4120012,43,1.0436862805254e-05,1225025301,19170
