species,contig.name,contig.size_bp,contig.gene.count,contig.gene.dens_genes.per.bp,asmbly.size_bp,asmbly.gene.count
Cavia aperea,AVPZ01000001.1,88624873,410,4.62624076200369e-06,2716396567,18030
Cavia aperea,AVPZ01000112.1,81087358,487,6.0058683870302e-06,2716396567,18030
Cavia aperea,AVPZ01000223.1,78341846,467,5.96105432593457e-06,2716396567,18030
Cavia aperea,AVPZ01000334.1,75508170,306,4.05254159914086e-06,2716396567,18030
Cavia aperea,AVPZ01000556.1,61832230,229,3.70357012839421e-06,2716396567,18030
Cavia aperea,AVPZ01000445.1,61457488,653,1.06252308913114e-05,2716396567,18030
Cavia aperea,AVPZ01000667.1,61152626,400,6.54101101071277e-06,2716396567,18030
Cavia aperea,AVPZ01000778.1,60969063,376,6.16706213772713e-06,2716396567,18030
Cavia aperea,AVPZ01000889.1,60641186,451,7.43718963544018e-06,2716396567,18030
Cavia aperea,AVPZ01001000.1,59189873,485,8.19396926227566e-06,2716396567,18030
Cavia aperea,AVPZ01000023.1,50764286,297,5.85056982777223e-06,2716396567,18030
Cavia aperea,AVPZ01000012.1,50730043,447,8.81134675955232e-06,2716396567,18030
Cavia aperea,AVPZ01000034.1,50712660,321,6.32978037436806e-06,2716396567,18030
Cavia aperea,AVPZ01000045.1,48336697,434,8.97868549023943e-06,2716396567,18030
Cavia aperea,AVPZ01000056.1,43217229,195,4.51208937990911e-06,2716396567,18030
Cavia aperea,AVPZ01000067.1,41736765,446,1.06860222635846e-05,2716396567,18030
Cavia aperea,AVPZ01000078.1,41504856,171,4.11999983809123e-06,2716396567,18030
Cavia aperea,AVPZ01000089.1,40145203,209,5.2061014612381e-06,2716396567,18030
Cavia aperea,AVPZ01000100.1,39968729,316,7.90618085453756e-06,2716396567,18030
Cavia aperea,AVPZ01000111.1,37056987,273,7.36703175571182e-06,2716396567,18030
Cavia aperea,AVPZ01000123.1,34149886,228,6.67644981303891e-06,2716396567,18030
Cavia aperea,AVPZ01000134.1,33920511,146,4.3041804411496e-06,2716396567,18030
Cavia aperea,AVPZ01000145.1,33673924,216,6.41445885546336e-06,2716396567,18030
