"species","name","size.Mbp","genecount","genedens","asmblysize.Mbp"
"Equus caballus","1",188.260577,3076,16.339055414666,2506.949475
"Equus caballus","X",128.206784,1508,11.7622480882135,2506.949475
"Equus caballus","3",121.351753,1571,12.9458368846143,2506.949475
"Equus caballus","2",121.350024,2000,16.4812493156161,2506.949475
"Equus caballus","4",109.462549,1420,12.9724733525071,2506.949475
"Equus caballus","7",100.787686,1975,19.5956478254695,2506.949475
"Equus caballus","8",97.563019,1520,15.5796736876295,2506.949475
"Equus caballus","5",96.759418,1740,17.9827456175894,2506.949475
"Equus caballus","14",94.600235,1416,14.9682503431413,2506.949475
"Equus caballus","15",92.851403,1283,13.8177772068775,2506.949475
"Equus caballus","16",88.962352,1295,14.5567194536403,2506.949475
"Equus caballus","6",87.230776,1574,18.0440903105115,2506.949475
"Equus caballus","9",85.793548,1116,13.0079711821686,2506.949475
"Equus caballus","10",85.155674,1825,21.4313376229046,2506.949475
"Equus caballus","18",82.641348,995,12.0399778570892,2506.949475
"Equus caballus","17",80.72243,826,10.2325958224994,2506.949475
"Equus caballus","20",65.343332,1170,17.9054230047528,2506.949475
"Equus caballus","19",62.681739,802,12.7947949880586,2506.949475
"Equus caballus","11",61.676917,1578,25.5849364195684,2506.949475
"Equus caballus","21",58.984458,756,12.8169356070035,2506.949475
"Equus caballus","23",55.556184,715,12.8698544162068,2506.949475
"Equus caballus","22",50.928189,1048,20.5779946347592,2506.949475
"Equus caballus","24",48.288683,890,18.4308194944973,2506.949475
"Equus caballus","28",47.348498,706,14.9107158583996,2506.949475
"Equus caballus","13",43.784481,1060,24.2094910294814,2506.949475
"Equus caballus","26",43.147642,494,11.4490613415213,2506.949475
"Equus caballus","25",40.282968,801,19.8843342427003,2506.949475
"Equus caballus","27",40.25469,513,12.7438566785634,2506.949475
"Equus caballus","12",36.992759,981,26.5187032954206,2506.949475
"Equus caballus","29",34.77612,398,11.4446349966586,2506.949475
"Equus caballus","30",31.395959,395,12.5812369674709,2506.949475
"Equus caballus","31",26.001039,306,11.7687604714565,2506.949475
"Equus caballus","PJAA01000916.1",1.077969,13,12.0597160029648,2506.949475
"Equus caballus","PJAA01000912.1",0.926035,12,12.9584734918227,2506.949475
"Equus caballus","PJAA01001124.1",0.806182,12,14.8849763452918,2506.949475
"Equus caballus","PJAA01001041.1",0.620385,8,12.8952182918671,2506.949475
"Equus caballus","PJAA01000910.1",0.609798,17,27.8780842180525,2506.949475
"Equus caballus","PJAA01004130.1",0.558011,2,3.58415873522207,2506.949475
"Equus caballus","PJAA01003492.1",0.556661,2,3.59285094518926,2506.949475
"Equus caballus","PJAA01000886.1",0.542334,5,9.21941091652008,2506.949475
"Equus caballus","PJAA01000911.1",0.536585,5,9.31818817149194,2506.949475
"Equus caballus","PJAA01000909.1",0.534372,20,37.427110701908,2506.949475
"Equus caballus","PJAA01000925.1",0.531906,7,13.1602200388791,2506.949475
"Equus caballus","PJAA01003694.1",0.48074,5,10.4006323584474,2506.949475
"Equus caballus","PJAA01004084.1",0.48038,5,10.4084266622257,2506.949475
"Equus caballus","PJAA01000923.1",0.458105,3,6.54871699719497,2506.949475
"Equus caballus","PJAA01004545.1",0.40251,1,2.48441032520931,2506.949475
"Equus caballus","PJAA01003352.1",0.361969,4,11.0506700850073,2506.949475
"Equus caballus","PJAA01003051.1",0.358506,9,25.1041823567806,2506.949475
"Equus caballus","PJAA01002837.1",0.358248,4,11.1654496326567,2506.949475
"Equus caballus","PJAA01004628.1",0.35569,4,11.2457477016503,2506.949475
"Equus caballus","PJAA01003697.1",0.355675,4,11.2462219723062,2506.949475
"Equus caballus","PJAA01004269.1",0.334576,3,8.96657261728277,2506.949475
"Equus caballus","PJAA01002968.1",0.332844,1,3.00441047457668,2506.949475
"Equus caballus","PJAA01003093.1",0.332817,2,6.00930841874063,2506.949475
