species,contig.name,contig.size_bp,contig.gene.count,contig.gene.dens_genes.per.bp,asmbly.size_bp,asmbly.gene.count
Ictalurus punctatus,1,37510255,1343,3.58035422579772e-05,783258224,39101
Ictalurus punctatus,2,37257225,1707,4.58166167770144e-05,783258224,39101
Ictalurus punctatus,3,35853109,1305,3.63985170714205e-05,783258224,39101
Ictalurus punctatus,5,33351511,1226,3.67599536944518e-05,783258224,39101
Ictalurus punctatus,6,32139338,1087,3.38214807038029e-05,783258224,39101
Ictalurus punctatus,7,31027439,1334,4.2994202647534e-05,783258224,39101
Ictalurus punctatus,8,30410158,1174,3.86055212209026e-05,783258224,39101
Ictalurus punctatus,9,30212908,1029,3.40582905822902e-05,783258224,39101
Ictalurus punctatus,10,29046025,1035,3.56331029805283e-05,783258224,39101
Ictalurus punctatus,11,28208075,836,2.9636903617138e-05,783258224,39101
Ictalurus punctatus,12,28145556,1046,3.71639487242675e-05,783258224,39101
Ictalurus punctatus,13,27425808,1004,3.66078549080487e-05,783258224,39101
Ictalurus punctatus,14,26699778,1090,4.0824309475532e-05,783258224,39101
Ictalurus punctatus,15,26085978,1006,3.85647798982273e-05,783258224,39101
Ictalurus punctatus,16,25964114,1101,4.24046820931383e-05,783258224,39101
Ictalurus punctatus,17,25916894,1012,3.90478889947229e-05,783258224,39101
Ictalurus punctatus,18,24512808,989,4.03462549047828e-05,783258224,39101
Ictalurus punctatus,19,24127165,905,3.75095872225353e-05,783258224,39101
Ictalurus punctatus,20,22470590,866,3.8539263989063e-05,783258224,39101
Ictalurus punctatus,21,20987006,735,3.50216700752837e-05,783258224,39101
Ictalurus punctatus,22,19874160,810,4.07564395174438e-05,783258224,39101
Ictalurus punctatus,23,19722170,645,3.27043119494457e-05,783258224,39101
Ictalurus punctatus,24,19702765,807,4.09587182306646e-05,783258224,39101
Ictalurus punctatus,25,19457651,825,4.23997737445286e-05,783258224,39101
Ictalurus punctatus,26,19081014,779,4.08259225636541e-05,783258224,39101
Ictalurus punctatus,27,18544414,620,3.34332484164773e-05,783258224,39101
Ictalurus punctatus,28,18419168,877,4.7613442691874e-05,783258224,39101
Ictalurus punctatus,29,15256605,550,3.60499600009307e-05,783258224,39101
