species,contig.name,contig.size_bp,contig.gene.count,contig.gene.dens_genes.per.bp,asmbly.size_bp,asmbly.gene.count
Tursiops truncatus,GeneScaffold_2815,2189162,5,2.28397898373898e-06,2521907548,21265
Tursiops truncatus,GeneScaffold_1821,2158774,8,3.7058070923589e-06,2521907548,21265
Tursiops truncatus,GeneScaffold_1294,2148799,3,1.39612872120659e-06,2521907548,21265
Tursiops truncatus,GeneScaffold_1740,2136533,4,1.87219200452322e-06,2521907548,21265
Tursiops truncatus,GeneScaffold_202,1944098,6,3.08626416981037e-06,2521907548,21265
Tursiops truncatus,GeneScaffold_3172,1941541,6,3.09032876462562e-06,2521907548,21265
Tursiops truncatus,GeneScaffold_80,1937743,3,1.54819292341657e-06,2521907548,21265
Tursiops truncatus,GeneScaffold_1586,1642240,15,9.13386593920499e-06,2521907548,21265
Tursiops truncatus,GeneScaffold_1961,1626509,17,1.0451832728869e-05,2521907548,21265
Tursiops truncatus,GeneScaffold_1757,1604671,6,3.73908421103142e-06,2521907548,21265
Tursiops truncatus,GeneScaffold_3464,1536028,8,5.20823839148766e-06,2521907548,21265
Tursiops truncatus,GeneScaffold_1397,1505572,6,3.98519632405491e-06,2521907548,21265
Tursiops truncatus,GeneScaffold_384,1502326,13,8.65324836287197e-06,2521907548,21265
Tursiops truncatus,GeneScaffold_1059,1493013,11,7.36765185567708e-06,2521907548,21265
Tursiops truncatus,GeneScaffold_2723,1487113,2,1.34488771196271e-06,2521907548,21265
Tursiops truncatus,GeneScaffold_3048,1480167,5,3.3779972124767e-06,2521907548,21265
Tursiops truncatus,GeneScaffold_2085,1476209,5,3.38705427212542e-06,2521907548,21265
Tursiops truncatus,GeneScaffold_3264,1459778,3,2.05510700942198e-06,2521907548,21265
Tursiops truncatus,GeneScaffold_2407,1453668,28,1.92616195720068e-05,2521907548,21265
Tursiops truncatus,GeneScaffold_1776,1429511,2,1.39907982519897e-06,2521907548,21265
Tursiops truncatus,GeneScaffold_1092,1428705,14,9.79908378566604e-06,2521907548,21265
Tursiops truncatus,GeneScaffold_3063,1407359,5,3.55275377497852e-06,2521907548,21265
Tursiops truncatus,GeneScaffold_1920,1407218,9,6.39559755489199e-06,2521907548,21265
Tursiops truncatus,GeneScaffold_3492,1394683,9,6.45307930189154e-06,2521907548,21265
Tursiops truncatus,GeneScaffold_3035,1364580,4,2.93130487036304e-06,2521907548,21265
Tursiops truncatus,scaffold_109716,1337787,2,1.49500630518909e-06,2521907548,21265
Tursiops truncatus,GeneScaffold_1355,1324773,3,2.26453890591067e-06,2521907548,21265
Tursiops truncatus,GeneScaffold_391,1323925,11,8.30862775459335e-06,2521907548,21265
Tursiops truncatus,GeneScaffold_3288,1313685,13,9.89582738632168e-06,2521907548,21265
Tursiops truncatus,GeneScaffold_1957,1298510,3,2.31034031312812e-06,2521907548,21265
Tursiops truncatus,GeneScaffold_2853,1297497,13,1.00192909887268e-05,2521907548,21265
Tursiops truncatus,GeneScaffold_3144,1290183,3,2.3252515340847e-06,2521907548,21265
Tursiops truncatus,GeneScaffold_683,1287917,11,8.54092305637708e-06,2521907548,21265
Tursiops truncatus,GeneScaffold_2816,1282210,6,4.67942068771886e-06,2521907548,21265
Tursiops truncatus,GeneScaffold_2575,1274937,19,1.49026971528789e-05,2521907548,21265
Tursiops truncatus,GeneScaffold_680,1271504,7,5.50529137147819e-06,2521907548,21265
Tursiops truncatus,GeneScaffold_3586,1269945,8,6.29948541078551e-06,2521907548,21265
Tursiops truncatus,GeneScaffold_1928,1263890,6,4.74724857384741e-06,2521907548,21265
