species,contig.name,contig.size_bp,contig.gene.count,contig.gene.dens_genes.per.bp,asmbly.size_bp,asmbly.gene.count
Eptatretus burgeri,FYBX02009908.1,15293217,25,1.63471165026953e-06,2608383542,17246
Eptatretus burgeri,FYBX02010717.1,10365100,68,6.56047698526787e-06,2608383542,17246
Eptatretus burgeri,FYBX02010683.1,10108562,77,7.61730501331446e-06,2608383542,17246
Eptatretus burgeri,FYBX02010765.1,9298417,43,4.62444306380323e-06,2608383542,17246
Eptatretus burgeri,FYBX02010252.1,8824166,79,8.95268742677778e-06,2608383542,17246
Eptatretus burgeri,FYBX02009325.1,8582725,63,7.3403260619442e-06,2608383542,17246
Eptatretus burgeri,FYBX02010190.1,8409656,93,1.10587163137232e-05,2608383542,17246
Eptatretus burgeri,FYBX02009429.1,8219373,61,7.42149066601552e-06,2608383542,17246
Eptatretus burgeri,FYBX02010654.1,7963755,49,6.15287637552888e-06,2608383542,17246
Eptatretus burgeri,FYBX02009823.1,7801817,67,8.58774308600163e-06,2608383542,17246
Eptatretus burgeri,FYBX02010228.1,7687029,76,9.88678460820169e-06,2608383542,17246
Eptatretus burgeri,FYBX02009723.1,7632676,48,6.28875115359279e-06,2608383542,17246
Eptatretus burgeri,FYBX02009871.1,7625541,55,7.21260301400255e-06,2608383542,17246
Eptatretus burgeri,FYBX02009883.1,7589063,51,6.72019721011672e-06,2608383542,17246
Eptatretus burgeri,FYBX02010045.1,7491907,53,7.07430030831936e-06,2608383542,17246
Eptatretus burgeri,FYBX02009657.1,7457405,60,8.0456941791414e-06,2608383542,17246
Eptatretus burgeri,FYBX02008660.1,7385234,30,4.062159709496e-06,2608383542,17246
Eptatretus burgeri,FYBX02009032.1,7376883,58,7.86239933587126e-06,2608383542,17246
Eptatretus burgeri,FYBX02010443.1,7359844,63,8.55996404271612e-06,2608383542,17246
Eptatretus burgeri,FYBX02010154.1,7263332,72,9.91280585824798e-06,2608383542,17246
Eptatretus burgeri,FYBX02010718.1,7198332,45,6.25144825217842e-06,2608383542,17246
Eptatretus burgeri,FYBX02009698.1,7038326,56,7.95643736877206e-06,2608383542,17246
Eptatretus burgeri,FYBX02010293.1,6858419,52,7.58192230600084e-06,2608383542,17246
Eptatretus burgeri,FYBX02010571.1,6853830,44,6.41976821718659e-06,2608383542,17246
Eptatretus burgeri,FYBX02010617.1,6831903,55,8.05046558769936e-06,2608383542,17246
Eptatretus burgeri,FYBX02010165.1,6810499,49,7.19477383375286e-06,2608383542,17246
Eptatretus burgeri,FYBX02009973.1,6675214,61,9.1382838063319e-06,2608383542,17246
Eptatretus burgeri,FYBX02010783.1,6631981,39,5.88059585816063e-06,2608383542,17246
Eptatretus burgeri,FYBX02008955.1,6610960,24,3.63033507992788e-06,2608383542,17246
Eptatretus burgeri,FYBX02010500.1,6579670,45,6.83924877691434e-06,2608383542,17246
Eptatretus burgeri,FYBX02010140.1,6455940,44,6.81542889184224e-06,2608383542,17246
Eptatretus burgeri,FYBX02008222.1,6447424,41,6.35912885518309e-06,2608383542,17246
Eptatretus burgeri,FYBX02009801.1,6403441,46,7.18363767230775e-06,2608383542,17246
Eptatretus burgeri,FYBX02010564.1,6402250,55,8.59072982154711e-06,2608383542,17246
Eptatretus burgeri,FYBX02009459.1,6394893,42,6.56774085195796e-06,2608383542,17246
Eptatretus burgeri,FYBX02009581.1,6355155,27,4.24851950896556e-06,2608383542,17246
