species,contig.name,contig.size_bp,contig.gene.count,contig.gene.dens_genes.per.bp,asmbly.size_bp,asmbly.gene.count
Astatotilapia calliptera,7,68397778,2624,3.83638193626699e-05,880428986,33341
Astatotilapia calliptera,3,52512415,2030,3.86575250824019e-05,880428986,33341
Astatotilapia calliptera,23,43921804,1529,3.48118670171198e-05,880428986,33341
Astatotilapia calliptera,6,41428020,1663,4.01419136130571e-05,880428986,33341
Astatotilapia calliptera,1,41162407,1269,3.08291009318284e-05,880428986,33341
Astatotilapia calliptera,15,40222765,1458,3.62481296350462e-05,880428986,33341
Astatotilapia calliptera,14,39985354,1450,3.62632777991662e-05,880428986,33341
Astatotilapia calliptera,17,39448915,1282,3.24977252226075e-05,880428986,33341
Astatotilapia calliptera,5,38678279,1492,3.85746222059156e-05,880428986,33341
Astatotilapia calliptera,12,38669361,1545,3.99541125078328e-05,880428986,33341
Astatotilapia calliptera,2,38215696,1312,3.43314432896891e-05,880428986,33341
Astatotilapia calliptera,11,36676067,1537,4.19074378940359e-05,880428986,33341
Astatotilapia calliptera,9,35913139,1143,3.18267918602158e-05,880428986,33341
Astatotilapia calliptera,18,35852588,1526,4.25631756346292e-05,880428986,33341
Astatotilapia calliptera,16,35801853,1278,3.56964763807058e-05,880428986,33341
Astatotilapia calliptera,22,35011464,1389,3.96727197697303e-05,880428986,33341
Astatotilapia calliptera,10,34074121,1340,3.93260327977353e-05,880428986,33341
Astatotilapia calliptera,4,33433079,1689,5.05188289717498e-05,880428986,33341
Astatotilapia calliptera,13,33145951,1135,3.42424931479565e-05,880428986,33341
Astatotilapia calliptera,20,31467755,1309,4.15981375220444e-05,880428986,33341
Astatotilapia calliptera,19,30863130,1202,3.89461470693348e-05,880428986,33341
Astatotilapia calliptera,8,25827708,1010,3.91052895595691e-05,880428986,33341
Astatotilapia calliptera,OFHY04000138.1,2780789,107,3.84782879966801e-05,880428986,33341
Astatotilapia calliptera,OFHY04000139.1,1139596,55,4.82627176648567e-05,880428986,33341
Astatotilapia calliptera,OFHY04000140.1,1069872,44,4.11264151225567e-05,880428986,33341
Astatotilapia calliptera,OFHY04000141.1,1054126,57,5.40732322321999e-05,880428986,33341
Astatotilapia calliptera,OFHY04000142.1,991431,53,5.34580823072912e-05,880428986,33341
Astatotilapia calliptera,OFHY04000146.1,763329,45,5.89522997292124e-05,880428986,33341
Astatotilapia calliptera,OFHY04000147.1,570218,14,2.45520134404736e-05,880428986,33341
Astatotilapia calliptera,OFHY04000148.1,561832,13,2.31385894715858e-05,880428986,33341
Astatotilapia calliptera,OFHY04000149.1,559373,17,3.03911701136809e-05,880428986,33341
Astatotilapia calliptera,OFHY04000150.1,525510,29,5.51844874502864e-05,880428986,33341
Astatotilapia calliptera,OFHY04000151.1,500224,16,3.1985670419652e-05,880428986,33341
Astatotilapia calliptera,OFHY04000152.1,499620,24,4.80365077458869e-05,880428986,33341
Astatotilapia calliptera,OFHY04000153.1,489032,14,2.86279834448461e-05,880428986,33341
Astatotilapia calliptera,OFHY04000143.1,479589,17,3.54470181759798e-05,880428986,33341
Astatotilapia calliptera,OFHY04000154.1,401369,15,3.73720940082567e-05,880428986,33341
Astatotilapia calliptera,OFHY04000155.1,397226,11,2.76920443274106e-05,880428986,33341
Astatotilapia calliptera,OFHY04000156.1,357040,9,2.5207259690791e-05,880428986,33341
Astatotilapia calliptera,OFHY04000157.1,356059,9,2.52767097587759e-05,880428986,33341
