species,contig.name,contig.size_bp,contig.gene.count,contig.gene.dens_genes.per.bp,asmbly.size_bp,asmbly.gene.count
Ornithorhynchus anatinus,1,186506016,2184,1.17100780277243e-05,1858535571,26272
Ornithorhynchus anatinus,2,171719663,2066,1.20312372148087e-05,1858535571,26272
Ornithorhynchus anatinus,3,141987082,1958,1.37899868947233e-05,1858535571,26272
Ornithorhynchus anatinus,4,136094389,1546,1.1359762965687e-05,1858535571,26272
Ornithorhynchus anatinus,X1,125040914,1852,1.48111521321733e-05,1858535571,26272
Ornithorhynchus anatinus,5,110293030,1676,1.51958831850027e-05,1858535571,26272
Ornithorhynchus anatinus,7,83338043,1131,1.35712330081953e-05,1858535571,26272
Ornithorhynchus anatinus,8,70949814,937,1.32065180607803e-05,1858535571,26272
Ornithorhynchus anatinus,X5,70139320,1405,2.00315600436389e-05,1858535571,26272
Ornithorhynchus anatinus,11,63506031,1171,1.84391935940698e-05,1858535571,26272
Ornithorhynchus anatinus,9,61861223,672,1.08630248063476e-05,1858535571,26272
Ornithorhynchus anatinus,12,60456049,581,9.61028730144109e-06,1858535571,26272
Ornithorhynchus anatinus,10,59444696,1008,1.69569375878379e-05,1858535571,26272
Ornithorhynchus anatinus,14,52889406,737,1.39347377053166e-05,1858535571,26272
Ornithorhynchus anatinus,6,51493492,700,1.35939508627615e-05,1858535571,26272
Ornithorhynchus anatinus,16,46397275,822,1.77165577073223e-05,1858535571,26272
Ornithorhynchus anatinus,17,45536670,872,1.91494020094135e-05,1858535571,26272
Ornithorhynchus anatinus,18,44684501,551,1.23308974626348e-05,1858535571,26272
Ornithorhynchus anatinus,13,42294642,749,1.77090989444951e-05,1858535571,26272
Ornithorhynchus anatinus,19,35120541,449,1.27845411037376e-05,1858535571,26272
Ornithorhynchus anatinus,X3,33863336,412,1.21665508678767e-05,1858535571,26272
Ornithorhynchus anatinus,20,30535534,458,1.49989189643777e-05,1858535571,26272
Ornithorhynchus anatinus,X2,29662106,625,2.10706549292218e-05,1858535571,26272
Ornithorhynchus anatinus,15,26375019,408,1.54691831691192e-05,1858535571,26272
Ornithorhynchus anatinus,21,24514859,512,2.08852924669075e-05,1858535571,26272
Ornithorhynchus anatinus,X4,8639456,211,2.44228340302908e-05,1858535571,26272
Ornithorhynchus anatinus,RZJT01000028.1,4921125,20,4.06411135665117e-06,1858535571,26272
Ornithorhynchus anatinus,RZJT01000103.1,4208362,171,4.0633386576535e-05,1858535571,26272
Ornithorhynchus anatinus,RZJT01000029.1,3017571,12,3.97670841879114e-06,1858535571,26272
Ornithorhynchus anatinus,RZJT01000295.1,2989663,28,9.36560408313579e-06,1858535571,26272
Ornithorhynchus anatinus,RZJT01000067.1,2211240,27,1.22103435176643e-05,1858535571,26272
Ornithorhynchus anatinus,RZJT01000302.1,2111105,35,1.65789953602497e-05,1858535571,26272
Ornithorhynchus anatinus,RZJT01000086.1,1737721,34,1.95658566593832e-05,1858535571,26272
Ornithorhynchus anatinus,RZJT01000296.1,1397492,5,3.57783801266841e-06,1858535571,26272
Ornithorhynchus anatinus,RZJT01000064.1,1280758,6,4.68472576396165e-06,1858535571,26272
Ornithorhynchus anatinus,RZJT01000027.1,1234000,13,1.05348460291734e-05,1858535571,26272
Ornithorhynchus anatinus,RZJT01000293.1,1066450,24,2.25045712410333e-05,1858535571,26272
Ornithorhynchus anatinus,RZJT01000030.1,1018000,7,6.8762278978389e-06,1858535571,26272
Ornithorhynchus anatinus,RZJT01000087.1,883485,14,1.58463358178124e-05,1858535571,26272
Ornithorhynchus anatinus,RZJT01000300.1,743092,13,1.74944690563214e-05,1858535571,26272
Ornithorhynchus anatinus,RZJT01000140.1,741479,30,4.04596758640501e-05,1858535571,26272
Ornithorhynchus anatinus,RZJT01000091.1,625818,15,2.39686298572428e-05,1858535571,26272
Ornithorhynchus anatinus,RZJT01000031.1,578393,7,1.21024977826495e-05,1858535571,26272
Ornithorhynchus anatinus,RZJT01000185.1,459794,5,1.0874435073098e-05,1858535571,26272
Ornithorhynchus anatinus,RZJT01000196.1,421164,2,4.74874395722331e-06,1858535571,26272
Ornithorhynchus anatinus,RZJT01000143.1,328423,4,1.21794149618023e-05,1858535571,26272
Ornithorhynchus anatinus,RZJT01000227.1,220726,5,2.26525194132091e-05,1858535571,26272
