"species","name","size.Mbp","genecount","genedens","asmblysize.Mbp"
"Nothobranchius furzeri","sgr01",98.476147,1571,15.9531018206876,1242.498532
"Nothobranchius furzeri","sgr02",88.342039,1739,19.6848524177713,1242.498532
"Nothobranchius furzeri","sgr03",76.488725,1318,17.2312978154623,1242.498532
"Nothobranchius furzeri","sgr04",75.030901,1396,18.6056675502271,1242.498532
"Nothobranchius furzeri","sgr05",70.255127,1437,20.4540232344894,1242.498532
"Nothobranchius furzeri","sgr06",67.274854,1260,18.729137635884,1242.498532
"Nothobranchius furzeri","sgr07",63.666967,972,15.2669436883965,1242.498532
"Nothobranchius furzeri","sgr08",57.680405,1019,17.6663114622722,1242.498532
"Nothobranchius furzeri","sgr09",57.36716,1269,22.1206697350889,1242.498532
"Nothobranchius furzeri","sgr10",57.197669,1415,24.7387703859051,1242.498532
"Nothobranchius furzeri","sgr11",48.234189,1167,24.1944567576331,1242.498532
"Nothobranchius furzeri","sgr12",46.076542,1023,22.202186960992,1242.498532
"Nothobranchius furzeri","sgr13",45.871076,964,21.0154215697927,1242.498532
"Nothobranchius furzeri","sgr14",44.251975,922,20.8352282581738,1242.498532
"Nothobranchius furzeri","sgr15",41.915801,1135,27.0780940104186,1242.498532
"Nothobranchius furzeri","sgr16",39.628156,954,24.0737923813563,1242.498532
"Nothobranchius furzeri","sgr17",38.284538,764,19.9558370013503,1242.498532
"Nothobranchius furzeri","sgr18",37.194005,845,22.7187150187241,1242.498532
"Nothobranchius furzeri","sgr19",25.483538,597,23.4268883700529,1242.498532
"Nothobranchius furzeri","LN600519.1",1.706182,21,12.3081828316088,1242.498532
"Nothobranchius furzeri","LN600520.1",1.639861,34,20.733464604622,1242.498532
"Nothobranchius furzeri","LN600530.1",0.921837,31,33.6285048224361,1242.498532
"Nothobranchius furzeri","LN600533.1",0.592556,4,6.75041683823976,1242.498532
"Nothobranchius furzeri","LN600534.1",0.567914,20,35.2165996964329,1242.498532
"Nothobranchius furzeri","LN600535.1",0.567088,14,24.6875264509212,1242.498532
"Nothobranchius furzeri","LN600536.1",0.505029,4,7.92033724796002,1242.498532
"Nothobranchius furzeri","LN600538.1",0.453072,14,30.9001659780344,1242.498532
"Nothobranchius furzeri","LN600540.1",0.406841,25,61.4490673260561,1242.498532
"Nothobranchius furzeri","LN600541.1",0.400431,5,12.4865457469577,1242.498532
"Nothobranchius furzeri","LN600542.1",0.377127,11,29.1678930439878,1242.498532
"Nothobranchius furzeri","LN600543.1",0.373155,5,13.3992576811245,1242.498532
"Nothobranchius furzeri","LN600544.1",0.358815,3,8.36085447932779,1242.498532
"Nothobranchius furzeri","LN600547.1",0.3224,1,3.10173697270471,1242.498532
"Nothobranchius furzeri","LN600548.1",0.320613,8,24.9522009400742,1242.498532
"Nothobranchius furzeri","LN600549.1",0.319786,6,18.7625474536096,1242.498532
"Nothobranchius furzeri","LN600550.1",0.316112,13,41.1246646758111,1242.498532
"Nothobranchius furzeri","LN600551.1",0.305563,13,42.5444180087249,1242.498532
"Nothobranchius furzeri","LN600552.1",0.301682,9,29.8327377834939,1242.498532
