species,contig.name,contig.size_bp,contig.gene.count,contig.gene.dens_genes.per.bp,asmbly.size_bp,asmbly.gene.count
Dipodomys ordii,KN672347.1,68039765,485,7.12818452562263e-06,2236368823,20542
Dipodomys ordii,KN672351.1,38628938,260,6.73070535876498e-06,2236368823,20542
Dipodomys ordii,KN672350.1,37912305,252,6.64691846090603e-06,2236368823,20542
Dipodomys ordii,KN672349.1,37708006,377,9.99787684344805e-06,2236368823,20542
Dipodomys ordii,KN672348.1,36660411,395,1.07745655115541e-05,2236368823,20542
Dipodomys ordii,KN672354.1,36468567,194,5.31964965884182e-06,2236368823,20542
Dipodomys ordii,KN672355.1,29631315,156,5.26470053725257e-06,2236368823,20542
Dipodomys ordii,KN672358.1,29610446,189,6.3828825813701e-06,2236368823,20542
Dipodomys ordii,KN672363.1,26966924,154,5.7106995221257e-06,2236368823,20542
Dipodomys ordii,KN672356.1,26250347,288,1.0971283541509e-05,2236368823,20542
Dipodomys ordii,KN672366.1,25211774,201,7.97246556311349e-06,2236368823,20542
Dipodomys ordii,KN672359.1,25020787,334,1.33489006560825e-05,2236368823,20542
Dipodomys ordii,KN672353.1,23769867,444,1.86791116668848e-05,2236368823,20542
Dipodomys ordii,KN672371.1,23434732,120,5.12060475024848e-06,2236368823,20542
Dipodomys ordii,KN672357.1,20748735,287,1.38321685635293e-05,2236368823,20542
Dipodomys ordii,KN672364.1,20386103,247,1.21160969313262e-05,2236368823,20542
Dipodomys ordii,KN672362.1,19806304,141,7.11894556399821e-06,2236368823,20542
Dipodomys ordii,KN672373.1,19735992,174,8.81637973910812e-06,2236368823,20542
Dipodomys ordii,KN672367.1,19546963,74,3.7857543394337e-06,2236368823,20542
Dipodomys ordii,KN672370.1,19526678,167,8.55240200099577e-06,2236368823,20542
Dipodomys ordii,KN672352.1,19211172,308,1.60323378500802e-05,2236368823,20542
Dipodomys ordii,KN672361.1,19017977,263,1.3829020825927e-05,2236368823,20542
Dipodomys ordii,KN672376.1,18288503,106,5.79599106608124e-06,2236368823,20542
Dipodomys ordii,KN672389.1,17836506,113,6.33532150298943e-06,2236368823,20542
Dipodomys ordii,KN672368.1,17426531,188,1.07881482550945e-05,2236368823,20542
Dipodomys ordii,KN672383.1,17180107,111,6.46096092416654e-06,2236368823,20542
Dipodomys ordii,KN672411.1,17092894,70,4.09526906327273e-06,2236368823,20542
Dipodomys ordii,KN672382.1,17049061,199,1.16721970787717e-05,2236368823,20542
Dipodomys ordii,KN672378.1,16931008,91,5.37475382446219e-06,2236368823,20542
Dipodomys ordii,KN672392.1,16837760,126,7.48318066061044e-06,2236368823,20542
Dipodomys ordii,KN672374.1,16717608,101,6.04153417163508e-06,2236368823,20542
Dipodomys ordii,KN672360.1,16645930,410,2.46306454490677e-05,2236368823,20542
Dipodomys ordii,KN672365.1,16591509,304,1.83226251451872e-05,2236368823,20542
Dipodomys ordii,KN672380.1,16335580,124,7.5907926134242e-06,2236368823,20542
Dipodomys ordii,KN672394.1,16082888,119,7.39916860703128e-06,2236368823,20542
Dipodomys ordii,KN672372.1,16019130,291,1.81657805386435e-05,2236368823,20542
Dipodomys ordii,KN672386.1,15643725,81,5.17779493055522e-06,2236368823,20542
Dipodomys ordii,KN672387.1,15309872,114,7.44617590532436e-06,2236368823,20542
Dipodomys ordii,KN672385.1,14589241,127,8.70504503969741e-06,2236368823,20542
Dipodomys ordii,KN672384.1,14582281,108,7.40624872062197e-06,2236368823,20542
Dipodomys ordii,KN672391.1,14552688,143,9.82636334950629e-06,2236368823,20542
Dipodomys ordii,KN672395.1,14291091,111,7.76707670534041e-06,2236368823,20542
Dipodomys ordii,KN672381.1,13989929,167,1.19371585088102e-05,2236368823,20542
Dipodomys ordii,KN672403.1,13896254,83,5.97283267850458e-06,2236368823,20542
Dipodomys ordii,KN672398.1,12987767,52,4.00376754526009e-06,2236368823,20542
Dipodomys ordii,KN672399.1,12951316,68,5.25043169358234e-06,2236368823,20542
Dipodomys ordii,KN672402.1,12830416,132,1.02880530140254e-05,2236368823,20542
Dipodomys ordii,KN672369.1,12679918,213,1.6798215887516e-05,2236368823,20542
Dipodomys ordii,KN672419.1,12669173,60,4.73590501921475e-06,2236368823,20542
Dipodomys ordii,KN672428.1,12617090,67,5.31025775357075e-06,2236368823,20542
Dipodomys ordii,KN672443.1,12464758,103,8.26329720962092e-06,2236368823,20542
Dipodomys ordii,KN672418.1,12188079,61,5.00489043433342e-06,2236368823,20542
Dipodomys ordii,KN672416.1,12126195,102,8.41154212017867e-06,2236368823,20542
Dipodomys ordii,KN672405.1,12086874,52,4.30218764587105e-06,2236368823,20542
Dipodomys ordii,KN672397.1,12018823,106,8.81949921385813e-06,2236368823,20542
Dipodomys ordii,KN672379.1,11931245,201,1.68465235606175e-05,2236368823,20542
Dipodomys ordii,KN672393.1,11806339,144,1.21968376479788e-05,2236368823,20542
Dipodomys ordii,KN672413.1,11730831,108,9.2065088994974e-06,2236368823,20542
Dipodomys ordii,KN672377.1,11629466,232,1.99493252742645e-05,2236368823,20542
Dipodomys ordii,KN672436.1,11499228,74,6.43521460745017e-06,2236368823,20542
Dipodomys ordii,KN672435.1,11266273,53,4.70430638419644e-06,2236368823,20542
Dipodomys ordii,KN672408.1,11239103,84,7.4739060581614e-06,2236368823,20542
Dipodomys ordii,KN672422.1,11020069,97,8.80212274532945e-06,2236368823,20542
Dipodomys ordii,KN672396.1,10888597,119,1.09288643890485e-05,2236368823,20542
Dipodomys ordii,KN672406.1,10670342,59,5.52934479513403e-06,2236368823,20542
Dipodomys ordii,KN672407.1,10587387,107,1.0106365243851e-05,2236368823,20542
Dipodomys ordii,KN672404.1,10580303,86,8.1283116371998e-06,2236368823,20542
Dipodomys ordii,KN672444.1,10308318,75,7.27567775848591e-06,2236368823,20542
Dipodomys ordii,KN672426.1,10130034,36,3.5537886644803e-06,2236368823,20542
Dipodomys ordii,KN672388.1,9980255,130,1.30257192827237e-05,2236368823,20542
Dipodomys ordii,KN672390.1,9945738,144,1.44785635817071e-05,2236368823,20542
Dipodomys ordii,KN672409.1,9903281,91,9.18887386917528e-06,2236368823,20542
