species,contig.name,contig.size_bp,contig.gene.count,contig.gene.dens_genes.per.bp,asmbly.size_bp,asmbly.gene.count
Erythrura gouldiae,QUSF01000001.1,68020037,626,9.20317053047178e-06,1070785140,19627
Erythrura gouldiae,QUSF01000002.1,64789334,645,9.95534234076245e-06,1070785140,19627
Erythrura gouldiae,QUSF01000003.1,52752548,576,1.09189038603405e-05,1070785140,19627
Erythrura gouldiae,QUSF01000004.1,47328484,687,1.45155716375788e-05,1070785140,19627
Erythrura gouldiae,QUSF01000005.1,45959489,542,1.17929944782458e-05,1070785140,19627
Erythrura gouldiae,QUSF01000006.1,41957152,418,9.96254464554696e-06,1070785140,19627
Erythrura gouldiae,QUSF01000007.1,40914897,422,1.03140917108993e-05,1070785140,19627
Erythrura gouldiae,QUSF01000008.1,32391051,445,1.37383624878365e-05,1070785140,19627
Erythrura gouldiae,QUSF01000009.1,30916813,313,1.01239413001592e-05,1070785140,19627
Erythrura gouldiae,QUSF01000010.1,29331961,525,1.78985646408026e-05,1070785140,19627
Erythrura gouldiae,QUSF01000011.1,22385509,250,1.11679390448526e-05,1070785140,19627
Erythrura gouldiae,QUSF01000012.1,19779970,285,1.44085152808624e-05,1070785140,19627
Erythrura gouldiae,QUSF01000013.1,19149864,184,9.60842332875053e-06,1070785140,19627
Erythrura gouldiae,QUSF01000014.1,17926233,271,1.51175096296026e-05,1070785140,19627
Erythrura gouldiae,QUSF01000015.1,17126938,320,1.86840169562125e-05,1070785140,19627
Erythrura gouldiae,QUSF01000016.1,16237655,171,1.05310773014946e-05,1070785140,19627
Erythrura gouldiae,QUSF01000017.1,15280971,327,2.13991637049766e-05,1070785140,19627
Erythrura gouldiae,QUSF01000018.1,15073142,231,1.53252719306963e-05,1070785140,19627
Erythrura gouldiae,QUSF01000019.1,12806962,199,1.55384235543137e-05,1070785140,19627
Erythrura gouldiae,QUSF01000020.1,12687947,130,1.02459444384501e-05,1070785140,19627
Erythrura gouldiae,QUSF01000021.1,12469329,176,1.41146327921895e-05,1070785140,19627
Erythrura gouldiae,QUSF01000022.1,11437187,237,2.07218785528295e-05,1070785140,19627
Erythrura gouldiae,QUSF01000023.1,11049667,224,2.02721041276629e-05,1070785140,19627
Erythrura gouldiae,QUSF01000024.1,11004640,170,1.54480291949578e-05,1070785140,19627
Erythrura gouldiae,QUSF01000025.1,10826056,107,9.88356239797762e-06,1070785140,19627
Erythrura gouldiae,QUSF01000026.1,9129032,166,1.8183746097067e-05,1070785140,19627
Erythrura gouldiae,QUSF01000027.1,9058760,258,2.84807192154335e-05,1070785140,19627
Erythrura gouldiae,QUSF01000028.1,8587835,211,2.45696383314305e-05,1070785140,19627
