species,contig.name,contig.size_bp,contig.gene.count,contig.gene.dens_genes.per.bp,asmbly.size_bp,asmbly.gene.count
Gallus gallus,1,196449156,4591,2.33699146052834e-05,1053315467,30108
Gallus gallus,2,149539284,3208,2.14525569080563e-05,1053315467,30108
Gallus gallus,3,110642502,2605,2.3544297651548e-05,1053315467,30108
Gallus gallus,4,90861225,2313,2.54564034328175e-05,1053315467,30108
Gallus gallus,Z,86044486,1671,1.94201869019242e-05,1053315467,30108
Gallus gallus,5,59506338,1745,2.93246074056851e-05,1053315467,30108
Gallus gallus,7,36382834,900,2.47369405033154e-05,1053315467,30108
Gallus gallus,6,36220557,973,2.68631981556772e-05,1053315467,30108
Gallus gallus,8,29578256,831,2.80949627320826e-05,1053315467,30108
Gallus gallus,9,23733309,772,3.25281232381039e-05,1053315467,30108
Gallus gallus,10,20453248,708,3.46155290348017e-05,1053315467,30108
Gallus gallus,12,20119077,630,3.13135637385353e-05,1053315467,30108
Gallus gallus,11,19638187,604,3.07564033278632e-05,1053315467,30108
Gallus gallus,13,17905061,621,3.46829312673104e-05,1053315467,30108
Gallus gallus,14,15331188,611,3.9853402097737e-05,1053315467,30108
Gallus gallus,20,14265659,542,3.79933377070067e-05,1053315467,30108
Gallus gallus,15,12703657,550,4.32946198090833e-05,1053315467,30108
Gallus gallus,18,11623896,460,3.95736506933648e-05,1053315467,30108
Gallus gallus,17,11092391,513,4.62479189563368e-05,1053315467,30108
Gallus gallus,19,10455293,500,4.7822667427876e-05,1053315467,30108
Gallus gallus,W,9109940,179,1.96488670616931e-05,1053315467,30108
Gallus gallus,21,6970754,337,4.83448418922831e-05,1053315467,30108
Gallus gallus,24,6478339,272,4.19860708122869e-05,1053315467,30108
Gallus gallus,23,6253421,383,6.12464761288261e-05,1053315467,30108
Gallus gallus,28,5437364,402,7.39328836546533e-05,1053315467,30108
Gallus gallus,26,5349051,355,6.63669125607514e-05,1053315467,30108
Gallus gallus,27,5228753,400,7.65000756394498e-05,1053315467,30108
Gallus gallus,22,4686657,261,5.56900152923502e-05,1053315467,30108
Gallus gallus,33,3839931,185,4.8177949030855e-05,1053315467,30108
Gallus gallus,34,3469343,271,7.81127723606458e-05,1053315467,30108
Gallus gallus,25,3067737,373,0.000121587997928114,1053315467,30108
Gallus gallus,16,2706039,253,9.34945874763815e-05,1053315467,30108
Gallus gallus,31,2457334,171,6.95876099870836e-05,1053315467,30108
Gallus gallus,30,755666,77,0.000101896869781094,1053315467,30108
Gallus gallus,29,726478,43,5.9189679522298e-05,1053315467,30108
Gallus gallus,38,667312,75,0.000112391205313257,1053315467,30108
Gallus gallus,35,554126,57,0.000102864691423972,1053315467,30108
Gallus gallus,MU179272.1,447004,47,0.000105144472980108,1053315467,30108
Gallus gallus,36,358375,30,8.37111963725148e-05,1053315467,30108
Gallus gallus,MU179273.1,279492,25,8.94479985115853e-05,1053315467,30108
Gallus gallus,MU179261.1,259507,12,4.62415272035051e-05,1053315467,30108
Gallus gallus,MU179263.1,244274,16,6.55002169694687e-05,1053315467,30108
Gallus gallus,MU179278.1,239848,14,5.83703011907542e-05,1053315467,30108
Gallus gallus,MU179258.1,236755,19,8.02517370277291e-05,1053315467,30108
Gallus gallus,MU179274.1,219221,16,7.29857084859571e-05,1053315467,30108
Gallus gallus,JAENSK010000538.1,184108,2,1.08631889977622e-05,1053315467,30108
Gallus gallus,JAENSK010000459.1,183934,27,0.000146791784009482,1053315467,30108
Gallus gallus,MU179266.1,179921,3,1.66739846932821e-05,1053315467,30108
Gallus gallus,39,177356,23,0.000129682672139651,1053315467,30108
Gallus gallus,37,157853,12,7.60200946450178e-05,1053315467,30108
Gallus gallus,MU179269.1,157377,2,1.27083373046887e-05,1053315467,30108
Gallus gallus,JAENSK010000461.1,147375,16,0.000108566581849025,1053315467,30108
Gallus gallus,MU179276.1,145889,13,8.91088430244912e-05,1053315467,30108
Gallus gallus,MU179264.1,135931,8,5.88533888516968e-05,1053315467,30108
Gallus gallus,JAENSK010000584.1,132137,13,9.83827391268153e-05,1053315467,30108
Gallus gallus,32,125424,14,0.000111621380278097,1053315467,30108
Gallus gallus,JAENSK010000462.1,123103,11,8.93560676831596e-05,1053315467,30108
Gallus gallus,JAENSK010000484.1,122554,16,0.000130554694257225,1053315467,30108
Gallus gallus,JAENSK010000547.1,121826,2,1.64168568285916e-05,1053315467,30108
Gallus gallus,MU179259.1,105159,8,7.6075276486083e-05,1053315467,30108
Gallus gallus,JAENSK010000532.1,102867,12,0.000116655487182478,1053315467,30108
Gallus gallus,MU179279.1,92785,7,7.54432289701999e-05,1053315467,30108
