species,contig.name,contig.size_bp,contig.gene.count,contig.gene.dens_genes.per.bp,asmbly.size_bp,asmbly.gene.count
Catagonus wagneri,PVHT021183699.1,72429727,571,7.88350341290117e-06,2640067814,22081
Catagonus wagneri,PVHT021183693.1,62883358,423,6.72674000647357e-06,2640067814,22081
Catagonus wagneri,PVHT020004020.1,52671666,262,4.97421137201166e-06,2640067814,22081
Catagonus wagneri,PVHT020004944.1,45717905,317,6.93382603599181e-06,2640067814,22081
Catagonus wagneri,PVHT021183543.1,40765937,489,1.19953087304236e-05,2640067814,22081
Catagonus wagneri,PVHT021183634.1,40364843,445,1.10244452084206e-05,2640067814,22081
Catagonus wagneri,PVHT020000015.1,39760793,292,7.34391791431323e-06,2640067814,22081
Catagonus wagneri,PVHT020000141.1,37909190,226,5.96161511232501e-06,2640067814,22081
Catagonus wagneri,PVHT021183696.1,37825023,124,3.27825312888772e-06,2640067814,22081
Catagonus wagneri,PVHT020000077.1,37356999,247,6.61188014593999e-06,2640067814,22081
Catagonus wagneri,PVHT020000521.1,37198371,140,3.7636056697214e-06,2640067814,22081
Catagonus wagneri,PVHT021183726.1,36886672,259,7.02150630449936e-06,2640067814,22081
Catagonus wagneri,PVHT021183666.1,36882749,362,9.8148866289766e-06,2640067814,22081
Catagonus wagneri,PVHT021183705.1,33850615,285,8.41934481840286e-06,2640067814,22081
Catagonus wagneri,PVHT020000066.1,33648212,315,9.36156726544638e-06,2640067814,22081
Catagonus wagneri,PVHT021183710.1,32606580,162,4.96832234475373e-06,2640067814,22081
Catagonus wagneri,PVHT021183524.1,32585236,517,1.58660811908804e-05,2640067814,22081
Catagonus wagneri,PVHT020000230.1,32363477,142,4.38766205497636e-06,2640067814,22081
Catagonus wagneri,PVHT020000886.1,31613780,214,6.76920001341187e-06,2640067814,22081
Catagonus wagneri,PVHT021183519.1,31581730,220,6.96605284131047e-06,2640067814,22081
