"species","name","size.Mbp","genecount","genedens","asmblysize.Mbp"
"Tetraodon nigroviridis","Un_random",107.808587,5919,54.902862236753,358.601784
"Tetraodon nigroviridis","1",22.981688,1198,52.1284598415922,358.601784
"Tetraodon nigroviridis","2",21.591555,1262,58.4487777744586,358.601784
"Tetraodon nigroviridis","3",15.489435,986,63.6562921759251,358.601784
"Tetraodon nigroviridis","5",13.390619,663,49.5122742272034,358.601784
"Tetraodon nigroviridis","13",13.30267,802,60.2886488201241,358.601784
"Tetraodon nigroviridis","10",13.272281,787,59.2965142917031,358.601784
"Tetraodon nigroviridis","12",12.622881,750,59.4159130550308,358.601784
"Tetraodon nigroviridis","17",12.136232,615,50.6747069436379,358.601784
"Tetraodon nigroviridis","11",11.954808,779,65.1620670110302,358.601784
"Tetraodon nigroviridis","7",11.693588,715,61.144620453534,358.601784
"Tetraodon nigroviridis","18",11.077504,704,63.5522225945484,358.601784
"Tetraodon nigroviridis","9",10.554956,673,63.7615163909731,358.601784
"Tetraodon nigroviridis","8",10.512681,614,58.4056531345334,358.601784
"Tetraodon nigroviridis","14",10.246949,651,63.5311056979009,358.601784
"Tetraodon nigroviridis","4",9.874776,641,64.9128648589092,358.601784
"Tetraodon nigroviridis","16",9.031048,521,57.6898716516621,358.601784
"Tetraodon nigroviridis","15",7.32047,534,72.9461359721439,358.601784
"Tetraodon nigroviridis","19",7.272499,370,50.8765968891849,358.601784
"Tetraodon nigroviridis","6",7.024381,337,47.9757575792088,358.601784
"Tetraodon nigroviridis","21",5.834722,295,50.5593925468943,358.601784
"Tetraodon nigroviridis","20",3.798727,140,36.8544515044119,358.601784
"Tetraodon nigroviridis","21_random",3.311323,198,59.7948312502284,358.601784
"Tetraodon nigroviridis","15_random",3.234215,204,63.0755840288911,358.601784
"Tetraodon nigroviridis","2_random",2.082209,99,47.5456594414874,358.601784
"Tetraodon nigroviridis","1_random",1.18098,67,56.7325441582415,358.601784
"Tetraodon nigroviridis","MT",0.016462,37,2247.60053456445,358.601784
