species,contig.name,contig.size_bp,contig.gene.count,contig.gene.dens_genes.per.bp,asmbly.size_bp,asmbly.gene.count
Strix occidentalis caurina,NIFN01000035.1,15750186,230,1.4603002148673e-05,1255541132,17401
Strix occidentalis caurina,NIFN01000342.1,13547954,158,1.16622775660443e-05,1255541132,17401
Strix occidentalis caurina,NIFN01000087.1,12039950,144,1.19601825588977e-05,1255541132,17401
Strix occidentalis caurina,NIFN01000142.1,12026622,223,1.854219746825e-05,1255541132,17401
Strix occidentalis caurina,NIFN01000052.1,11947159,104,8.70499840171207e-06,1255541132,17401
Strix occidentalis caurina,NIFN01000152.1,11888952,144,1.21120852367812e-05,1255541132,17401
Strix occidentalis caurina,NIFN01000163.1,10747153,209,1.94470107571745e-05,1255541132,17401
Strix occidentalis caurina,NIFN01000311.1,10419288,97,9.30965724337402e-06,1255541132,17401
Strix occidentalis caurina,NIFN01000116.1,10336029,60,5.80493727329906e-06,1255541132,17401
Strix occidentalis caurina,NIFN01000248.1,9978255,103,1.03224461591731e-05,1255541132,17401
Strix occidentalis caurina,NIFN01000236.1,9881362,89,9.00685553266847e-06,1255541132,17401
Strix occidentalis caurina,NIFN01000063.1,9241813,157,1.69880087381123e-05,1255541132,17401
Strix occidentalis caurina,NIFN01000088.1,9223469,69,7.48091634503244e-06,1255541132,17401
Strix occidentalis caurina,NIFN01000175.1,9212176,75,8.14139894852204e-06,1255541132,17401
Strix occidentalis caurina,NIFN01000079.1,8610363,84,9.7556862585236e-06,1255541132,17401
Strix occidentalis caurina,NIFN01000067.1,8608187,86,9.99048928653618e-06,1255541132,17401
Strix occidentalis caurina,NIFN01000073.1,8463215,100,1.18158406704781e-05,1255541132,17401
Strix occidentalis caurina,NIFN01000235.1,8388205,85,1.0133276428032e-05,1255541132,17401
Strix occidentalis caurina,NIFN01000080.1,8357137,126,1.50769336436629e-05,1255541132,17401
Strix occidentalis caurina,NIFN01000020.1,8319037,77,9.25587901580435e-06,1255541132,17401
Strix occidentalis caurina,NIFN01000054.1,8149151,224,2.74875260011748e-05,1255541132,17401
Strix occidentalis caurina,NIFN01000389.1,8096606,76,9.38664917127004e-06,1255541132,17401
Strix occidentalis caurina,NIFN01000129.1,8030267,32,3.98492353990222e-06,1255541132,17401
Strix occidentalis caurina,NIFN01000297.1,7677317,128,1.66724911840947e-05,1255541132,17401
Strix occidentalis caurina,NIFN01000573.1,7557466,152,2.01125615384839e-05,1255541132,17401
Strix occidentalis caurina,NIFN01000165.1,7502684,56,7.46399555145865e-06,1255541132,17401
Strix occidentalis caurina,NIFN01000016.1,7478990,202,2.70089945300101e-05,1255541132,17401
Strix occidentalis caurina,NIFN01000101.1,7258248,89,1.22619122410808e-05,1255541132,17401
