species,contig.name,contig.size_bp,contig.gene.count,contig.gene.dens_genes.per.bp,asmbly.size_bp,asmbly.gene.count
Anas platyrhynchos,1,208326429,2380,1.14243786130467e-05,1211992756,18490
Anas platyrhynchos,2,162939446,1606,9.85642236687119e-06,1211992756,18490
Anas platyrhynchos,3,119723720,1319,1.10170315456286e-05,1211992756,18490
Anas platyrhynchos,Z,81233375,783,9.63889534320099e-06,1211992756,18490
Anas platyrhynchos,4,77626585,858,1.10529144107009e-05,1211992756,18490
Anas platyrhynchos,5,64988622,1055,1.62336108619136e-05,1211992756,18490
Anas platyrhynchos,6,39543408,553,1.39846317747828e-05,1211992756,18490
Anas platyrhynchos,7,37812880,568,1.50213366450797e-05,1211992756,18490
Anas platyrhynchos,8,33348632,587,1.76019214221441e-05,1211992756,18490
Anas platyrhynchos,9,26742597,531,1.98559623809161e-05,1211992756,18490
Anas platyrhynchos,10,22933227,383,1.67006588300896e-05,1211992756,18490
Anas platyrhynchos,12,22338721,450,2.01443941217584e-05,1211992756,18490
Anas platyrhynchos,11,22193879,385,1.73471253042337e-05,1211992756,18490
Anas platyrhynchos,13,21714986,391,1.80059982539247e-05,1211992756,18490
Anas platyrhynchos,14,20320564,423,2.08163513571769e-05,1211992756,18490
Anas platyrhynchos,15,18227546,451,2.47427711881786e-05,1211992756,18490
Anas platyrhynchos,22,16160689,173,1.07049891251543e-05,1211992756,18490
Anas platyrhynchos,16,16053328,384,2.39202737276657e-05,1211992756,18490
Anas platyrhynchos,17,15319648,402,2.62408117993312e-05,1211992756,18490
Anas platyrhynchos,18,13333155,352,2.64003531047228e-05,1211992756,18490
Anas platyrhynchos,19,12198306,327,2.68070009065193e-05,1211992756,18490
Anas platyrhynchos,20,12091001,359,2.96915036232319e-05,1211992756,18490
Anas platyrhynchos,21,8553409,269,3.14494489857787e-05,1211992756,18490
Anas platyrhynchos,23,7977799,192,2.40667883460087e-05,1211992756,18490
Anas platyrhynchos,24,7737077,282,3.64478730145764e-05,1211992756,18490
Anas platyrhynchos,25,7574731,415,5.47874241342696e-05,1211992756,18490
Anas platyrhynchos,34,7214884,70,9.70216568970478e-06,1211992756,18490
Anas platyrhynchos,26,6918023,313,4.5244139835904e-05,1211992756,18490
Anas platyrhynchos,27,6270716,247,3.93894413333342e-05,1211992756,18490
Anas platyrhynchos,28,5960150,336,5.63744201068765e-05,1211992756,18490
Anas platyrhynchos,35,5548691,81,1.4598037627253e-05,1211992756,18490
Anas platyrhynchos,36,3997205,46,1.15080412438191e-05,1211992756,18490
Anas platyrhynchos,32,3473573,373,0.000107382225737015,1211992756,18490
Anas platyrhynchos,37,3148754,74,2.35013595854106e-05,1211992756,18490
Anas platyrhynchos,38,2836164,44,1.55139124535817e-05,1211992756,18490
Anas platyrhynchos,31,2637124,202,7.65985975631028e-05,1211992756,18490
Anas platyrhynchos,33,2151773,17,7.90046161932509e-06,1211992756,18490
Anas platyrhynchos,39,2018729,28,1.38701133237795e-05,1211992756,18490
Anas platyrhynchos,30,1872559,179,9.55911135510283e-05,1211992756,18490
Anas platyrhynchos,29,1456683,34,2.33406993834623e-05,1211992756,18490
Anas platyrhynchos,40,1354177,49,3.61843392702726e-05,1211992756,18490
Anas platyrhynchos,VSDN01000327.1,428684,2,4.6654412107753e-06,1211992756,18490
Anas platyrhynchos,VSDN01000121.1,203218,20,9.84164788552195e-05,1211992756,18490
Anas platyrhynchos,VSDN01001125.1,185151,3,1.62029910721519e-05,1211992756,18490
