species,contig.name,contig.size_bp,contig.gene.count,contig.gene.dens_genes.per.bp,asmbly.size_bp,asmbly.gene.count
Poecilia mexicana,KQ550984.1,1563227,43,2.75072014493097e-05,801711499,24475
Poecilia mexicana,KQ551005.1,1481578,30,2.0248680798446e-05,801711499,24475
Poecilia mexicana,KQ551018.1,1390847,27,1.94126312958938e-05,801711499,24475
Poecilia mexicana,KQ550985.1,1296563,60,4.62761932894892e-05,801711499,24475
Poecilia mexicana,KQ551040.1,1280352,32,2.49931268901052e-05,801711499,24475
Poecilia mexicana,KQ551011.1,1275669,77,6.03604853610145e-05,801711499,24475
Poecilia mexicana,KQ550986.1,1234015,29,2.35005247099914e-05,801711499,24475
Poecilia mexicana,KQ551004.1,1215376,55,4.52534853411619e-05,801711499,24475
Poecilia mexicana,KQ551194.1,1187333,39,3.28467245498946e-05,801711499,24475
Poecilia mexicana,KQ551037.1,1166945,34,2.91359061481047e-05,801711499,24475
Poecilia mexicana,KQ551057.1,1135401,29,2.55416368313926e-05,801711499,24475
Poecilia mexicana,KQ551019.1,1089206,33,3.02972991334972e-05,801711499,24475
Poecilia mexicana,KQ550987.1,1063877,35,3.28985399627965e-05,801711499,24475
Poecilia mexicana,KQ550988.1,1057176,35,3.31070701567194e-05,801711499,24475
Poecilia mexicana,KQ551007.1,1049320,43,4.09789196813174e-05,801711499,24475
Poecilia mexicana,KQ550989.1,1030719,27,2.61953063832141e-05,801711499,24475
Poecilia mexicana,KQ550990.1,998785,26,2.60316284285407e-05,801711499,24475
Poecilia mexicana,KQ550991.1,993598,24,2.41546379924275e-05,801711499,24475
Poecilia mexicana,KQ550992.1,982677,26,2.64583377854575e-05,801711499,24475
Poecilia mexicana,KQ551094.1,978051,19,1.94263898303872e-05,801711499,24475
Poecilia mexicana,KQ551422.1,964168,31,3.21520730826993e-05,801711499,24475
Poecilia mexicana,KQ550993.1,952553,43,4.5141845125678e-05,801711499,24475
Poecilia mexicana,KQ550994.1,948345,39,4.11242743938124e-05,801711499,24475
Poecilia mexicana,KQ550995.1,943295,19,2.01421612539025e-05,801711499,24475
Poecilia mexicana,KQ550996.1,937994,33,3.51814617151069e-05,801711499,24475
Poecilia mexicana,KQ550997.1,934042,23,2.46241603696622e-05,801711499,24475
Poecilia mexicana,KQ551166.1,927629,49,5.28228418904541e-05,801711499,24475
Poecilia mexicana,KQ550998.1,921756,45,4.88198612214078e-05,801711499,24475
Poecilia mexicana,KQ551084.1,910376,18,1.97720502297952e-05,801711499,24475
Poecilia mexicana,KQ551280.1,908952,12,1.32020172682386e-05,801711499,24475
Poecilia mexicana,KQ551342.1,902759,11,1.2184868829887e-05,801711499,24475
Poecilia mexicana,KQ550999.1,899936,20,2.22238025815169e-05,801711499,24475
Poecilia mexicana,KQ551241.1,891673,49,5.49528807085109e-05,801711499,24475
Poecilia mexicana,KQ551405.1,889785,40,4.49546800631613e-05,801711499,24475
Poecilia mexicana,KQ551003.1,885218,4,4.51866094001704e-06,801711499,24475
Poecilia mexicana,KQ551073.1,880542,49,5.56475443533642e-05,801711499,24475
Poecilia mexicana,KQ551000.1,873598,21,2.40385165716955e-05,801711499,24475
Poecilia mexicana,KQ551001.1,871001,10,1.14810430757255e-05,801711499,24475
Poecilia mexicana,KQ551002.1,868001,2,2.30414481089308e-06,801711499,24475
Poecilia mexicana,KQ551095.1,865542,51,5.89226172733386e-05,801711499,24475
Poecilia mexicana,KQ551045.1,849204,32,3.76823472334092e-05,801711499,24475
Poecilia mexicana,KQ551079.1,848121,32,3.77304653463362e-05,801711499,24475
Poecilia mexicana,KQ551006.1,838921,39,4.64882867397526e-05,801711499,24475
Poecilia mexicana,KQ551016.1,838623,26,3.10032040618967e-05,801711499,24475
Poecilia mexicana,KQ551009.1,833594,10,1.19962475737589e-05,801711499,24475
Poecilia mexicana,KQ551113.1,831117,26,3.12832008008499e-05,801711499,24475
