species,contig.name,contig.size_bp,contig.gene.count,contig.gene.dens_genes.per.bp,asmbly.size_bp,asmbly.gene.count
Bos taurus,1,158534110,1572,9.91584713220391e-06,2711193493,36075
Bos taurus,X,139009144,1453,1.04525497977313e-05,2711193493,36075
Bos taurus,2,136231102,1532,1.12455964717954e-05,2711193493,36075
Bos taurus,3,121005158,1908,1.57679228847418e-05,2711193493,36075
Bos taurus,5,120089316,1828,1.52220035960568e-05,2711193493,36075
Bos taurus,4,120000601,1222,1.0183282332061e-05,2711193493,36075
Bos taurus,6,117806340,1007,8.54792704705027e-06,2711193493,36075
Bos taurus,8,113319770,1269,1.1198399008399e-05,2711193493,36075
Bos taurus,7,110682743,1892,1.70939023439273e-05,2711193493,36075
Bos taurus,11,106982474,1574,1.47126902299904e-05,2711193493,36075
Bos taurus,9,105454467,912,8.64828229609278e-06,2711193493,36075
Bos taurus,10,103308737,1653,1.60005827967871e-05,2711193493,36075
Bos taurus,12,87216183,735,8.42733509674461e-06,2711193493,36075
Bos taurus,15,85007780,1390,1.63514445383705e-05,2711193493,36075
Bos taurus,13,83472345,1317,1.57776806198508e-05,2711193493,36075
Bos taurus,14,82403003,854,1.03636999734099e-05,2711193493,36075
Bos taurus,16,81013979,1090,1.34544681480217e-05,2711193493,36075
Bos taurus,17,73167244,1032,1.41046723039069e-05,2711193493,36075
Bos taurus,20,71974595,682,9.47556564924054e-06,2711193493,36075
Bos taurus,21,69862954,1029,1.47288361153466e-05,2711193493,36075
Bos taurus,18,65820629,1742,2.64658668029441e-05,2711193493,36075
Bos taurus,19,63449741,1767,2.7848813441177e-05,2711193493,36075
Bos taurus,24,62317253,617,9.90094990226864e-06,2711193493,36075
Bos taurus,22,60773035,872,1.43484688562946e-05,2711193493,36075
Bos taurus,23,52498615,1075,2.04767306718472e-05,2711193493,36075
Bos taurus,26,51992305,642,1.23479811098969e-05,2711193493,36075
Bos taurus,29,51098607,924,1.80826847197615e-05,2711193493,36075
Bos taurus,28,45940150,501,1.09054933429691e-05,2711193493,36075
Bos taurus,27,45612108,494,1.08304575618386e-05,2711193493,36075
Bos taurus,25,42350435,1021,2.41083710238159e-05,2711193493,36075
Bos taurus,NKLS02002208.1,9309904,53,5.69286213907254e-06,2711193493,36075
Bos taurus,NKLS02000910.1,1596430,9,5.63757884780416e-06,2711193493,36075
Bos taurus,NKLS02002207.1,1124660,18,1.60048370174097e-05,2711193493,36075
Bos taurus,NKLS02002210.1,986051,25,2.53536581779239e-05,2711193493,36075
Bos taurus,NKLS02001928.1,747985,4,5.34770082287746e-06,2711193493,36075
Bos taurus,NKLS02001064.1,706024,5,7.08191222961259e-06,2711193493,36075
Bos taurus,NKLS02001494.1,621740,7,1.1258725512272e-05,2711193493,36075
Bos taurus,NKLS02002203.1,507144,5,9.85913271181361e-06,2711193493,36075
Bos taurus,NKLS02002206.1,439290,5,1.13820027772087e-05,2711193493,36075
Bos taurus,NKLS02002170.1,439192,4,9.10763401883459e-06,2711193493,36075
Bos taurus,NKLS02000412.1,340813,2,5.86832075067559e-06,2711193493,36075
Bos taurus,NKLS02002204.1,330107,5,1.51466039799217e-05,2711193493,36075
Bos taurus,NKLS02000355.1,310105,3,9.67414262910949e-06,2711193493,36075
Bos taurus,NKLS02001410.1,285805,8,2.79911128216791e-05,2711193493,36075
Bos taurus,NKLS02001214.1,254491,12,4.71529445049137e-05,2711193493,36075
Bos taurus,NKLS02000591.1,235832,12,5.08836799077309e-05,2711193493,36075
Bos taurus,NKLS02000529.1,233854,2,8.55234462527902e-06,2711193493,36075
Bos taurus,NKLS02001111.1,219947,8,3.63723988051667e-05,2711193493,36075
