species,contig.name,contig.size_bp,contig.gene.count,contig.gene.dens_genes.per.bp,asmbly.size_bp,asmbly.gene.count
Felis catus,A1,242100913,1209,4.99378538072676e-06,2521846836,15507
Felis catus,C1,222790142,1218,5.46702824939175e-06,2521846836,15507
Felis catus,B1,208212889,874,4.19762678572699e-06,2521846836,15507
Felis catus,A2,171471747,943,5.49944825604419e-06,2521846836,15507
Felis catus,C2,161193150,762,4.72724802511769e-06,2521846836,15507
Felis catus,B2,155302638,905,5.8273317932951e-06,2521846836,15507
Felis catus,B3,149751809,1074,7.17186661831912e-06,2521846836,15507
Felis catus,B4,144528695,950,6.57308917097743e-06,2521846836,15507
Felis catus,A3,143202405,899,6.27782752670949e-06,2521846836,15507
Felis catus,X,130557009,830,6.35737603333116e-06,2521846836,15507
Felis catus,D1,117648028,955,8.11743312858589e-06,2521846836,15507
Felis catus,D3,96884206,542,5.5943070844798e-06,2521846836,15507
Felis catus,D4,96521652,608,6.29910478531801e-06,2521846836,15507
Felis catus,D2,90186660,643,7.12965753471744e-06,2521846836,15507
Felis catus,F2,85752456,470,5.48089258224861e-06,2521846836,15507
Felis catus,F1,71664243,454,6.33509796510374e-06,2521846836,15507
Felis catus,E2,64340295,810,1.25893112551007e-05,2521846836,15507
Felis catus,E1,63494689,551,8.67789115401447e-06,2521846836,15507
Felis catus,E3,44648284,336,7.52548518997953e-06,2521846836,15507
Felis catus,KZ451882.1,419391,4,9.53763910050526e-06,2521846836,15507
Felis catus,AANG04001062.1,152338,5,3.28217516312411e-05,2521846836,15507
Felis catus,AANG04004709.1,128502,3,2.33459401410095e-05,2521846836,15507
Felis catus,AANG04003346.1,115260,2,1.73520735727919e-05,2521846836,15507
Felis catus,AANG04002021.1,97645,4,4.09647191356444e-05,2521846836,15507
Felis catus,AANG04000983.1,97596,5,5.12316078527809e-05,2521846836,15507
Felis catus,AANG04000022.1,94385,2,2.11898077024951e-05,2521846836,15507
Felis catus,AANG04000288.1,93587,2,2.13704894910618e-05,2521846836,15507
Felis catus,AANG04004125.1,90487,2,2.21026224761568e-05,2521846836,15507
Felis catus,AANG04000183.1,89224,3,3.36232403837533e-05,2521846836,15507
Felis catus,AANG04000760.1,86562,2,2.31048265982764e-05,2521846836,15507
