species,contig.name,contig.size_bp,contig.gene.count,contig.gene.dens_genes.per.bp,asmbly.size_bp,asmbly.gene.count
Mastacembelus armatus,10,29124071,892,3.06275863700511e-05,591935101,23389
Mastacembelus armatus,5,28762963,1154,4.01210403809927e-05,591935101,23389
Mastacembelus armatus,21,28732325,1042,3.62657738279099e-05,591935101,23389
Mastacembelus armatus,3,28130073,797,2.8332667320131e-05,591935101,23389
Mastacembelus armatus,4,27812077,1007,3.62072922493347e-05,591935101,23389
Mastacembelus armatus,13,27498257,1001,3.64023072444192e-05,591935101,23389
Mastacembelus armatus,7,26713207,1131,4.2338608015129e-05,591935101,23389
Mastacembelus armatus,1,26083871,1106,4.24016818669284e-05,591935101,23389
Mastacembelus armatus,16,25861585,1112,4.29981379718219e-05,591935101,23389
Mastacembelus armatus,9,25822229,1082,4.19018822890929e-05,591935101,23389
Mastacembelus armatus,6,25090313,1090,4.34430610730125e-05,591935101,23389
Mastacembelus armatus,17,24949636,1125,4.50908381990022e-05,591935101,23389
Mastacembelus armatus,14,24807201,1028,4.14395803863564e-05,591935101,23389
Mastacembelus armatus,15,24075063,842,3.49739479394093e-05,591935101,23389
Mastacembelus armatus,22,23286013,908,3.8993364815179e-05,591935101,23389
Mastacembelus armatus,8,23202127,1317,5.67620373770043e-05,591935101,23389
Mastacembelus armatus,11,22941789,984,4.2891162498269e-05,591935101,23389
Mastacembelus armatus,24,21328623,779,3.65236893164645e-05,591935101,23389
Mastacembelus armatus,12,21043631,874,4.15327563955099e-05,591935101,23389
Mastacembelus armatus,20,20063462,593,2.95562151736325e-05,591935101,23389
Mastacembelus armatus,19,19920769,884,4.43757969383612e-05,591935101,23389
Mastacembelus armatus,18,19675934,893,4.53853931406763e-05,591935101,23389
Mastacembelus armatus,23,16453789,581,3.53110155964684e-05,591935101,23389
Mastacembelus armatus,2,11449207,468,4.08761934341828e-05,591935101,23389
Mastacembelus armatus,OOHQ02000095.1,2423727,53,2.18671492292655e-05,591935101,23389
Mastacembelus armatus,OOHQ02000096.1,2171137,22,1.01329395611608e-05,591935101,23389
Mastacembelus armatus,OOHQ02000097.1,1961648,43,2.19203445266429e-05,591935101,23389
Mastacembelus armatus,OOHQ02000098.1,1679357,34,2.02458440939002e-05,591935101,23389
Mastacembelus armatus,OOHQ02000023.1,1118946,98,8.7582421314344e-05,591935101,23389
Mastacembelus armatus,OOHQ02000010.1,1057340,85,8.03904136796111e-05,591935101,23389
Mastacembelus armatus,OOHQ02000076.1,968117,41,4.23502531202324e-05,591935101,23389
Mastacembelus armatus,OOHQ02000055.1,574812,3,5.21909772238575e-06,591935101,23389
Mastacembelus armatus,OOHQ02000077.1,513494,10,1.94744242386474e-05,591935101,23389
Mastacembelus armatus,OOHQ02000040.1,487663,43,8.81756458866061e-05,591935101,23389
Mastacembelus armatus,OOHQ02000018.1,364241,46,0.000126290011283738,591935101,23389
Mastacembelus armatus,OOHQ02000044.1,290350,2,6.88823833304632e-06,591935101,23389
Mastacembelus armatus,OOHQ02000067.1,277957,23,8.27466118860112e-05,591935101,23389
Mastacembelus armatus,OOHQ02000061.1,246906,9,3.64511190493548e-05,591935101,23389
Mastacembelus armatus,OOHQ02000038.1,217665,17,7.81016699974732e-05,591935101,23389
Mastacembelus armatus,OOHQ02000062.1,187534,2,1.06647327951198e-05,591935101,23389
Mastacembelus armatus,OOHQ02000074.1,179239,7,3.90540005244394e-05,591935101,23389
Mastacembelus armatus,OOHQ02000063.1,139731,3,2.14698241621401e-05,591935101,23389
Mastacembelus armatus,OOHQ02000050.1,135325,3,2.21688527618696e-05,591935101,23389
Mastacembelus armatus,OOHQ02000069.1,128924,6,4.6539046259812e-05,591935101,23389
Mastacembelus armatus,OOHQ02000013.1,128242,2,1.55955147299637e-05,591935101,23389
