species,contig.name,contig.size_bp,contig.gene.count,contig.gene.dens_genes.per.bp,asmbly.size_bp,asmbly.gene.count
Vicugna pacos,GeneScaffold_89,5519660,14,2.5363881108619e-06,2967729481,15195
Vicugna pacos,GeneScaffold_2447,4478827,19,4.24218216064161e-06,2967729481,15195
Vicugna pacos,GeneScaffold_1572,3847070,25,6.49845206871723e-06,2967729481,15195
Vicugna pacos,GeneScaffold_3001,3732777,8,2.1431765144288e-06,2967729481,15195
Vicugna pacos,GeneScaffold_1856,3565242,3,8.41457606524326e-07,2967729481,15195
Vicugna pacos,GeneScaffold_2420,3537592,22,6.2189195362269e-06,2967729481,15195
Vicugna pacos,GeneScaffold_3033,3531754,8,2.26516342870993e-06,2967729481,15195
Vicugna pacos,GeneScaffold_1501,3492042,20,5.72730797625e-06,2967729481,15195
Vicugna pacos,GeneScaffold_3300,3430736,14,4.08075701540427e-06,2967729481,15195
Vicugna pacos,GeneScaffold_2801,3429387,41,1.19554894212872e-05,2967729481,15195
Vicugna pacos,GeneScaffold_3104,3423101,6,1.75279666010439e-06,2967729481,15195
Vicugna pacos,GeneScaffold_2419,3360988,9,2.67778403255233e-06,2967729481,15195
Vicugna pacos,GeneScaffold_1819,3330230,3,9.00838680811836e-07,2967729481,15195
Vicugna pacos,GeneScaffold_665,3204145,24,7.49029772372973e-06,2967729481,15195
Vicugna pacos,GeneScaffold_3496,3180329,16,5.03092604570156e-06,2967729481,15195
Vicugna pacos,GeneScaffold_2038,3163703,6,1.89651177749618e-06,2967729481,15195
Vicugna pacos,GeneScaffold_912,3134709,26,8.29423082014949e-06,2967729481,15195
Vicugna pacos,GeneScaffold_2894,3067607,19,6.19375298074362e-06,2967729481,15195
Vicugna pacos,GeneScaffold_3436,3064919,27,8.80936820842574e-06,2967729481,15195
Vicugna pacos,GeneScaffold_569,3063537,8,2.61136065926411e-06,2967729481,15195
Vicugna pacos,GeneScaffold_3554,3045590,22,7.22355931034709e-06,2967729481,15195
Vicugna pacos,GeneScaffold_275,2997832,17,5.67076473931828e-06,2967729481,15195
Vicugna pacos,GeneScaffold_1204,2960736,10,3.37753855798018e-06,2967729481,15195
Vicugna pacos,GeneScaffold_3167,2953086,10,3.38628810674664e-06,2967729481,15195
Vicugna pacos,GeneScaffold_1462,2929964,17,5.80211907040496e-06,2967729481,15195
Vicugna pacos,GeneScaffold_3209,2912590,15,5.15005544893033e-06,2967729481,15195
Vicugna pacos,GeneScaffold_2874,2902313,50,1.72276387832739e-05,2967729481,15195
Vicugna pacos,GeneScaffold_1193,2894638,7,2.41826439091866e-06,2967729481,15195
Vicugna pacos,GeneScaffold_872,2892460,12,4.14871770050407e-06,2967729481,15195
Vicugna pacos,GeneScaffold_3569,2889959,15,5.19038505390561e-06,2967729481,15195
Vicugna pacos,GeneScaffold_3323,2851870,18,6.31164814665465e-06,2967729481,15195
Vicugna pacos,GeneScaffold_1646,2836268,12,4.23091188843932e-06,2967729481,15195
Vicugna pacos,GeneScaffold_368,2814620,7,2.48701423282717e-06,2967729481,15195
Vicugna pacos,GeneScaffold_2149,2733518,41,1.49989866538285e-05,2967729481,15195
Vicugna pacos,GeneScaffold_2537,2712864,7,2.58029890182479e-06,2967729481,15195
Vicugna pacos,GeneScaffold_247,2687873,3,1.11612416211629e-06,2967729481,15195
Vicugna pacos,GeneScaffold_3013,2554201,20,7.8302373227479e-06,2967729481,15195
Vicugna pacos,GeneScaffold_1448,2538560,11,4.3331652590445e-06,2967729481,15195
Vicugna pacos,GeneScaffold_1552,2528557,17,6.7232022058431e-06,2967729481,15195
Vicugna pacos,GeneScaffold_3119,2527193,20,7.91391872326332e-06,2967729481,15195
Vicugna pacos,GeneScaffold_3534,2502367,10,3.99621638232921e-06,2967729481,15195
Vicugna pacos,GeneScaffold_2325,2456050,15,6.10736752101952e-06,2967729481,15195
Vicugna pacos,GeneScaffold_1839,2450165,5,2.04067889305414e-06,2967729481,15195
Vicugna pacos,GeneScaffold_3392,2388975,11,4.60448518716186e-06,2967729481,15195
Vicugna pacos,GeneScaffold_2003,2382587,21,8.81394887154173e-06,2967729481,15195
Vicugna pacos,GeneScaffold_2880,2349109,5,2.12846658030768e-06,2967729481,15195
Vicugna pacos,GeneScaffold_225,2343172,7,2.9874034001772e-06,2967729481,15195
Vicugna pacos,GeneScaffold_1454,2339542,21,8.97611583805719e-06,2967729481,15195
Vicugna pacos,GeneScaffold_3544,2330725,9,3.86145941713415e-06,2967729481,15195
Vicugna pacos,GeneScaffold_1543,2329273,6,2.57591102459866e-06,2967729481,15195
Vicugna pacos,GeneScaffold_1891,2328246,10,4.29507878463015e-06,2967729481,15195
Vicugna pacos,scaffold_11,2325587,6,2.57999378221499e-06,2967729481,15195
