species,contig.name,contig.size_bp,contig.gene.count,contig.gene.dens_genes.per.bp,asmbly.size_bp,asmbly.gene.count
Sinocyclocheilus rhinocerous,LAVF01S005297.1,5035720,210,4.17020803380649e-05,1655769822,47761
Sinocyclocheilus rhinocerous,LAVF01S037824.1,4986516,160,3.2086530956684e-05,1655769822,47761
Sinocyclocheilus rhinocerous,LAVF01S030418.1,4415104,151,3.42007798683791e-05,1655769822,47761
Sinocyclocheilus rhinocerous,LAVF01S015921.1,4332380,176,4.06243219662172e-05,1655769822,47761
Sinocyclocheilus rhinocerous,LAVF01S018999.1,4211564,124,2.94427438357817e-05,1655769822,47761
Sinocyclocheilus rhinocerous,LAVF01S007294.1,4201061,83,1.97569137891595e-05,1655769822,47761
Sinocyclocheilus rhinocerous,LAVF01S033576.1,4033884,171,4.23909066299378e-05,1655769822,47761
Sinocyclocheilus rhinocerous,LAVF01S039113.1,3901970,127,3.25476618221052e-05,1655769822,47761
Sinocyclocheilus rhinocerous,LAVF01S016728.1,3884525,149,3.83573281160502e-05,1655769822,47761
Sinocyclocheilus rhinocerous,LAVF01S037836.1,3861240,145,3.75527032766676e-05,1655769822,47761
Sinocyclocheilus rhinocerous,LAVF01S018422.1,3854518,100,2.59435810132421e-05,1655769822,47761
Sinocyclocheilus rhinocerous,LAVF01S029944.1,3699550,149,4.02751686015867e-05,1655769822,47761
Sinocyclocheilus rhinocerous,LAVF01S033531.1,3659319,97,2.65076644042238e-05,1655769822,47761
Sinocyclocheilus rhinocerous,LAVF01S043746.1,3636949,101,2.77705296389914e-05,1655769822,47761
Sinocyclocheilus rhinocerous,LAVF01S036258.1,3610916,181,5.01257852578127e-05,1655769822,47761
Sinocyclocheilus rhinocerous,LAVF01S010132.1,3497080,117,3.34564836949684e-05,1655769822,47761
Sinocyclocheilus rhinocerous,LAVF01S017964.1,3486607,108,3.09756734842786e-05,1655769822,47761
Sinocyclocheilus rhinocerous,LAVF01S023792.1,3471744,115,3.31245621796999e-05,1655769822,47761
Sinocyclocheilus rhinocerous,LAVF01S022484.1,3452878,121,3.50432306035719e-05,1655769822,47761
Sinocyclocheilus rhinocerous,LAVF01S026947.1,3427926,115,3.35479820742922e-05,1655769822,47761
Sinocyclocheilus rhinocerous,LAVF01S007995.1,3400815,99,2.91106690602106e-05,1655769822,47761
Sinocyclocheilus rhinocerous,LAVF01S004836.1,3378261,106,3.13770901656207e-05,1655769822,47761
Sinocyclocheilus rhinocerous,LAVF01S023298.1,3367668,124,3.68207317348385e-05,1655769822,47761
Sinocyclocheilus rhinocerous,LAVF01S024070.1,3364463,118,3.50724617866209e-05,1655769822,47761
Sinocyclocheilus rhinocerous,LAVF01S002979.1,3357060,135,4.02137584672303e-05,1655769822,47761
