species,contig.name,contig.size_bp,contig.gene.count,contig.gene.dens_genes.per.bp,asmbly.size_bp,asmbly.gene.count
Podarcis muralis,1,140209921,1957,1.39576428404093e-05,1511002858,23942
Podarcis muralis,2,128038163,2475,1.93301742387541e-05,1511002858,23942
Podarcis muralis,3,124954059,1622,1.29807707967294e-05,1511002858,23942
Podarcis muralis,4,107526675,1384,1.28712247449296e-05,1511002858,23942
Podarcis muralis,5,100393251,1397,1.39152780299943e-05,1511002858,23942
Podarcis muralis,6,99678440,1558,1.56302606661982e-05,1511002858,23942
Podarcis muralis,7,92398148,1156,1.25110732738929e-05,1511002858,23942
Podarcis muralis,8,90342841,1844,2.04111358419645e-05,1511002858,23942
Podarcis muralis,9,79135106,949,1.19921492238855e-05,1511002858,23942
Podarcis muralis,10,76280819,1089,1.427619700832e-05,1511002858,23942
Podarcis muralis,11,65231656,737,1.12981954650975e-05,1511002858,23942
Podarcis muralis,12,60949594,847,1.3896729156227e-05,1511002858,23942
Podarcis muralis,13,56546671,1703,3.01167154473161e-05,1511002858,23942
Podarcis muralis,14,54988359,914,1.66216998765139e-05,1511002858,23942
Podarcis muralis,Z,50871175,748,1.47038081978645e-05,1511002858,23942
Podarcis muralis,15,46441056,799,1.72046044775554e-05,1511002858,23942
Podarcis muralis,16,43659005,1040,2.38209734738572e-05,1511002858,23942
Podarcis muralis,17,42925489,762,1.77516906097447e-05,1511002858,23942
Podarcis muralis,18,14237138,409,2.87276838926475e-05,1511002858,23942
Podarcis muralis,SIRZ01000020.1,321289,10,3.11246261154288e-05,1511002858,23942
Podarcis muralis,SIRZ01000021.1,289227,10,3.45749186625039e-05,1511002858,23942
Podarcis muralis,SIRZ01000022.1,195856,6,3.063475206274e-05,1511002858,23942
Podarcis muralis,SIRZ01000023.1,193279,6,3.10432069702347e-05,1511002858,23942
Podarcis muralis,SIRZ01000024.1,174418,9,5.16001788806201e-05,1511002858,23942
Podarcis muralis,SIRZ01000025.1,153536,7,4.55919132972072e-05,1511002858,23942
Podarcis muralis,SIRZ01000027.1,103862,6,5.77689626619938e-05,1511002858,23942
Podarcis muralis,SIRZ01000030.1,88200,2,2.26757369614512e-05,1511002858,23942
Podarcis muralis,SIRZ01000031.1,86447,3,3.47033442456071e-05,1511002858,23942
Podarcis muralis,SIRZ01000032.1,86130,3,3.48310693138279e-05,1511002858,23942
Podarcis muralis,SIRZ01000038.1,66471,2,3.00883091874652e-05,1511002858,23942
