species,contig.name,contig.size_bp,contig.gene.count,contig.gene.dens_genes.per.bp,asmbly.size_bp,asmbly.gene.count
Bos mutus,JH881270.1,8785736,35,3.98372999143157e-06,2645145588,25772
Bos mutus,JH881124.1,8303815,102,1.22835106514295e-05,2645145588,25772
Bos mutus,JH880651.1,6694510,60,8.9625678354353e-06,2645145588,25772
Bos mutus,JH881196.1,5996628,121,2.01780067064357e-05,2645145588,25772
Bos mutus,JH880493.1,5976588,30,5.01958642623517e-06,2645145588,25772
Bos mutus,JH880591.1,5596575,25,4.46701777426372e-06,2645145588,25772
Bos mutus,JH880877.1,5573671,49,8.79133339588935e-06,2645145588,25772
Bos mutus,JH880725.1,5541966,14,2.52617933780178e-06,2645145588,25772
Bos mutus,JH880479.1,5518658,37,6.7045285284937e-06,2645145588,25772
Bos mutus,JH880764.1,5434341,41,7.54461304507759e-06,2645145588,25772
Bos mutus,JH880812.1,5401895,35,6.47920775949921e-06,2645145588,25772
Bos mutus,JH882068.1,5326443,74,1.38929488215682e-05,2645145588,25772
Bos mutus,JH880533.1,5084100,19,3.73714128360969e-06,2645145588,25772
Bos mutus,JH881279.1,4974870,23,4.62323638607642e-06,2645145588,25772
Bos mutus,JH880836.1,4924126,15,3.04622586830638e-06,2645145588,25772
Bos mutus,JH880744.1,4778484,11,2.30198531584494e-06,2645145588,25772
Bos mutus,JH880723.1,4682446,32,6.83403503211783e-06,2645145588,25772
Bos mutus,JH880456.1,4605612,102,2.2146893833002e-05,2645145588,25772
Bos mutus,JH881170.1,4573814,31,6.77771330447631e-06,2645145588,25772
Bos mutus,JH881035.1,4553979,39,8.56393935940416e-06,2645145588,25772
Bos mutus,JH881284.1,4527310,31,6.84733318460631e-06,2645145588,25772
Bos mutus,JH881271.1,4480142,75,1.67405408132153e-05,2645145588,25772
Bos mutus,JH880418.1,4423490,34,7.68623869388198e-06,2645145588,25772
Bos mutus,JH881386.1,4295434,27,6.28574435086187e-06,2645145588,25772
Bos mutus,JH881362.1,4271683,12,2.809197218052e-06,2645145588,25772
Bos mutus,JH880485.1,4261441,30,7.03987219346695e-06,2645145588,25772
Bos mutus,JH880939.1,4185587,33,7.88419879935598e-06,2645145588,25772
Bos mutus,JH880931.1,4154864,117,2.81597664809245e-05,2645145588,25772
Bos mutus,JH880354.1,4151083,54,1.30086534044248e-05,2645145588,25772
Bos mutus,JH880514.1,4137870,29,7.00843670777477e-06,2645145588,25772
Bos mutus,JH882248.1,4130072,37,8.95868159199162e-06,2645145588,25772
Bos mutus,JH881330.1,4027714,25,6.20699483627686e-06,2645145588,25772
Bos mutus,JH880495.1,4009178,26,6.48511989240687e-06,2645145588,25772
Bos mutus,JH881676.1,3996384,19,4.7542978852883e-06,2645145588,25772
Bos mutus,JH881568.1,3971399,15,3.77700654101993e-06,2645145588,25772
Bos mutus,JH882105.1,3970604,13,3.27406107483899e-06,2645145588,25772
Bos mutus,JH881026.1,3882121,12,3.0910937603439e-06,2645145588,25772
Bos mutus,JH882317.1,3848183,20,5.19725803060821e-06,2645145588,25772
Bos mutus,JH880769.1,3844126,31,8.06425179611698e-06,2645145588,25772
Bos mutus,JH881792.1,3841475,30,7.80950025706272e-06,2645145588,25772
Bos mutus,JH881101.1,3808272,19,4.9891394312171e-06,2645145588,25772
Bos mutus,JH880916.1,3803315,35,9.2024983468369e-06,2645145588,25772
Bos mutus,JH881600.1,3757351,18,4.79060912861215e-06,2645145588,25772
Bos mutus,JH880823.1,3720150,45,1.20962864400629e-05,2645145588,25772
Bos mutus,JH880804.1,3681930,75,2.03697517334659e-05,2645145588,25772
Bos mutus,JH880888.1,3665652,25,6.82006911730846e-06,2645145588,25772
Bos mutus,JH880530.1,3665633,22,6.00169193151633e-06,2645145588,25772
Bos mutus,JH881569.1,3619302,5,1.38148184373672e-06,2645145588,25772
Bos mutus,JH881611.1,3587535,75,2.09057193867098e-05,2645145588,25772
Bos mutus,JH880396.1,3586922,15,4.18185842903749e-06,2645145588,25772
Bos mutus,JH881963.1,3581000,39,1.08908126221726e-05,2645145588,25772
Bos mutus,JH880982.1,3568294,15,4.20368949419527e-06,2645145588,25772
Bos mutus,JH880843.1,3566187,31,8.692757839115e-06,2645145588,25772
Bos mutus,JH882155.1,3533870,15,4.24463831436923e-06,2645145588,25772
Bos mutus,JH880671.1,3505505,14,3.99371845140714e-06,2645145588,25772
Bos mutus,JH880607.1,3484835,10,2.86957632140403e-06,2645145588,25772
Bos mutus,JH880809.1,3480125,19,5.45957400955425e-06,2645145588,25772
Bos mutus,JH881835.1,3434341,27,7.86177027849011e-06,2645145588,25772
Bos mutus,JH880950.1,3434184,8,2.3295199092419e-06,2645145588,25772
Bos mutus,JH880468.1,3433476,34,9.90250113878763e-06,2645145588,25772
