species,contig.name,contig.size_bp,contig.gene.count,contig.gene.dens_genes.per.bp,asmbly.size_bp,asmbly.gene.count
Heterocephalus glaber,X,145805425,1444,9.90360955362258e-06,2500134508,35114
Heterocephalus glaber,1,138258151,1511,1.09288312412047e-05,2500134508,35114
Heterocephalus glaber,2,132238438,1738,1.31429259622682e-05,2500134508,35114
Heterocephalus glaber,3,126069806,1102,8.74118898858304e-06,2500134508,35114
Heterocephalus glaber,4,122200875,1590,1.30113634620047e-05,2500134508,35114
Heterocephalus glaber,5,118632316,1896,1.59821544746711e-05,2500134508,35114
Heterocephalus glaber,6,114158715,1382,1.21059526642359e-05,2500134508,35114
Heterocephalus glaber,7,102147530,1766,1.72887195608156e-05,2500134508,35114
Heterocephalus glaber,8,100257478,1428,1.42433265676202e-05,2500134508,35114
Heterocephalus glaber,9,97635687,1029,1.05391791835295e-05,2500134508,35114
Heterocephalus glaber,10,95752777,983,1.02660207964517e-05,2500134508,35114
Heterocephalus glaber,11,87834610,738,8.40215491364964e-06,2500134508,35114
Heterocephalus glaber,12,87353839,1187,1.35884125252927e-05,2500134508,35114
Heterocephalus glaber,13,82925904,1172,1.41330988685996e-05,2500134508,35114
Heterocephalus glaber,14,76602446,757,9.88219096815786e-06,2500134508,35114
Heterocephalus glaber,15,76057640,1197,1.57380639209947e-05,2500134508,35114
Heterocephalus glaber,16,75664774,775,1.02425469479364e-05,2500134508,35114
Heterocephalus glaber,17,71904291,1065,1.48113552778095e-05,2500134508,35114
Heterocephalus glaber,18,66879539,591,8.83678339947888e-06,2500134508,35114
Heterocephalus glaber,19,60818048,979,1.60971953588514e-05,2500134508,35114
Heterocephalus glaber,20,60589259,1646,2.71665312823846e-05,2500134508,35114
Heterocephalus glaber,21,57756410,498,8.62241957213061e-06,2500134508,35114
Heterocephalus glaber,22,56501185,1119,1.98048943575254e-05,2500134508,35114
Heterocephalus glaber,23,53124525,1387,2.6108468734544e-05,2500134508,35114
Heterocephalus glaber,24,52699057,768,1.45733157995598e-05,2500134508,35114
Heterocephalus glaber,25,45902084,673,1.46616436848488e-05,2500134508,35114
Heterocephalus glaber,26,45276840,619,1.36714488025224e-05,2500134508,35114
Heterocephalus glaber,27,38402406,626,1.63010619699193e-05,2500134508,35114
Heterocephalus glaber,28,32243814,716,2.22058097717596e-05,2500134508,35114
Heterocephalus glaber,29,22899672,1289,5.62890158426723e-05,2500134508,35114
Heterocephalus glaber,MT,16386,37,0.00225802514341511,2500134508,35114
