species,contig.name,contig.size_bp,contig.gene.count,contig.gene.dens_genes.per.bp,asmbly.size_bp,asmbly.gene.count
Echinops telfairi,GeneScaffold_9140,1762968,6,3.40335162067604e-06,3833568392,26079
Echinops telfairi,GeneScaffold_8518,1516334,5,3.29742655641831e-06,3833568392,26079
Echinops telfairi,GeneScaffold_207,1344132,3,2.23192365035577e-06,3833568392,26079
Echinops telfairi,GeneScaffold_319,1153333,4,3.46820909485812e-06,3833568392,26079
Echinops telfairi,GeneScaffold_8860,1019727,5,4.90327313094583e-06,3833568392,26079
Echinops telfairi,GeneScaffold_6926,1002943,3,2.99119690750122e-06,3833568392,26079
Echinops telfairi,GeneScaffold_6570,966354,2,2.06963493709345e-06,3833568392,26079
Echinops telfairi,GeneScaffold_575,946221,5,5.2841777977872e-06,3833568392,26079
Echinops telfairi,GeneScaffold_4358,908651,5,5.50266273849916e-06,3833568392,26079
Echinops telfairi,GeneScaffold_3438,891043,4,4.48912117597018e-06,3833568392,26079
Echinops telfairi,GeneScaffold_8172,886627,2,2.25574001242913e-06,3833568392,26079
Echinops telfairi,GeneScaffold_6365,874306,4,4.57505724540378e-06,3833568392,26079
Echinops telfairi,GeneScaffold_6785,868655,4,4.6048200954349e-06,3833568392,26079
Echinops telfairi,GeneScaffold_5390,840004,2,2.38094104313789e-06,3833568392,26079
Echinops telfairi,GeneScaffold_4162,838404,3,3.57822720311449e-06,3833568392,26079
Echinops telfairi,GeneScaffold_2411,823668,2,2.42816280345965e-06,3833568392,26079
Echinops telfairi,GeneScaffold_1126,820860,5,6.09117267256292e-06,3833568392,26079
Echinops telfairi,GeneScaffold_5454,818128,3,3.66690786771752e-06,3833568392,26079
Echinops telfairi,GeneScaffold_7181,817930,4,4.89039404350006e-06,3833568392,26079
Echinops telfairi,GeneScaffold_8908,816887,2,2.44831904535144e-06,3833568392,26079
Echinops telfairi,GeneScaffold_5601,807777,3,3.71389628573232e-06,3833568392,26079
Echinops telfairi,GeneScaffold_8097,802665,2,2.49169952595417e-06,3833568392,26079
Echinops telfairi,GeneScaffold_5798,800124,2,2.49961256005319e-06,3833568392,26079
Echinops telfairi,GeneScaffold_5166,799752,2,2.5007752403245e-06,3833568392,26079
Echinops telfairi,GeneScaffold_197,796006,6,7.53763162589227e-06,3833568392,26079
Echinops telfairi,GeneScaffold_121,790169,3,3.79665615836612e-06,3833568392,26079
Echinops telfairi,GeneScaffold_8658,780356,3,3.84439922291877e-06,3833568392,26079
