species,contig.name,contig.size_bp,contig.gene.count,contig.gene.dens_genes.per.bp,asmbly.size_bp,asmbly.gene.count
Melopsittacus undulatus,1,155071706,1432,9.23443764783242e-06,1171617451,17490
Melopsittacus undulatus,2,121023092,1183,9.77499401519174e-06,1171617451,17490
Melopsittacus undulatus,3,118160750,1256,1.06295872360323e-05,1171617451,17490
Melopsittacus undulatus,4,112750338,1651,1.46429716246172e-05,1171617451,17490
Melopsittacus undulatus,Z,104092594,1166,1.12015654062766e-05,1171617451,17490
Melopsittacus undulatus,5,87083378,1076,1.23559745236341e-05,1171617451,17490
Melopsittacus undulatus,6,86477950,1447,1.67325890588294e-05,1171617451,17490
Melopsittacus undulatus,7,73268660,730,9.96333220779526e-06,1171617451,17490
Melopsittacus undulatus,8,57497735,918,1.59658463068154e-05,1171617451,17490
Melopsittacus undulatus,9,45297783,769,1.6976548278312e-05,1171617451,17490
Melopsittacus undulatus,10,35277360,749,2.12317475003798e-05,1171617451,17490
Melopsittacus undulatus,11,24154513,629,2.60406823354294e-05,1171617451,17490
Melopsittacus undulatus,12,23105471,636,2.75259482916405e-05,1171617451,17490
Melopsittacus undulatus,13,12147643,340,2.79889687242208e-05,1171617451,17490
Melopsittacus undulatus,14,6967098,255,3.66006047281092e-05,1171617451,17490
Melopsittacus undulatus,15,6662068,184,2.76190516218087e-05,1171617451,17490
Melopsittacus undulatus,16,6113794,261,4.26903490696612e-05,1171617451,17490
Melopsittacus undulatus,17,5218183,301,5.76829137651937e-05,1171617451,17490
Melopsittacus undulatus,18,5029921,195,3.87680045074267e-05,1171617451,17490
Melopsittacus undulatus,19,4922880,291,5.91117394695788e-05,1171617451,17490
Melopsittacus undulatus,W,4022347,42,1.04416650279053e-05,1171617451,17490
Melopsittacus undulatus,JAAVWG010000309.1,3620516,53,1.46387973426992e-05,1171617451,17490
Melopsittacus undulatus,JAAVWG010000327.1,3027513,37,1.22212522291399e-05,1171617451,17490
Melopsittacus undulatus,21,2555005,226,8.84538386421944e-05,1171617451,17490
Melopsittacus undulatus,JAAVWG010000357.1,2219833,17,7.65823375001633e-06,1171617451,17490
Melopsittacus undulatus,20,2055740,213,0.000103612324515746,1171617451,17490
Melopsittacus undulatus,JAAVWG010000373.1,1932255,29,1.50083710483347e-05,1171617451,17490
Melopsittacus undulatus,22,1817768,161,8.85701585680901e-05,1171617451,17490
Melopsittacus undulatus,23,1430276,124,8.66965536721584e-05,1171617451,17490
Melopsittacus undulatus,JAAVWG010000422.1,1171771,12,1.02409088465238e-05,1171617451,17490
Melopsittacus undulatus,JAAVWG010000429.1,1073181,11,1.02499019270747e-05,1171617451,17490
Melopsittacus undulatus,24,1018390,69,6.77540038688518e-05,1171617451,17490
Melopsittacus undulatus,JAAVWG010000397.1,968069,7,7.23088953370059e-06,1171617451,17490
Melopsittacus undulatus,27,936804,83,8.85991093120866e-05,1171617451,17490
Melopsittacus undulatus,JAAVWG010000454.1,900841,65,7.21547975724906e-05,1171617451,17490
Melopsittacus undulatus,26,867402,52,5.99491354642945e-05,1171617451,17490
Melopsittacus undulatus,JAAVWG010000482.1,792430,14,1.76671756495842e-05,1171617451,17490
Melopsittacus undulatus,JAAVWG010000492.1,789508,2,2.53322322256393e-06,1171617451,17490
Melopsittacus undulatus,JAAVWG010000501.1,716396,5,6.97938011937532e-06,1171617451,17490
Melopsittacus undulatus,JAAVWG010000509.1,665838,12,1.80224018454939e-05,1171617451,17490
Melopsittacus undulatus,JAAVWG010000515.1,630572,6,9.51517035326656e-06,1171617451,17490
Melopsittacus undulatus,30,613772,43,7.00585885312461e-05,1171617451,17490
Melopsittacus undulatus,JAAVWG010000532.1,604952,73,0.000120670730900964,1171617451,17490
Melopsittacus undulatus,JAAVWG010000553.1,502097,3,5.97494109703902e-06,1171617451,17490
Melopsittacus undulatus,25,425885,40,9.3922068163941e-05,1171617451,17490
Melopsittacus undulatus,JAAVWG010000576.1,402532,32,7.94967853487425e-05,1171617451,17490
Melopsittacus undulatus,JAAVWG010000591.1,378645,4,1.05639847350421e-05,1171617451,17490
Melopsittacus undulatus,29,368675,23,6.23855699464298e-05,1171617451,17490
Melopsittacus undulatus,28,352337,24,6.81166042737493e-05,1171617451,17490
Melopsittacus undulatus,JAAVWG010000643.1,297717,8,2.6871156165083e-05,1171617451,17490
Melopsittacus undulatus,JAAVWG010000659.1,295253,5,1.69346289453452e-05,1171617451,17490
Melopsittacus undulatus,JAAVWG010000668.1,290073,45,0.000155133362981043,1171617451,17490
Melopsittacus undulatus,JAAVWG010000678.1,289497,25,8.63566807255343e-05,1171617451,17490
Melopsittacus undulatus,JAAVWG010000685.1,278949,2,7.16976938436775e-06,1171617451,17490
Melopsittacus undulatus,JAAVWG010000210.1,272147,20,7.34896949075316e-05,1171617451,17490
Melopsittacus undulatus,JAAVWG010000721.1,250107,2,7.99657746484505e-06,1171617451,17490
