species,contig.name,contig.size_bp,contig.gene.count,contig.gene.dens_genes.per.bp,asmbly.size_bp,asmbly.gene.count
Maylandia zebra,LG7,64916660,2009,3.09473715992166e-05,957468680,28622
Maylandia zebra,LG23,42088218,1189,2.82501863110479e-05,957468680,28622
Maylandia zebra,LG6,39774503,1274,3.20305699357199e-05,957468680,28622
Maylandia zebra,LG1,38676823,935,2.41746846683865e-05,957468680,28622
Maylandia zebra,LG14,37870038,1111,2.93371767939604e-05,957468680,28622
Maylandia zebra,LG3,37314939,1039,2.78440760683007e-05,957468680,28622
Maylandia zebra,LG5,36170306,1119,3.09369790789163e-05,957468680,28622
Maylandia zebra,LG17,35776103,864,2.41501988072876e-05,957468680,28622
Maylandia zebra,LG16,34742138,1015,2.92152428845916e-05,957468680,28622
Maylandia zebra,LG22,34725690,1140,3.28287213299433e-05,957468680,28622
Maylandia zebra,LG15,34548429,994,2.87712069338956e-05,957468680,28622
Maylandia zebra,LG12,34086040,1124,3.29753764297642e-05,957468680,28622
Maylandia zebra,LG2,32660920,907,2.77701914091826e-05,957468680,28622
Maylandia zebra,LG11,32446080,1075,3.31318914334182e-05,957468680,28622
Maylandia zebra,LG10,32356376,1016,3.14003026791381e-05,957468680,28622
Maylandia zebra,LG13,32072427,913,2.84668198013203e-05,957468680,28622
Maylandia zebra,LG4,30518969,1276,4.18100624565659e-05,957468680,28622
Maylandia zebra,LG20,29789237,1069,3.58854441286965e-05,957468680,28622
Maylandia zebra,LG18,29505383,1022,3.46377472883507e-05,957468680,28622
Maylandia zebra,LG19,25963618,890,3.42787357293579e-05,957468680,28622
Maylandia zebra,LG8,23971387,790,3.29559570332747e-05,957468680,28622
Maylandia zebra,LG9,21023328,481,2.287934621959e-05,957468680,28622
Maylandia zebra,AGTA05000023.1,3684755,132,3.58232772599535e-05,957468680,28622
Maylandia zebra,AGTA05000024.1,1539574,18,1.16915458432008e-05,957468680,28622
Maylandia zebra,AGTA05000025.1,1394719,32,2.29436897324837e-05,957468680,28622
Maylandia zebra,AGTA05000026.1,1368916,28,2.04541403563111e-05,957468680,28622
Maylandia zebra,AGTA05000027.1,1339124,80,5.97405468052249e-05,957468680,28622
Maylandia zebra,AGTA05000028.1,1268605,26,2.04949531177947e-05,957468680,28622
Maylandia zebra,AGTA05000029.1,1242648,41,3.29940578506544e-05,957468680,28622
Maylandia zebra,AGTA05000030.1,1155072,53,4.58845855496454e-05,957468680,28622
Maylandia zebra,AGTA05000031.1,1146798,19,1.65678698428145e-05,957468680,28622
Maylandia zebra,AGTA05000032.1,1098226,13,1.18372721097479e-05,957468680,28622
Maylandia zebra,AGTA05000033.1,989703,7,7.07282891938289e-06,957468680,28622
Maylandia zebra,AGTA05000034.1,978946,57,5.82258878426389e-05,957468680,28622
Maylandia zebra,AGTA05000035.1,976411,11,1.12657477230388e-05,957468680,28622
Maylandia zebra,AGTA05000036.1,975679,41,4.20220174873088e-05,957468680,28622
Maylandia zebra,AGTA05000037.1,954468,17,1.78109690424404e-05,957468680,28622
Maylandia zebra,AGTA05000038.1,936231,9,9.61301217327775e-06,957468680,28622
Maylandia zebra,AGTA05000039.1,933308,26,2.78578990001157e-05,957468680,28622
Maylandia zebra,AGTA05000040.1,929013,29,3.12159248578868e-05,957468680,28622
Maylandia zebra,AGTA05000041.1,926824,18,1.94211630255583e-05,957468680,28622
Maylandia zebra,AGTA05000042.1,913098,18,1.97131085600888e-05,957468680,28622
Maylandia zebra,AGTA05000043.1,862263,19,2.20350403531173e-05,957468680,28622
Maylandia zebra,AGTA05000044.1,840938,6,7.13488984919221e-06,957468680,28622
