species,contig.name,contig.size_bp,contig.gene.count,contig.gene.dens_genes.per.bp,asmbly.size_bp,asmbly.gene.count
Xenopus tropicalis,1,217471166,3237,1.48847318913074e-05,1451283599,24614
Xenopus tropicalis,2,181034961,3177,1.75490964974439e-05,1451283599,24614
Xenopus tropicalis,5,164033575,2340,1.42653721959056e-05,1451283599,24614
Xenopus tropicalis,6,154486312,2113,1.3677587176785e-05,1451283599,24614
Xenopus tropicalis,4,153961319,2553,1.65820870890305e-05,1451283599,24614
Xenopus tropicalis,3,153873357,2910,1.89116560315247e-05,1451283599,24614
Xenopus tropicalis,8,147241510,2928,1.98856966354121e-05,1451283599,24614
Xenopus tropicalis,7,133565930,2285,1.71076561215873e-05,1451283599,24614
Xenopus tropicalis,9,91218944,1766,1.93600136392721e-05,1451283599,24614
Xenopus tropicalis,10,52432566,1219,2.32489098473647e-05,1451283599,24614
Xenopus tropicalis,AAMC04000011.1,82299,3,3.64524477818686e-05,1451283599,24614
Xenopus tropicalis,AAMC04000012.1,79987,3,3.75060947403953e-05,1451283599,24614
Xenopus tropicalis,AAMC04000014.1,61141,2,3.27112739405636e-05,1451283599,24614
