species,name,size.Mbp,genecount,genedens,asmblysize.Gbp
Caretta caretta,OZ220763.1,352.819021,3542,10.03914129,2.145737358
Caretta caretta,OZ220764.1,262.984631,2267,8.620275608,2.145737358
Caretta caretta,OZ220765.1,209.886465,1772,8.442659702,2.145737358
Caretta caretta,OZ220766.1,145.841196,1259,8.632677423,2.145737358
Caretta caretta,OZ220767.1,129.734102,1046,8.062644932,2.145737358
Caretta caretta,OZ220768.1,126.878322,1685,13.28044045,2.145737358
Caretta caretta,OZ220769.1,126.306519,1428,11.30582975,2.145737358
Caretta caretta,OZ220770.1,108.371396,1249,11.52518142,2.145737358
Caretta caretta,OZ220771.1,102.902415,1129,10.9715598,2.145737358
Caretta caretta,OZ220772.1,85.725874,1112,12.97157962,2.145737358
Caretta caretta,OZ220773.1,82.36628,794,9.639867188,2.145737358
Caretta caretta,OZ220774.1,43.218605,503,11.63850615,2.145737358
Caretta caretta,OZ220776.1,38.476161,752,19.54456943,2.145737358
Caretta caretta,OZ220775.1,38.03833,888,23.34487345,2.145737358
Caretta caretta,OZ220777.1,34.718518,523,15.06400705,2.145737358
Caretta caretta,OZ220779.1,26.46081,422,15.94811346,2.145737358
Caretta caretta,OZ220778.1,26.441446,406,15.35468219,2.145737358
Caretta caretta,OZ220780.1,23.726695,359,15.13063661,2.145737358
Caretta caretta,OZ220781.1,20.18487,335,16.59658943,2.145737358
Caretta caretta,OZ220783.1,19.043817,249,13.07510989,2.145737358
Caretta caretta,OZ220782.1,19.013922,358,18.82830907,2.145737358
Caretta caretta,OZ220784.1,16.967195,613,36.12854099,2.145737358
Caretta caretta,OZ220785.1,16.769419,274,16.33926614,2.145737358
Caretta caretta,OZ220786.1,16.690613,358,21.44918224,2.145737358
Caretta caretta,OZ220787.1,16.595085,389,23.44067536,2.145737358
Caretta caretta,OZ220788.1,14.270353,439,30.76307923,2.145737358
Caretta caretta,OZ220789.1,12.869501,595,46.23333881,2.145737358
Caretta caretta,OZ220790.1,5.755244,264,45.87120894,2.145737358
