species,name,size.Mbp,genecount,genedens,asmblysize.Gbp
Pongo abelii,NC_071985.2,233.795519,4159,17.78904924,3.259870029
Pongo abelii,NC_071988.2,212.916775,1747,8.205083888,3.259870029
Pongo abelii,NC_085928.1,209.544987,2271,10.83776822,3.259870029
Pongo abelii,NC_071989.2,190.378904,1905,10.00636079,3.259870029
Pongo abelii,NC_071990.2,172.605363,2294,13.29043293,3.259870029
Pongo abelii,NC_072008.2,162.586321,1660,10.20996102,3.259870029
Pongo abelii,NC_071992.2,161.631396,1590,9.837197719,3.259870029
Pongo abelii,NC_071991.2,156.966991,2056,13.0982953,3.259870029
Pongo abelii,NC_071996.2,146.197178,1401,9.582948311,3.259870029
Pongo abelii,NC_071993.2,140.854135,1602,11.37346802,3.259870029
Pongo abelii,NC_071994.2,138.471021,2230,16.10445264,3.259870029
Pongo abelii,NC_071997.2,133.183124,1478,11.09750211,3.259870029
Pongo abelii,NC_071995.2,132.281717,1983,14.99073375,3.259870029
Pongo abelii,NC_071998.2,129.61817,1577,12.16650413,3.259870029
Pongo abelii,NC_071999.2,120.579848,940,7.795664164,3.259870029
Pongo abelii,NC_072000.2,111.741659,1469,13.14639511,3.259870029
Pongo abelii,NC_072001.2,105.333845,1740,16.5189071,3.259870029
Pongo abelii,NC_072004.2,98.669288,2172,22.01292868,3.259870029
Pongo abelii,NC_072002.2,95.460129,791,8.286181972,3.259870029
Pongo abelii,NC_072003.2,89.553113,1533,17.11833289,3.259870029
Pongo abelii,NC_072006.2,68.750668,1011,14.70531166,3.259870029
Pongo abelii,NC_072009.2,67.827326,504,7.430633488,3.259870029
Pongo abelii,NC_072005.2,65.400147,2074,31.71246695,3.259870029
Pongo abelii,NC_085929.1,57.593421,927,16.09558842,3.259870029
Pongo abelii,NC_072007.2,57.143103,581,10.16745625,3.259870029
