species,name,size.Mbp,genecount,genedens,asmblysize.Gbp
Kryptolebias marmoratus,NC_051431.1,38.021566,1194,31.40323047,0.680655669
Kryptolebias marmoratus,NC_051430.1,36.055409,1409,39.07874128,0.680655669
Kryptolebias marmoratus,NC_051444.1,35.210754,1016,28.85482089,0.680655669
Kryptolebias marmoratus,NC_051435.1,32.959753,1107,33.58641674,0.680655669
Kryptolebias marmoratus,NC_051445.1,32.119081,1225,38.13932285,0.680655669
Kryptolebias marmoratus,NC_051433.1,31.635803,1285,40.6185359,0.680655669
Kryptolebias marmoratus,NC_051438.1,31.381257,1015,32.34414734,0.680655669
Kryptolebias marmoratus,NC_051432.1,30.30822,1217,40.1541232,0.680655669
Kryptolebias marmoratus,NC_051437.1,29.823675,1141,38.25819588,0.680655669
Kryptolebias marmoratus,NC_051451.1,29.747159,928,31.19625642,0.680655669
Kryptolebias marmoratus,NC_051440.1,28.170849,1148,40.75134548,0.680655669
Kryptolebias marmoratus,NC_051442.1,27.675197,1031,37.25357402,0.680655669
Kryptolebias marmoratus,NC_051446.1,27.345067,1009,36.89879421,0.680655669
Kryptolebias marmoratus,NC_051449.1,27.34278,1102,40.30314401,0.680655669
Kryptolebias marmoratus,NC_051443.1,26.915974,967,35.92662112,0.680655669
Kryptolebias marmoratus,NC_051434.1,26.405665,978,37.03750691,0.680655669
Kryptolebias marmoratus,NC_051441.1,25.385827,1292,50.89454049,0.680655669
Kryptolebias marmoratus,NC_051436.1,25.224937,949,37.62150129,0.680655669
Kryptolebias marmoratus,NC_051439.1,24.187473,1011,41.79849627,0.680655669
Kryptolebias marmoratus,NC_051448.1,24.173741,943,39.00927043,0.680655669
Kryptolebias marmoratus,NC_051450.1,23.684088,717,30.27348995,0.680655669
Kryptolebias marmoratus,NC_051453.1,23.254736,917,39.43282779,0.680655669
Kryptolebias marmoratus,NC_051447.1,21.005923,650,30.94365337,0.680655669
Kryptolebias marmoratus,NC_051452.1,16.787741,512,30.49844526,0.680655669
