species,name,size.Mbp,genecount,genedens,asmblysize.Gbp
Lacerta agilis,NC_046312.1,133.750839,1956,14.62420733,1.391404169
Lacerta agilis,NC_046313.1,120.754861,2550,21.11716231,1.391404169
Lacerta agilis,NC_046314.1,118.060892,1502,12.72224845,1.391404169
Lacerta agilis,NC_046315.1,100.704004,1228,12.19415268,1.391404169
Lacerta agilis,NC_046316.1,95.883647,1403,14.63231785,1.391404169
Lacerta agilis,NC_046317.1,95.499011,1476,15.45565744,1.391404169
Lacerta agilis,NC_046318.1,86.565987,1117,12.90345133,1.391404169
Lacerta agilis,NC_046319.1,84.102018,1821,21.65227474,1.391404169
Lacerta agilis,NC_046320.1,74.758939,896,11.98518882,1.391404169
Lacerta agilis,NC_046321.1,70.688303,1003,14.1890519,1.391404169
Lacerta agilis,NC_046322.1,61.599656,672,10.90915183,1.391404169
Lacerta agilis,NC_046323.1,56.660093,780,13.76630285,1.391404169
Lacerta agilis,NC_046324.1,52.485139,937,17.85267254,1.391404169
Lacerta agilis,NC_046325.1,51.720411,2216,42.84575387,1.391404169
Lacerta agilis,NC_046331.1,47.440541,694,14.62883823,1.391404169
Lacerta agilis,NC_046326.1,43.910048,737,16.78431324,1.391404169
Lacerta agilis,NC_046327.1,40.449263,773,19.11036055,1.391404169
Lacerta agilis,NC_046328.1,40.056199,1030,25.71387265,1.391404169
Lacerta agilis,NC_046329.1,12.095641,361,29.84546251,1.391404169
Lacerta agilis,NC_046330.1,3.982059,20,5.022527291,1.391404169
