"X.Intercept.","prop.dna","age.dna","prop.line","age.line","prop.ltr","age.ltr","prop.sine","age.sine","prop.unknown","age.unknown","prop.others","age.others","age.dna.prop.dna","age.line.prop.line","age.ltr.prop.ltr","age.sine.prop.sine","age.unknown.prop.unknown","age.others.prop.others","df","logLik","AICc","delta","weight","lambda.p"
0.625544081472838,NA,NA,NA,0.210994200792498,0.827667837194382,0.189908252840407,-0.525902127172292,0.0546349041142696,NA,-0.164173022875862,NA,NA,NA,NA,-1.81072838125562,1.64653129567417,NA,NA,10,45.1380403010751,-67.9104892043008,0,0.0180710921320834,1
0.575493873562592,0.372655408881229,0.0328096745616897,NA,0.244816817499246,0.608506699148604,0.166537749379708,-0.526886990714716,0.0137173222580323,NA,NA,NA,NA,-1.63689178146565,NA,-1.48968768583507,1.5732590556758,NA,NA,12,47.5577643507513,-67.6869572729312,0.223531931369621,0.016160137731689,1
0.590743308741157,NA,NA,NA,0.18700175922473,0.866328552978206,0.200209309488062,-0.598698342369524,0.0291901630474889,NA,NA,NA,NA,NA,NA,-1.95461496191327,1.74799436718589,NA,NA,9,43.6329320556848,-67.3509704943484,0.559518709952371,0.013661124709932,1
0.599295187569904,0.354612475518229,0.0444532164226358,NA,0.258697162506419,0.596397923148824,0.157713930835699,-0.477097435311149,0.0307641491794617,NA,-0.129385308527901,NA,NA,-1.51568835852956,NA,-1.41147573874417,1.50773719158317,NA,NA,13,48.5266872049891,-67.0089299655338,0.90155923876695,0.0115136573036119,1
0.600350051185505,0.420189851474275,-0.00674947440681589,NA,0.243021140406256,0.816532310943714,0.242284603490197,-0.617058578746218,-0.00821096103714806,-0.202699300593166,NA,NA,NA,-1.65511941957223,NA,-1.90264172709284,1.80966454959094,NA,NA,13,48.4140317368141,-66.7836190291837,1.12687017511705,0.0102869742005921,1
0.591239226217234,0.102359022131983,NA,NA,0.229196557365293,0.756411450038295,0.168252469770877,-0.496787294069965,0.0824789389124956,NA,-0.161252747105628,NA,NA,NA,NA,-1.68123364316667,1.63693362164826,NA,NA,11,45.7483570152482,-66.6271488131052,1.28334039119561,0.00951284838225198,1
0.627700318444902,0.404569046650204,0.00264674776555793,NA,0.257716374725696,0.819614460480637,0.238688976047695,-0.570795018997508,0.00831755948515874,-0.218311522677225,-0.13827049522884,NA,NA,-1.52699660047412,NA,-1.85086516188388,1.75785147503197,NA,NA,14,49.5354405447761,-66.3517799659568,1.55870923834401,0.00828924525823376,1
0.633513410739475,NA,NA,-0.0885121581546679,0.186470750373191,0.84230142778882,0.227439154870269,-0.483670752792178,0.0661012127654062,NA,-0.168545772662689,NA,NA,NA,NA,-1.79656660366531,1.66310051812209,NA,NA,11,45.584644268697,-66.2997233200027,1.6107658842981,0.00807627377411396,1
0.555577393367522,0.106856476578342,NA,NA,0.206449415741327,0.791223395574037,0.177410729866608,-0.56695248199031,0.0587301024621993,NA,NA,NA,NA,NA,NA,-1.81675859847119,1.73609088653165,NA,NA,10,44.2798250711363,-66.1940587444231,1.71643045987767,0.00766066130141207,1
0.641919082224104,NA,NA,NA,0.204395732413467,0.937991004432107,0.2250357143727,-0.574305114540117,0.0326713896767866,-0.0877259475483095,-0.1705105797548,NA,NA,NA,NA,-2.02642091093209,1.75101383108439,NA,NA,11,45.3417104146678,-65.8138556119443,2.09663359235644,0.00633441044032897,1
0.579986290076063,0.37350964919869,0.0369340287936575,-0.0751135101006229,0.222918097832616,0.623016393678597,0.197778585174223,-0.493757642812154,0.0217931034926321,NA,NA,NA,NA,-1.626132944927,NA,-1.48374987454264,1.59118563578047,NA,NA,13,47.8938677912944,-65.7432911381444,2.16719806615635,0.00611481495999317,1
0.630111002472503,NA,-0.0519180820711502,NA,0.219213230149824,0.807130022161479,0.19459977451693,-0.509964839978236,0.0786846524006787,NA,-0.157671379635712,NA,NA,NA,NA,-1.76816810968943,1.64107873160897,NA,NA,11,45.2925665782169,-65.7155679390424,2.19492126525834,0.00603063860100639,1
0.627720261096416,NA,NA,NA,0.211268435350196,0.847411934718464,0.179437107451854,-0.483257889722485,0.0548494217856975,NA,-0.162753586989427,-0.0748738177278364,NA,NA,NA,-1.82335318037083,1.54746855912162,NA,NA,11,45.257455483316,-65.6453457492407,2.26514345506006,0.00582257040280946,1
0.607982771207346,0.157241305989699,NA,NA,0.224797421578002,0.954933364814529,0.232016526285702,-0.585038178559179,0.0502796218192402,-0.188239404672855,-0.17328588771565,NA,NA,NA,NA,-2.07462770136427,1.85598272541925,NA,NA,12,46.5246095341778,-65.6206476397842,2.28984156451658,0.00575110930887006,1
