"species","name","size.Mbp","genecount","genedens","asmblysize.Mbp"
"Mastacembelus armatus","10",29.124071,891,30.5932505108918,591.935101
"Mastacembelus armatus","5",28.762963,1154,40.1210403809927,591.935101
"Mastacembelus armatus","21",28.732325,1042,36.2657738279099,591.935101
"Mastacembelus armatus","3",28.130073,797,28.332667320131,591.935101
"Mastacembelus armatus","4",27.812077,1007,36.2072922493347,591.935101
"Mastacembelus armatus","13",27.498257,1001,36.4023072444192,591.935101
"Mastacembelus armatus","7",26.713207,1131,42.338608015129,591.935101
"Mastacembelus armatus","1",26.083871,1106,42.4016818669284,591.935101
"Mastacembelus armatus","16",25.861585,1112,42.9981379718219,591.935101
"Mastacembelus armatus","9",25.822229,1082,41.9018822890929,591.935101
"Mastacembelus armatus","6",25.090313,1090,43.4430610730125,591.935101
"Mastacembelus armatus","17",24.949636,1125,45.0908381990022,591.935101
"Mastacembelus armatus","14",24.807201,1028,41.4395803863564,591.935101
"Mastacembelus armatus","15",24.075063,842,34.9739479394093,591.935101
"Mastacembelus armatus","22",23.286013,908,38.993364815179,591.935101
"Mastacembelus armatus","8",23.202127,1317,56.7620373770043,591.935101
"Mastacembelus armatus","11",22.941789,984,42.891162498269,591.935101
"Mastacembelus armatus","24",21.328623,779,36.5236893164646,591.935101
"Mastacembelus armatus","12",21.043631,874,41.5327563955099,591.935101
"Mastacembelus armatus","20",20.063462,593,29.5562151736325,591.935101
"Mastacembelus armatus","19",19.920769,884,44.3757969383612,591.935101
"Mastacembelus armatus","18",19.675934,893,45.3853931406763,591.935101
"Mastacembelus armatus","23",16.453789,581,35.3110155964684,591.935101
"Mastacembelus armatus","2",11.449207,468,40.8761934341828,591.935101
"Mastacembelus armatus","OOHQ02000095.1",2.423727,53,21.8671492292655,591.935101
"Mastacembelus armatus","OOHQ02000096.1",2.171137,22,10.1329395611608,591.935101
"Mastacembelus armatus","OOHQ02000097.1",1.961648,43,21.9203445266429,591.935101
"Mastacembelus armatus","OOHQ02000098.1",1.679357,34,20.2458440939002,591.935101
"Mastacembelus armatus","OOHQ02000023.1",1.118946,98,87.582421314344,591.935101
"Mastacembelus armatus","OOHQ02000010.1",1.05734,85,80.3904136796111,591.935101
"Mastacembelus armatus","OOHQ02000076.1",0.968117,41,42.3502531202324,591.935101
"Mastacembelus armatus","OOHQ02000055.1",0.574812,3,5.21909772238575,591.935101
"Mastacembelus armatus","OOHQ02000077.1",0.513494,10,19.4744242386474,591.935101
"Mastacembelus armatus","OOHQ02000040.1",0.487663,43,88.1756458866061,591.935101
"Mastacembelus armatus","OOHQ02000018.1",0.364241,46,126.290011283738,591.935101
"Mastacembelus armatus","OOHQ02000044.1",0.29035,2,6.88823833304632,591.935101
"Mastacembelus armatus","OOHQ02000067.1",0.277957,23,82.7466118860111,591.935101
"Mastacembelus armatus","OOHQ02000061.1",0.246906,9,36.4511190493548,591.935101
"Mastacembelus armatus","OOHQ02000072.1",0.235737,1,4.24201546638839,591.935101
"Mastacembelus armatus","OOHQ02000038.1",0.217665,17,78.1016699974732,591.935101
"Mastacembelus armatus","OOHQ02000062.1",0.187534,2,10.6647327951198,591.935101
"Mastacembelus armatus","OOHQ02000074.1",0.179239,7,39.0540005244394,591.935101
"Mastacembelus armatus","OOHQ02000047.1",0.143999,1,6.94449267008799,591.935101
"Mastacembelus armatus","OOHQ02000063.1",0.139731,3,21.4698241621401,591.935101
"Mastacembelus armatus","OOHQ02000050.1",0.135325,3,22.1688527618696,591.935101
"Mastacembelus armatus","OOHQ02000069.1",0.128924,6,46.539046259812,591.935101
"Mastacembelus armatus","OOHQ02000013.1",0.128242,2,15.5955147299637,591.935101
