"species","name","size.Mbp","genecount","genedens","asmblysize.Mbp"
"Oncorhynchus kisutch","LG15",95.906753,1780,18.5596941228946,2375.894934
"Oncorhynchus kisutch","LG11",91.447791,1422,15.5498562015566,2375.894934
"Oncorhynchus kisutch","LG14",90.355878,1784,19.7441499046692,2375.894934
"Oncorhynchus kisutch","LG17",88.828318,1942,21.8623975295806,2375.894934
"Oncorhynchus kisutch","LG18",85.416383,1647,19.2820152546146,2375.894934
"Oncorhynchus kisutch","LG6",85.211253,2068,24.2690950689341,2375.894934
"Oncorhynchus kisutch","LG4",83.15142,1546,18.5925868734412,2375.894934
"Oncorhynchus kisutch","LG2",80.365763,1863,23.1815132521046,2375.894934
"Oncorhynchus kisutch","LG5",79.151382,1695,21.4146608330856,2375.894934
"Oncorhynchus kisutch","LG8",78.93809,1521,19.2682645349032,2375.894934
"Oncorhynchus kisutch","LG3",78.219168,1595,20.3914211923093,2375.894934
"Oncorhynchus kisutch","LG13",77.794808,1984,25.5029872944734,2375.894934
"Oncorhynchus kisutch","LG1",76.396483,1719,22.5010358133895,2375.894934
"Oncorhynchus kisutch","LG10",68.916532,1889,27.4099689171823,2375.894934
"Oncorhynchus kisutch","LG19",68.2657,1390,20.3616164486704,2375.894934
"Oncorhynchus kisutch","LG22",58.805855,1108,18.8416612597504,2375.894934
"Oncorhynchus kisutch","LG12",58.696743,1251,21.3129372442352,2375.894934
"Oncorhynchus kisutch","LG7",57.284449,1110,19.3769865884544,2375.894934
"Oncorhynchus kisutch","LG26",52.71289,885,16.7890624095928,2375.894934
"Oncorhynchus kisutch","LG20",52.667967,1226,23.2779062840986,2375.894934
"Oncorhynchus kisutch","LG28",52.544049,1140,21.6960820815312,2375.894934
"Oncorhynchus kisutch","LG16",52.456294,1263,24.0771870006676,2375.894934
"Oncorhynchus kisutch","LG23",50.050857,1055,21.0785601533257,2375.894934
"Oncorhynchus kisutch","LG30",49.369813,1136,23.0100122113082,2375.894934
"Oncorhynchus kisutch","LG29",47.307659,984,20.8000146445632,2375.894934
"Oncorhynchus kisutch","LG21",47.27792,850,17.9787943293614,2375.894934
"Oncorhynchus kisutch","LG9",46.857769,1098,23.4326137038236,2375.894934
"Oncorhynchus kisutch","LG24",46.446771,1119,24.0920945828506,2375.894934
"Oncorhynchus kisutch","LG25",46.409288,913,19.6727861888336,2375.894934
"Oncorhynchus kisutch","LG27",44.479749,1036,23.2914983400648,2375.894934
"Oncorhynchus kisutch","ML762283.1",22.813577,512,22.4427760714596,2375.894934
"Oncorhynchus kisutch","ML762280.1",20.602109,377,18.2990974370634,2375.894934
"Oncorhynchus kisutch","ML762285.1",18.700871,354,18.9295995892384,2375.894934
"Oncorhynchus kisutch","ML762284.1",17.172888,341,19.8568813818619,2375.894934
"Oncorhynchus kisutch","ML762279.1",16.348404,334,20.4301288370412,2375.894934
"Oncorhynchus kisutch","ML762278.1",15.848262,455,28.7097727182956,2375.894934
"Oncorhynchus kisutch","ML762281.1",12.804054,155,12.1055409482028,2375.894934
"Oncorhynchus kisutch","ML762282.1",7.16072,224,31.281770548213,2375.894934
"Oncorhynchus kisutch","MPKV02000046.1",1.230834,8,6.49965795550009,2375.894934
"Oncorhynchus kisutch","MPKV02003073.1",1.132312,6,5.29889288464664,2375.894934
"Oncorhynchus kisutch","MPKV02002595.1",0.962959,22,22.8462478672508,2375.894934
"Oncorhynchus kisutch","MPKV02002835.1",0.862743,16,18.5454996447378,2375.894934
"Oncorhynchus kisutch","MPKV02000063.1",0.829498,1,1.20554841602994,2375.894934
"Oncorhynchus kisutch","MPKV02003462.1",0.803934,15,18.6582480651397,2375.894934
"Oncorhynchus kisutch","MPKV02003066.1",0.76572,8,10.4476832262446,2375.894934
"Oncorhynchus kisutch","MPKV02004142.1",0.755108,14,18.5403942217537,2375.894934
"Oncorhynchus kisutch","MPKV02000076.1",0.738281,3,4.06349343948984,2375.894934
"Oncorhynchus kisutch","MPKV02004048.1",0.728761,13,17.8384957482632,2375.894934
"Oncorhynchus kisutch","MPKV02004364.1",0.724585,20,27.6020066658846,2375.894934
"Oncorhynchus kisutch","MPKV02003272.1",0.679181,11,16.1959772137324,2375.894934
"Oncorhynchus kisutch","MPKV02003298.1",0.675738,21,31.077133445211,2375.894934
"Oncorhynchus kisutch","MPKV02003465.1",0.667019,16,23.9873226999531,2375.894934
"Oncorhynchus kisutch","MPKV02003344.1",0.650437,23,35.3608420185199,2375.894934
"Oncorhynchus kisutch","MPKV02003433.1",0.630573,13,20.616169737683,2375.894934
"Oncorhynchus kisutch","MPKV02000097.1",0.629264,13,20.6590556586743,2375.894934
"Oncorhynchus kisutch","MPKV02003444.1",0.625108,13,20.7964063809774,2375.894934
"Oncorhynchus kisutch","MPKV02003540.1",0.586606,12,20.4566608592479,2375.894934
"Oncorhynchus kisutch","MPKV02003595.1",0.5778,10,17.3070266528211,2375.894934
"Oncorhynchus kisutch","MPKV02003612.1",0.570704,20,35.0444363452858,2375.894934
