"species","name","size.Mbp","genecount","genedens","asmblysize.Mbp"
"Amphiprion ocellaris","1",43.941765,1087,24.737285814532,863.468154
"Amphiprion ocellaris","2",41.817216,1146,27.4049807619905,863.468154
"Amphiprion ocellaris","3",41.245747,1243,30.1364404916706,863.468154
"Amphiprion ocellaris","4",40.94527,1441,35.1933202540855,863.468154
"Amphiprion ocellaris","5",40.228147,1279,31.7936593002904,863.468154
"Amphiprion ocellaris","6",39.296448,1268,32.2675474383843,863.468154
"Amphiprion ocellaris","7",39.040519,1149,29.4309612021295,863.468154
"Amphiprion ocellaris","8",37.997308,1263,33.2391968399446,863.468154
"Amphiprion ocellaris","9",37.870855,1261,33.2973734023169,863.468154
"Amphiprion ocellaris","10",37.359734,1341,35.8942598467109,863.468154
"Amphiprion ocellaris","11",36.880113,1028,27.8741011449721,863.468154
"Amphiprion ocellaris","12",36.781507,964,26.2088228195762,863.468154
"Amphiprion ocellaris","13",36.729457,1012,27.5528168031452,863.468154
"Amphiprion ocellaris","14",35.748053,1055,29.5120967846836,863.468154
"Amphiprion ocellaris","15",35.34155,1047,29.6251862184879,863.468154
"Amphiprion ocellaris","16",34.61046,953,27.5350284278221,863.468154
"Amphiprion ocellaris","17",33.922019,1030,30.3637587137723,863.468154
"Amphiprion ocellaris","18",33.559439,1047,31.1983761111144,863.468154
"Amphiprion ocellaris","19",33.474982,1358,40.5676095658543,863.468154
"Amphiprion ocellaris","20",33.245535,1109,33.357862943099,863.468154
"Amphiprion ocellaris","21",29.263592,709,24.2280578542785,863.468154
"Amphiprion ocellaris","22",28.864005,755,26.1571462449511,863.468154
"Amphiprion ocellaris","23",26.460589,941,35.5623225167059,863.468154
"Amphiprion ocellaris","24",21.987767,753,34.2463152351942,863.468154
"Amphiprion ocellaris","JAJUWX010000143.1",0.032759,1,30.5259623309625,863.468154
"Amphiprion ocellaris","JAJUWX010000150.1",0.032759,2,61.051924661925,863.468154
"Amphiprion ocellaris","JAJUWX010000156.1",0.032759,10,305.259623309625,863.468154
"Amphiprion ocellaris","JAJUWX010000157.1",0.032759,1,30.5259623309625,863.468154
"Amphiprion ocellaris","JAJUWX010000159.1",0.032759,2,61.051924661925,863.468154
"Amphiprion ocellaris","JAJUWX010000164.1",0.032759,1,30.5259623309625,863.468154
"Amphiprion ocellaris","JAJUWX010000166.1",0.032759,1,30.5259623309625,863.468154
"Amphiprion ocellaris","JAJUWX010000167.1",0.032759,1,30.5259623309625,863.468154
