"species","name","size.Mbp","genecount","genedens","asmblysize.Mbp"
"Laticauda laticaudata","BHFT01000789.1",0.890807,54,60.6191913624388,1558.706106
"Laticauda laticaudata","BHFT01024624.1",0.735969,19,25.8163047628365,1558.706106
"Laticauda laticaudata","BHFT01017613.1",0.634658,21,33.0886871354336,1558.706106
"Laticauda laticaudata","BHFT01015696.1",0.605268,26,42.9561780897057,1558.706106
"Laticauda laticaudata","BHFT01015650.1",0.533784,13,24.3544205146651,1558.706106
"Laticauda laticaudata","BHFT01016271.1",0.477007,7,14.6748370568985,1558.706106
"Laticauda laticaudata","BHFT01036053.1",0.467525,23,49.1952302015935,1558.706106
"Laticauda laticaudata","BHFT01034583.1",0.441852,13,29.4216162878068,1558.706106
"Laticauda laticaudata","BHFT01003623.1",0.432065,42,97.2075960792936,1558.706106
"Laticauda laticaudata","BHFT01019082.1",0.424907,32,75.3105973777792,1558.706106
"Laticauda laticaudata","BHFT01028602.1",0.424267,4,9.42802527653577,1558.706106
"Laticauda laticaudata","BHFT01014638.1",0.423792,11,25.9561294219806,1558.706106
"Laticauda laticaudata","BHFT01001112.1",0.418243,33,78.9014998457834,1558.706106
"Laticauda laticaudata","BHFT01021307.1",0.399413,16,40.0587862688495,1558.706106
"Laticauda laticaudata","BHFT01005413.1",0.370188,18,48.6239424292522,1558.706106
"Laticauda laticaudata","BHFT01023789.1",0.349785,23,65.7546778735509,1558.706106
"Laticauda laticaudata","BHFT01019432.1",0.346124,12,34.6696559614474,1558.706106
"Laticauda laticaudata","BHFT01027139.1",0.34462,20,58.0349370320933,1558.706106
"Laticauda laticaudata","BHFT01031526.1",0.337231,12,35.5839172555311,1558.706106
"Laticauda laticaudata","BHFT01028400.1",0.336189,16,47.5922769632558,1558.706106
"Laticauda laticaudata","BHFT01001369.1",0.328696,9,27.3809234064303,1558.706106
"Laticauda laticaudata","BHFT01021278.1",0.3194,13,40.7013149655604,1558.706106
"Laticauda laticaudata","BHFT01004015.1",0.317618,9,28.3359255457814,1558.706106
"Laticauda laticaudata","BHFT01019474.1",0.316665,4,12.6316454297128,1558.706106
"Laticauda laticaudata","BHFT01047624.1",0.306839,13,42.3674956573317,1558.706106
"Laticauda laticaudata","BHFT01004174.1",0.30595,7,22.879555482922,1558.706106
"Laticauda laticaudata","BHFT01018463.1",0.305796,6,19.6209237530903,1558.706106
"Laticauda laticaudata","BHFT01001719.1",0.305783,11,35.9732228410343,1558.706106
"Laticauda laticaudata","BHFT01018489.1",0.302801,13,42.9324870129227,1558.706106
"Laticauda laticaudata","BHFT01020016.1",0.300098,9,29.9902032002879,1558.706106
"Laticauda laticaudata","BHFT01014738.1",0.297218,7,23.5517364358821,1558.706106
"Laticauda laticaudata","BHFT01034448.1",0.293689,12,40.8595487062845,1558.706106
"Laticauda laticaudata","BHFT01018143.1",0.292927,32,109.242234413352,1558.706106
"Laticauda laticaudata","BHFT01021908.1",0.29193,16,54.807659370397,1558.706106
"Laticauda laticaudata","BHFT01041699.1",0.291918,7,23.9793366630355,1558.706106
"Laticauda laticaudata","BHFT01003895.1",0.291682,6,20.5703471588922,1558.706106
"Laticauda laticaudata","BHFT01039568.1",0.287061,4,13.9343205799464,1558.706106
"Laticauda laticaudata","BHFT01002620.1",0.287032,3,10.4517963153934,1558.706106
"Laticauda laticaudata","BHFT01034320.1",0.285689,23,80.5071248805519,1558.706106
"Laticauda laticaudata","BHFT01033177.1",0.284074,5,17.601047614354,1558.706106
