species,name,size.Mbp,genecount,genedens,asmblysize.Mbp
Oreochromis aureus,3,134.388234,4159,30.94764978,1005.558595
Oreochromis aureus,7,66.620846,2398,35.99473954,1005.558595
Oreochromis aureus,23,46.429046,1644,35.40886884,1005.558595
Oreochromis aureus,6,43.189839,1542,35.70284205,1005.558595
Oreochromis aureus,5,42.508297,1434,33.73459068,1005.558595
Oreochromis aureus,1,42.306174,1202,28.41192872,1005.558595
Oreochromis aureus,14,42.151558,1431,33.94892307,1005.558595
Oreochromis aureus,22,41.865039,1494,35.68610076,1005.558595
Oreochromis aureus,15,41.599371,1348,32.40433611,1005.558595
Oreochromis aureus,9,40.723988,1217,29.88410664,1005.558595
Oreochromis aureus,17,39.943299,1121,28.06478253,1005.558595
Oreochromis aureus,12,39.85109,1379,34.60382138,1005.558595
Oreochromis aureus,11,39.343237,1501,38.15141088,1005.558595
Oreochromis aureus,20,38.218816,1401,36.65733653,1005.558595
Oreochromis aureus,18,37.552967,1551,41.30166333,1005.558595
Oreochromis aureus,4,37.304823,1714,45.9458017,1005.558595
Oreochromis aureus,2,37.259197,1142,30.65015062,1005.558595
Oreochromis aureus,16,36.267751,1215,33.5008366,1005.558595
Oreochromis aureus,10,35.972536,1224,34.02595803,1005.558595
Oreochromis aureus,13,35.907459,1048,29.18613651,1005.558595
Oreochromis aureus,19,32.007781,1259,39.33418565,1005.558595
Oreochromis aureus,8,31.565216,1118,35.41873434,1005.558595
