species,name,size.Mbp,genecount,genedens,asmblysize.Mbp
Cervus hanglu yarkandensis,X,134.243713,1150,8.566509182,2594.114534
Cervus hanglu yarkandensis,5,129.146366,2033,15.74182893,2594.114534
Cervus hanglu yarkandensis,20,114.290256,1392,12.17951599,2594.114534
Cervus hanglu yarkandensis,18,111.844311,885,7.912785121,2594.114534
Cervus hanglu yarkandensis,11,106.103127,1214,11.4416986,2594.114534
Cervus hanglu yarkandensis,9,104.167747,1426,13.68945802,2594.114534
Cervus hanglu yarkandensis,15,96.37399,843,8.747173382,2594.114534
Cervus hanglu yarkandensis,12,95.097084,1098,11.54609536,2594.114534
Cervus hanglu yarkandensis,19,94.643518,820,8.664090445,2594.114534
Cervus hanglu yarkandensis,30,85.929826,477,5.551041148,2594.114534
Cervus hanglu yarkandensis,23,78.981241,910,11.52172324,2594.114534
Cervus hanglu yarkandensis,25,78.686896,452,5.744285554,2594.114534
Cervus hanglu yarkandensis,21,77.688133,571,7.349899888,2594.114534
Cervus hanglu yarkandensis,1,76.739673,963,12.54891977,2594.114534
Cervus hanglu yarkandensis,14,75.791789,756,9.97469528,2594.114534
Cervus hanglu yarkandensis,33,74.515203,444,5.958515607,2594.114534
Cervus hanglu yarkandensis,13,69.131755,719,10.40043031,2594.114534
Cervus hanglu yarkandensis,17,63.156615,345,5.462610686,2594.114534
Cervus hanglu yarkandensis,29,61.756825,426,6.898023012,2594.114534
Cervus hanglu yarkandensis,4,60.022272,1347,22.44166965,2594.114534
Cervus hanglu yarkandensis,24,59.184874,660,11.15149793,2594.114534
Cervus hanglu yarkandensis,28,59.131733,326,5.513114253,2594.114534
Cervus hanglu yarkandensis,27,58.602241,402,6.859805924,2594.114534
Cervus hanglu yarkandensis,22,57.086769,746,13.06782663,2594.114534
Cervus hanglu yarkandensis,8,54.485213,679,12.46209683,2594.114534
Cervus hanglu yarkandensis,3,53.428574,597,11.17379625,2594.114534
Cervus hanglu yarkandensis,31,51.821927,270,5.21014975,2594.114534
Cervus hanglu yarkandensis,6,49.49205,396,8.001285055,2594.114534
Cervus hanglu yarkandensis,7,48.744379,734,15.0581465,2594.114534
Cervus hanglu yarkandensis,2,46.489863,715,15.37969686,2594.114534
Cervus hanglu yarkandensis,16,43.39853,407,9.378197833,2594.114534
Cervus hanglu yarkandensis,32,42.54574,303,7.121747089,2594.114534
Cervus hanglu yarkandensis,10,40.357974,771,19.10403134,2594.114534
Cervus hanglu yarkandensis,26,37.540226,280,7.458665806,2594.114534
