species,name,size.Mbp,genecount,genedens,asmblysize.Mbp
Pygocentrus nattereri,1,57.28094,1188,20.73988311,1222.050449
Pygocentrus nattereri,2,56.818618,1512,26.61099571,1222.050449
Pygocentrus nattereri,3,51.765735,1166,22.5245522,1222.050449
Pygocentrus nattereri,4,51.691046,1167,22.5764439,1222.050449
Pygocentrus nattereri,5,51.321326,1080,21.04388339,1222.050449
Pygocentrus nattereri,6,49.156659,1001,20.36346693,1222.050449
Pygocentrus nattereri,7,47.608937,973,20.43733932,1222.050449
Pygocentrus nattereri,8,47.070931,1016,21.58444667,1222.050449
Pygocentrus nattereri,9,46.700326,1152,24.66792202,1222.050449
Pygocentrus nattereri,10,44.857604,1012,22.56027763,1222.050449
Pygocentrus nattereri,11,43.612539,1243,28.50097767,1222.050449
Pygocentrus nattereri,12,42.961473,1070,24.90603616,1222.050449
Pygocentrus nattereri,13,42.283192,940,22.23105578,1222.050449
Pygocentrus nattereri,14,42.146199,1047,24.84209786,1222.050449
Pygocentrus nattereri,15,41.497722,910,21.92891456,1222.050449
Pygocentrus nattereri,16,41.497524,1021,24.60387757,1222.050449
Pygocentrus nattereri,17,41.076313,937,22.81120022,1222.050449
Pygocentrus nattereri,18,40.309719,966,23.96444391,1222.050449
Pygocentrus nattereri,19,39.896561,863,21.63093706,1222.050449
Pygocentrus nattereri,20,37.625438,835,22.19243268,1222.050449
Pygocentrus nattereri,21,36.03089,753,20.89873439,1222.050449
Pygocentrus nattereri,22,34.864201,736,21.11047949,1222.050449
Pygocentrus nattereri,23,34.785372,852,24.49305415,1222.050449
Pygocentrus nattereri,24,34.438016,681,19.77465833,1222.050449
Pygocentrus nattereri,25,34.223065,571,16.68465405,1222.050449
Pygocentrus nattereri,26,31.727646,656,20.67597451,1222.050449
Pygocentrus nattereri,27,28.83817,764,26.4926658,1222.050449
Pygocentrus nattereri,28,27.24425,672,24.66575516,1222.050449
Pygocentrus nattereri,29,21.576741,480,22.24617703,1222.050449
Pygocentrus nattereri,30,20.276987,456,22.48854822,1222.050449
