species,name,size.Mbp,genecount,genedens,asmblysize.Mbp
Scophthalmus maximus,1,32.11985,1403,43.68015417,556.679315
Scophthalmus maximus,4,31.577461,1391,44.05040671,556.679315
Scophthalmus maximus,5,30.917075,6420,207.6522439,556.679315
Scophthalmus maximus,7,28.393506,1282,45.15116943,556.679315
Scophthalmus maximus,12,27.870118,1036,37.17242963,556.679315
Scophthalmus maximus,6,27.60178,1155,41.84512738,556.679315
Scophthalmus maximus,9,26.283457,1127,42.87868221,556.679315
Scophthalmus maximus,11,26.127079,1144,43.78598924,556.679315
Scophthalmus maximus,10,25.99265,1228,47.24412478,556.679315
Scophthalmus maximus,13,25.94966,963,37.11031281,556.679315
Scophthalmus maximus,8,25.851785,1152,44.56171982,556.679315
Scophthalmus maximus,3,25.665789,1047,40.79360272,556.679315
Scophthalmus maximus,2,25.180939,1050,41.69820673,556.679315
Scophthalmus maximus,15,23.583831,958,40.62105092,556.679315
Scophthalmus maximus,14,23.203612,911,39.26112883,556.679315
Scophthalmus maximus,17,23.140758,996,43.04094101,556.679315
Scophthalmus maximus,16,22.562637,953,42.23797068,556.679315
Scophthalmus maximus,18,21.926842,975,44.4660476,556.679315
Scophthalmus maximus,19,21.085167,1260,59.75764859,556.679315
Scophthalmus maximus,20,20.466349,849,41.48272855,556.679315
Scophthalmus maximus,21,15.987373,559,34.96509402,556.679315
Scophthalmus maximus,22,15.31347,742,48.45407344,556.679315
