"species","name","size.Mbp","genecount","genedens","asmblysize.Mbp"
"Loxodonta africana","scaffold_0",129.759341,661,5.09404559938386,3196.743967
"Loxodonta africana","scaffold_1",111.286942,655,5.8856860313405,3196.743967
"Loxodonta africana","scaffold_2",107.953029,811,7.51252658227867,3196.743967
"Loxodonta africana","scaffold_3",102.905069,519,5.04348332928089,3196.743967
"Loxodonta africana","scaffold_4",100.893473,769,7.62190037803536,3196.743967
"Loxodonta africana","scaffold_5",99.875478,436,4.36543592812642,3196.743967
"Loxodonta africana","scaffold_6",94.539749,669,7.07638857809957,3196.743967
"Loxodonta africana","scaffold_7",93.792748,351,3.74229359395675,3196.743967
"Loxodonta africana","scaffold_8",85.640724,343,4.00510392695886,3196.743967
"Loxodonta africana","scaffold_9",83.32559,582,6.98464901358634,3196.743967
"Loxodonta africana","scaffold_10",69.44415,464,6.68162833010412,3196.743967
"Loxodonta africana","scaffold_11",67.275361,370,5.49978468342964,3196.743967
"Loxodonta africana","scaffold_12",65.937429,494,7.4919511951247,3196.743967
"Loxodonta africana","scaffold_13",62.548349,318,5.08406704707745,3196.743967
"Loxodonta africana","scaffold_14",56.459253,207,3.66636094175741,3196.743967
"Loxodonta africana","scaffold_15",55.688157,327,5.87198459449825,3196.743967
"Loxodonta africana","scaffold_16",51.904812,254,4.89357325867975,3196.743967
"Loxodonta africana","scaffold_17",50.992964,261,5.11835319084413,3196.743967
"Loxodonta africana","scaffold_18",50.675436,191,3.76908449292868,3196.743967
"Loxodonta africana","scaffold_19",48.870786,431,8.81917471104312,3196.743967
"Loxodonta africana","scaffold_20",46.401353,218,4.69813886676968,3196.743967
"Loxodonta africana","scaffold_21",45.00061,376,8.35544229289336,3196.743967
"Loxodonta africana","scaffold_22",43.346337,264,6.0904800329495,3196.743967
"Loxodonta africana","scaffold_23",42.784276,137,3.20211098114644,3196.743967
"Loxodonta africana","scaffold_24",42.373024,144,3.39838855966475,3196.743967
"Loxodonta africana","scaffold_26",35.828716,587,16.3835064588974,3196.743967
"Loxodonta africana","scaffold_25",35.43299,275,7.76112882373178,3196.743967
"Loxodonta africana","scaffold_27",34.889373,227,6.50627914694827,3196.743967
"Loxodonta africana","scaffold_28",34.755717,258,7.42323917529884,3196.743967
"Loxodonta africana","scaffold_29",33.571567,143,4.25955690421004,3196.743967
"Loxodonta africana","scaffold_30",30.030426,161,5.36122930790259,3196.743967
"Loxodonta africana","scaffold_31",29.745944,513,17.2460487386112,3196.743967
"Loxodonta africana","scaffold_32",28.693119,155,5.40199202463838,3196.743967
"Loxodonta africana","scaffold_33",27.469976,345,12.559166414998,3196.743967
"Loxodonta africana","scaffold_34",26.798961,390,14.5528029985939,3196.743967
"Loxodonta africana","scaffold_35",24.493012,132,5.38929226017609,3196.743967
"Loxodonta africana","scaffold_36",24.12361,108,4.47694188390544,3196.743967
"Loxodonta africana","scaffold_37",23.257828,83,3.56869093709008,3196.743967
"Loxodonta africana","scaffold_38",23.093611,92,3.98378581851058,3196.743967
"Loxodonta africana","scaffold_39",22.139007,126,5.69131217131825,3196.743967
"Loxodonta africana","scaffold_40",21.088812,92,4.36250273367698,3196.743967
"Loxodonta africana","scaffold_41",20.240796,120,5.92862059377507,3196.743967
"Loxodonta africana","scaffold_42",20.144005,53,2.63105574090157,3196.743967
"Loxodonta africana","scaffold_43",19.29053,135,6.99825251042869,3196.743967
"Loxodonta africana","scaffold_44",18.956906,111,5.85538589472354,3196.743967
"Loxodonta africana","scaffold_47",18.382006,331,18.0067398520053,3196.743967
"Loxodonta africana","scaffold_45",18.364239,190,10.3461951241214,3196.743967
"Loxodonta africana","scaffold_46",18.24998,60,3.28767483580804,3196.743967
"Loxodonta africana","scaffold_48",17.975571,170,9.4572795490057,3196.743967
"Loxodonta africana","scaffold_49",17.734757,252,14.2093855585391,3196.743967
"Loxodonta africana","scaffold_50",17.281581,123,7.11740436248281,3196.743967
"Loxodonta africana","scaffold_51",16.989184,67,3.94368558254475,3196.743967
"Loxodonta africana","scaffold_52",16.10002,71,4.40993241002185,3196.743967
"Loxodonta africana","scaffold_53",15.836216,237,14.9656963506939,3196.743967
"Loxodonta africana","scaffold_56",15.703727,112,7.13206489134713,3196.743967
"Loxodonta africana","scaffold_54",15.682463,73,4.65488106045587,3196.743967
