species,name,size.Mbp,genecount,genedens,asmblysize.Mbp
Sus scrofa,1,274.330532,3222,11.7449559,2501.895775
Sus scrofa,13,208.33459,2636,12.65272368,2501.895775
Sus scrofa,6,170.843587,3162,18.50815741,2501.895775
Sus scrofa,2,151.935994,2962,19.49505132,2501.895775
Sus scrofa,14,141.755446,1970,13.89717331,2501.895775
Sus scrofa,15,140.412725,1625,11.57302517,2501.895775
Sus scrofa,9,139.512083,2105,15.08829884,2501.895775
Sus scrofa,8,138.966237,1430,10.29026928,2501.895775
Sus scrofa,3,132.848913,2102,15.8224855,2501.895775
Sus scrofa,4,130.910915,1841,14.06299849,2501.895775
Sus scrofa,X,125.939595,1405,11.15614196,2501.895775
Sus scrofa,7,121.844099,2099,17.22693193,2501.895775
Sus scrofa,5,104.526007,1789,17.11535771,2501.895775
Sus scrofa,16,79.94428,864,10.80752744,2501.895775
Sus scrofa,11,79.169978,748,9.448025867,2501.895775
Sus scrofa,10,69.359453,882,12.71636326,2501.895775
Sus scrofa,17,63.494081,970,15.27701456,2501.895775
Sus scrofa,12,61.602749,1524,24.73915572,2501.895775
Sus scrofa,18,55.982971,793,14.16502172,2501.895775
Sus scrofa,Y,43.547828,131,3.008186769,2501.895775
