"species","name","size.Mbp","genecount","genedens","asmblysize.Mbp"
"Propithecus coquereli","KQ012994.1",29.265399,383,13.0871272248842,2798.135037
"Propithecus coquereli","KQ027066.1",24.431646,167,6.83539700927232,2798.135037
"Propithecus coquereli","KQ012995.1",22.200726,260,11.7113287196103,2798.135037
"Propithecus coquereli","KQ024846.1",22.061292,217,9.83623261955827,2798.135037
"Propithecus coquereli","KQ022624.1",21.700459,322,14.838395814577,2798.135037
"Propithecus coquereli","KQ021513.1",21.012544,148,7.04341178298068,2798.135037
"Propithecus coquereli","KQ029282.1",20.122155,157,7.80234522594623,2798.135037
"Propithecus coquereli","KQ017406.1",19.542914,178,9.10816063561452,2798.135037
"Propithecus coquereli","KQ028174.1",17.339899,113,6.51676229486689,2798.135037
"Propithecus coquereli","KQ015203.1",17.281721,115,6.6544298452683,2798.135037
"Propithecus coquereli","KQ016301.1",16.774894,94,5.60361215993377,2798.135037
"Propithecus coquereli","KQ022402.1",16.154928,149,9.22319183347645,2798.135037
"Propithecus coquereli","KQ025957.1",15.613165,117,7.49367600995698,2798.135037
"Propithecus coquereli","KQ023735.1",15.342001,75,4.88854094065044,2798.135037
"Propithecus coquereli","KQ022291.1",15.216659,251,16.4950795046403,2798.135037
"Propithecus coquereli","KQ021514.1",14.268516,99,6.93835294434264,2798.135037
"Propithecus coquereli","KQ024180.1",14.158754,167,11.7948231885376,2798.135037
"Propithecus coquereli","KQ027178.1",13.763668,67,4.86788841462901,2798.135037
"Propithecus coquereli","KQ021402.1",13.359545,87,6.51219783308488,2798.135037
"Propithecus coquereli","KQ019610.1",13.104022,103,7.86018216391883,2798.135037
"Propithecus coquereli","KQ023069.1",13.073959,123,9.4080148178528,2798.135037
"Propithecus coquereli","KQ014100.1",12.860329,103,8.00912636060866,2798.135037
"Propithecus coquereli","KQ018509.1",12.635809,68,5.38153117065951,2798.135037
"Propithecus coquereli","KQ022069.1",12.623799,62,4.91135830030247,2798.135037
"Propithecus coquereli","KQ021291.1",12.35507,118,9.55073504237532,2798.135037
"Propithecus coquereli","KQ022180.1",11.790669,86,7.29390334000556,2798.135037
"Propithecus coquereli","KQ029060.1",11.683526,56,4.79307359781628,2798.135037
"Propithecus coquereli","KQ023180.1",11.437517,94,8.21856701939766,2798.135037
"Propithecus coquereli","KQ026623.1",10.83825,156,14.3934675800983,2798.135037
"Propithecus coquereli","KQ023402.1",10.794444,63,5.83633580386354,2798.135037
"Propithecus coquereli","KQ024069.1",10.733505,88,8.19862663687211,2798.135037
"Propithecus coquereli","KQ022847.1",10.63331,79,7.4294833875811,2798.135037
"Propithecus coquereli","KQ021958.1",10.606831,62,5.84528970057126,2798.135037
"Propithecus coquereli","KQ023958.1",10.593142,214,20.2017493959771,2798.135037
"Propithecus coquereli","KQ022625.1",10.571303,79,7.47306174082798,2798.135037
"Propithecus coquereli","KQ021736.1",10.520994,35,3.3266818705533,2798.135037
"Propithecus coquereli","KQ022958.1",10.433189,36,3.45052696735389,2798.135037
"Propithecus coquereli","KQ023624.1",10.341204,123,11.8941662885676,2798.135037
"Propithecus coquereli","KQ024291.1",10.188895,60,5.88876418885463,2798.135037
"Propithecus coquereli","KQ026291.1",10.15534,83,8.1730399966914,2798.135037
"Propithecus coquereli","KQ020703.1",10.138548,27,2.6631032372683,2798.135037
"Propithecus coquereli","KQ030281.1",10.093839,37,3.66560235406965,2798.135037
"Propithecus coquereli","KQ028286.1",9.870158,135,13.6775925978085,2798.135037
"Propithecus coquereli","KQ026733.1",9.850184,127,12.8931601683786,2798.135037
"Propithecus coquereli","KQ026180.1",9.66301,52,5.38134597811655,2798.135037
"Propithecus coquereli","KQ013437.1",9.619345,92,9.56406075465637,2798.135037
"Propithecus coquereli","KQ027843.1",9.569063,152,15.8845228628968,2798.135037
"Propithecus coquereli","KQ015754.1",9.520414,34,3.57127326605755,2798.135037
"Propithecus coquereli","KQ024624.1",9.488341,68,7.16669015162925,2798.135037
"Propithecus coquereli","KQ023847.1",9.488034,32,3.37266919574698,2798.135037
